Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,26.202842,[140  98] ; [ 76 142],[112.73684211 125.26315789] ; [103.26315789 114.73684211],1
a4,1,0.783132,0.075757,[105 142] ; [ 92 131],[103.52978723 143.47021277] ; [ 93.47021277 129.52978723],0
d2,1,0.796104,0.066767,[122 125] ; [107 115],[120.60341151 126.39658849] ; [108.39658849 113.60341151],0
s1,1,0.803714,0.061774,[ 18 227] ; [ 15 207],[ 17.31263383 227.68736617] ; [ 15.68736617 206.31263383],0
n4,1,0.817214,0.053421,[153  93] ; [141  82],[154.20895522  91.79104478] ; [139.79104478  83.20895522],0
p8,1,0.829378,0.04644,[ 74 170] ; [ 65 156],[ 72.93763441 171.06236559] ; [ 66.06236559 154.93763441],0
n2,1,0.845238,0.038102,[64 36] ; [57 34],[63.35078534 36.64921466] ; [57.64921466 33.35078534],0
a1,1,0.903507,0.014697,[ 17 232] ; [ 16 209],[ 17.33544304 231.66455696] ; [ 15.66455696 209.33544304],0
n1,1,0.909288,0.012981,[40 58] ; [36 54],[39.61702128 58.38297872] ; [36.38297872 53.61702128],0
a6,1,0.916849,0.0109,[144 104] ; [129  95],[143.44067797 104.55932203] ; [129.55932203  94.44067797],0
b2,1,0.973874,0.001073,[43 88] ; [47 97],[42.87272727 88.12727273] ; [47.12727273 96.87272727],0
b3,1,0.973874,0.001073,[43 88] ; [47 97],[42.87272727 88.12727273] ; [47.12727273 96.87272727],0
u2,1,0.983725,0.000416,[38 50] ; [39 51],[38.06741573 49.93258427] ; [38.93258427 51.06741573],0
u3,1,0.992195,9.6e-05,[43 46] ; [45 48],[43.03296703 45.96703297] ; [44.96703297 48.03296703],0
n3,1,0.99609,2.4e-05,[61 36] ; [56 33],[61.01612903 35.98387097] ; [55.98387097 33.01612903],0
b5,1,0.997119,1.3e-05,[156  93] ; [141  84],[156.01898734  92.98101266] ; [140.98101266  84.01898734],0
