Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,75.196212,[122 118] ; [475 114],[172.83474065  67.16525935] ; [424.16525935 164.83474065],1
a1,1,0.022543,5.203406,[ 17 232] ; [ 20 582],[ 10.82608696 238.17391304] ; [ 26.17391304 575.82608696],0
s8,1,0.026231,4.940727,[ 79 168] ; [240 358],[ 93.24615385 153.75384615] ; [225.75384615 372.24615385],0
s6,1,0.029837,4.718635,[138 105] ; [383 208],[151.80215827  91.19784173] ; [369.19784173 221.80215827],0
a7,1,0.032059,4.595331,[166  81] ; [446 153],[178.68085106  68.31914894] ; [433.31914894 165.68085106],0
a5,1,0.040034,4.216457,[156  93] ; [420 181],[168.73411765  80.26588235] ; [407.26588235 193.73411765],0
d3,1,0.049488,3.858718,[156  90] ; [422 178],[168.07092199  77.92907801] ; [409.92907801 190.07092199],0
v3,1,0.04957,3.855951,[ 75 162] ; [224 351],[ 87.26970443 149.73029557] ; [211.73029557 363.26970443],0
d4,1,0.054978,3.682766,[185  62] ; [484 115],[195.32269504  51.67730496] ; [473.67730496 125.32269504],0
p3,1,0.055767,3.658995,[ 89 157] ; [259 339],[101.43127962 144.56872038] ; [246.56872038 351.43127962],0
d1,1,0.057804,3.599298,[125 124] ; [345 257],[137.52056404 111.47943596] ; [332.47943596 269.52056404],0
n2,1,0.065327,3.396709,[64 36] ; [113  38],[70.51792829 29.48207171] ; [106.48207171  44.51792829],0
n1,1,0.07934,3.078379,[40 58] ; [ 45 105],[33.58870968 64.41129032] ; [51.41129032 98.58870968],0
p5,1,0.088095,2.908849,[ 16 229] ; [ 61 533],[ 22.48510131 222.51489869] ; [ 54.51489869 539.48510131],0
d5,1,0.097994,2.737894,[185  62] ; [481 120],[193.98820755  53.01179245] ; [472.01179245 128.98820755],0
p6,1,0.131743,2.27185,[ 66 176] ; [192 397],[ 75.13357401 166.86642599] ; [182.86642599 406.13357401],0
u2,1,0.144197,2.132589,[38 50] ; [103  93],[43.69014085 44.30985915] ; [97.30985915 98.69014085],0
b2,1,0.226931,1.459993,[43 88] ; [140 221],[48.72560976 82.27439024] ; [134.27439024 226.72560976],0
b3,1,0.226931,1.459993,[43 88] ; [140 221],[48.72560976 82.27439024] ; [134.27439024 226.72560976],0
d2,1,0.242317,1.367062,[122 125] ; [269 329],[114.29230769 132.70769231] ; [276.70769231 321.29230769],0
b4,1,0.242395,1.36661,[136 113] ; [355 247],[143.66509988 105.33490012] ; [347.33490012 254.66509988],0
n3,1,0.24485,1.352451,[61 36] ; [105  45],[65.1902834 31.8097166] ; [100.8097166  49.1902834],0
s7,1,0.245814,1.346938,[ 93 134] ; [262 314],[100.35491905 126.64508095] ; [254.64508095 321.35491905],0
s3,1,0.275796,1.187691,[121 125] ; [313 274],[128.16806723 117.83193277] ; [305.83193277 281.16806723],0
s4,1,0.296933,1.087919,[ 51 197] ; [104 490],[ 45.65320665 202.34679335] ; [109.34679335 484.65320665],0
s5,1,0.310539,1.028382,[ 68 167] ; [188 389],[ 74.08866995 160.91133005] ; [181.91133005 395.08866995],0
a8,1,0.334378,0.931866,[ 24 201] ; [ 71 467],[ 28.01441678 196.98558322] ; [ 66.98558322 471.01441678],0
a3,1,0.373383,0.792374,[158  87] ; [404 193],[163.52731591  81.47268409] ; [398.47268409 198.52731591],0
s2,1,0.495723,0.46408,[112 136] ; [284 311],[116.49822064 131.50177936] ; [279.50177936 315.49822064],0
u1,1,0.509331,0.435441,[ 38 211] ; [103 499],[ 41.25616921 207.74383079] ; [ 99.74383079 502.25616921],0
a4,1,0.601641,0.272528,[105 142] ; [243 356],[101.60283688 145.39716312] ; [246.39716312 352.60283688],0
u3,1,0.672019,0.17925,[43 46] ; [100  96],[44.65614035 44.34385965] ; [98.34385965 97.65614035],0
b5,1,0.745375,0.105458,[156  93] ; [370 232],[153.90599295  95.09400705] ; [372.09400705 229.90599295],0
a2,1,0.748141,0.1031,[ 55 194] ; [127 475],[ 53.25264395 195.74735605] ; [128.74735605 473.25264395],0
u4,1,0.754749,0.097584,[  4 245] ; [  8 594],[  3.51116334 245.48883666] ; [  8.48883666 593.51116334],0
p1,1,0.877088,0.02392,[ 22 226] ; [ 51 546],[ 21.42485207 226.57514793] ; [ 51.57514793 545.42485207],0
