Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,37.580239,[37 32] ; [72  2],[52.59440559 16.40559441] ; [56.40559441 17.59440559],1
a1,1,0.056093,3.64928,[ 9 61] ; [ 3 71],[ 5.83333333 64.16666667] ; [ 6.16666667 67.83333333],0
a7,1,0.056475,3.637987,[34 36] ; [47 26],[39.65034965 30.34965035] ; [41.34965035 31.65034965],0
a6,1,0.068496,3.318696,[31 39] ; [44 30],[36.45833333 33.54166667] ; [38.54166667 35.45833333],0
u3,1,0.078187,3.102182,[ 9 28] ; [15 19],[12.50704225 24.49295775] ; [11.49295775 22.50704225],0
s5,1,0.09032,2.86866,[ 7 63] ; [14 55],[10.57553957 59.42446043] ; [10.42446043 58.57553957],0
p7,1,0.096106,2.769011,[25 43] ; [37 36],[29.90070922 38.09929078] ; [32.09929078 40.90070922],0
v3,1,0.141046,2.166509,[12 57] ; [20 52],[15.65957447 53.34042553] ; [16.34042553 55.65957447],0
p8,1,0.147293,2.100061,[20 48] ; [30 43],[24.11347518 43.88652482] ; [25.88652482 47.11347518],0
d3,1,0.183445,1.769491,[32 37] ; [42 31],[35.95774648 33.04225352] ; [38.04225352 34.95774648],0
p4,1,0.192567,1.697872,[22 47] ; [31 42],[25.75352113 43.24647887] ; [27.24647887 45.75352113],0
s2,1,0.199777,1.644004,[16 54] ; [24 50],[19.44444444 50.55555556] ; [20.55555556 53.44444444],0
u2,1,0.20775,1.587036,[12 25] ; [16 18],[14.5915493 22.4084507] ; [13.4084507 20.5915493],0
a5,1,0.232809,1.423618,[29 41] ; [38 36],[32.56944444 37.43055556] ; [34.43055556 39.56944444],0
a8,1,0.247658,1.336469,[ 4 63] ; [ 8 61],[ 5.91176471 61.08823529] ; [ 6.08823529 62.91176471],0
b4,1,0.256656,1.286707,[36 34] ; [45 29],[39.375 30.625] ; [41.625 32.375],0
n4,1,0.260418,1.266536,[38 32] ; [47 27],[41.31944444 28.68055556] ; [43.68055556 30.31944444],0
p1,1,0.314657,1.011026,[ 8 61] ; [ 5 69],[ 6.27272727 62.72727273] ; [ 6.72727273 67.27272727],0
d1,1,0.330439,0.947178,[22 48] ; [29 45],[24.79166667 45.20833333] ; [26.20833333 47.79166667],0
p3,1,0.343394,0.897718,[18 50] ; [25 49],[20.5915493 47.4084507] ; [22.4084507 51.5915493],0
a3,1,0.358867,0.841853,[32 37] ; [40 34],[34.74125874 34.25874126] ; [37.25874126 36.74125874],0
n3,1,0.435058,0.609282,[16 12] ; [13  6],[17.27659574 10.72340426] ; [11.72340426  7.27659574],0
p12,1,0.454979,0.558217,[ 2 67] ; [ 4 70],[ 2.8951049 66.1048951] ; [ 3.1048951 70.8951049],0
v1,1,0.511937,0.430106,[21 48] ; [26 47],[22.83802817 46.16197183] ; [24.16197183 48.83802817],0
a4,1,0.523462,0.407068,[19 50] ; [24 50],[20.74825175 48.25174825] ; [22.25174825 51.74825175],0
p5,1,0.604562,0.26817,[ 4 64] ; [ 6 68],[ 4.78873239 63.21126761] ; [ 5.21126761 68.78873239],0
n5,1,0.621088,0.244341,[42 27] ; [48 26],[43.42657343 25.57342657] ; [46.57342657 27.42657343],0
v2,1,0.628771,0.233731,[21 47] ; [25 47],[22.34285714 45.65714286] ; [23.65714286 48.34285714],0
d2,1,0.660419,0.193015,[28 41] ; [27 46],[26.72535211 42.27464789] ; [28.27464789 44.72535211],0
a2,1,0.827465,0.047504,[ 5 65] ; [ 6 68],[ 5.34722222 64.65277778] ; [ 5.65277778 68.34722222],0
s4,1,0.9216,0.009686,[10 60] ; [11 63],[10.20833333 59.79166667] ; [10.79166667 63.20833333],0
u1,1,0.944566,0.004835,[ 3 67] ; [ 3 71],[ 2.91666667 67.08333333] ; [ 3.08333333 70.91666667],0
n1,1,0.953475,0.003404,[ 8 20] ; [ 5 13],[ 7.91304348 20.08695652] ; [ 5.08695652 12.91304348],0
b2,1,0.994952,4e-05,[12 25] ; [13 27],[12.01298701 24.98701299] ; [12.98701299 27.01298701],0
b3,1,0.994952,4e-05,[12 25] ; [13 27],[12.01298701 24.98701299] ; [12.98701299 27.01298701],0
