Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,36.707894,[ 12 112] ; [41 48],[30.85446009 93.14553991] ; [22.14553991 66.85446009],1
s6,1,0.74095,0.109294,[88 36] ; [65 24],[89.07042254 34.92957746] ; [63.92957746 25.07042254],0
p8,1,0.742498,0.107943,[70 55] ; [53 38],[71.18055556 53.81944444] ; [51.81944444 39.18055556],0
u2,1,0.772967,0.08323,[28 18] ; [12  9],[27.46268657 18.53731343] ; [12.53731343  8.46268657],0
a8,1,0.774815,0.081843,[ 13 105] ; [ 8 74],[ 12.39 105.61] ; [ 8.61 73.39],0
s3,1,0.7778,0.07963,[74 51] ; [55 35],[75. 50.] ; [54. 36.],0
p5,1,0.794541,0.067818,[ 15 110] ; [12 79],[ 15.625 109.375] ; [11.375 79.625],0
s8,1,0.797153,0.066066,[51 75] ; [38 52],[51.91666667 74.08333333] ; [37.08333333 52.91666667],0
n5,1,0.869559,0.026968,[88 37] ; [65 26],[88.54166667 36.45833333] ; [64.45833333 26.54166667],0
s7,1,0.873216,0.025464,[64 57] ; [44 41],[63.4368932 57.5631068] ; [44.5631068 40.4368932],0
p10,1,0.87467,0.024879,[95 30] ; [70 21],[95.48611111 29.51388889] ; [69.51388889 21.48611111],0
p11,1,0.94236,0.005228,[95 31] ; [69 22],[95.22580645 30.77419355] ; [68.77419355 22.22580645],0
n4,1,0.983721,0.000416,[94 32] ; [68 23],[94.06451613 31.93548387] ; [67.93548387 23.06451613],0
b4,1,1.0,0.0,[72 54] ; [52 39],[72. 54.] ; [52. 39.],0
