Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,38.525139,[71  4] ; [11 17],[59.70873786 15.29126214] ; [22.29126214  5.70873786],1
u2,1,0.266899,1.232615,[21  5] ; [7 4],[19.67567568  6.32432432] ; [8.32432432 2.67567568],0
b2,1,0.290273,1.118356,[13 28] ; [ 4 17],[11.24193548 29.75806452] ; [ 5.75806452 15.24193548],0
b3,1,0.290273,1.118356,[13 28] ; [ 4 17],[11.24193548 29.75806452] ; [ 5.75806452 15.24193548],0
a1,1,0.295497,1.094406,[ 2 73] ; [ 2 26],[ 2.91262136 72.08737864] ; [ 1.08737864 26.91262136],0
d2,1,0.303881,1.057086,[24 51] ; [12 16],[26.21359223 48.78640777] ; [ 9.78640777 18.21359223],0
d4,1,0.324631,0.970197,[58 17] ; [19  9],[56.06796117 18.93203883] ; [20.93203883  7.06796117],0
u1,1,0.331027,0.944877,[ 7 68] ; [ 1 27],[ 5.82524272 69.17475728] ; [ 2.17475728 25.82524272],0
a4,1,0.34958,0.87498,[26 49] ; [ 7 21],[24.02912621 50.97087379] ; [ 8.97087379 19.02912621],0
n5,1,0.350368,0.872122,[32 42] ; [15 13],[34.09803922 39.90196078] ; [12.90196078 15.09803922],0
s2,1,0.358725,0.842351,[27 47] ; [13 15],[29.01960784 44.98039216] ; [10.98039216 17.01960784],0
a6,1,0.370079,0.803401,[50 25] ; [16 12],[48.05825243 26.94174757] ; [17.94174757 10.05825243],0
p9,1,0.439466,0.597677,[59 16] ; [20  8],[57.52427184 17.47572816] ; [21.47572816  6.52427184],0
b1,1,0.480466,0.497806,[37 38] ; [16 12],[38.59223301 36.40776699] ; [14.40776699 13.59223301],0
v2,1,0.495868,0.463768,[36 33] ; [12 15],[34.5 34.5] ; [13.5 13.5],0
p10,1,0.510212,0.433632,[55 20] ; [18  9],[53.67647059 21.32352941] ; [19.32352941  7.67647059],0
p7,1,0.52165,0.41063,[46 25] ; [15 11],[44.64948454 26.35051546] ; [16.35051546  9.64948454],0
u3,1,0.565801,0.329759,[19  7] ; [7 4],[18.27027027  7.72972973] ; [7.72972973 3.27027027],0
p8,1,0.61606,0.251444,[36 39] ; [11 15],[34.9009901 40.0990099] ; [12.0990099 13.9009901],0
a3,1,0.663767,0.18898,[49 26] ; [17 11],[48.05825243 26.94174757] ; [17.94174757 10.05825243],0
p2,1,0.739021,0.110989,[60 15] ; [20  6],[59.40594059 15.59405941] ; [20.59405941  5.40594059],0
p5,1,0.739278,0.110763,[ 4 70] ; [ 2 26],[ 4.35294118 69.64705882] ; [ 1.64705882 26.35294118],0
a2,1,0.755966,0.096586,[ 9 66] ; [ 4 24],[ 9.46601942 65.53398058] ; [ 3.53398058 24.46601942],0
a8,1,0.806746,0.059842,[ 6 60] ; [ 3 25],[ 6.31914894 59.68085106] ; [ 2.68085106 25.31914894],0
b5,1,0.809865,0.057889,[49 26] ; [19  9],[49.51456311 25.48543689] ; [18.48543689  9.51456311],0
d1,1,0.822054,0.050582,[34 41] ; [12 16],[33.49514563 41.50485437] ; [12.50485437 15.49514563],0
n2,1,0.823218,0.049911,[15  2] ; [10  1],[15.17857143  1.82142857] ; [9.82142857 1.17857143],0
p4,1,0.86915,0.027139,[37 37] ; [13 14],[36.63366337 37.36633663] ; [13.36633663 13.63366337],0
s6,1,0.92091,0.009858,[41 34] ; [15 13],[40.77669903 34.22330097] ; [15.22330097 12.77669903],0
p12,1,0.936317,0.006384,[ 3 71] ; [ 1 26],[ 2.93069307 71.06930693] ; [ 1.06930693 25.93069307],0
p1,1,0.945124,0.004738,[ 5 69] ; [ 2 26],[ 5.07843137 68.92156863] ; [ 1.92156863 26.07843137],0
s8,1,0.954264,0.003289,[29 46] ; [11 17],[29.12621359 45.87378641] ; [10.87378641 17.12621359],0
s7,1,0.961636,0.002314,[25 44] ; [10 18],[24.89690722 44.10309278] ; [10.10309278 17.89690722],0
s5,1,0.963654,0.002077,[14 60] ; [ 5 22],[13.92079208 60.07920792] ; [ 5.07920792 21.92079208],0
s3,1,0.989439,0.000175,[39 34] ; [15 13],[39.02970297 33.97029703] ; [14.97029703 13.02970297],0
