Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,46.149129,[ 5 30] ; [70 17],[21.51639344 13.48360656] ; [53.48360656 33.51639344],1
b4,1,0.195597,1.674947,[23 12] ; [46 41],[19.79508197 15.20491803] ; [49.20491803 37.79508197],0
v1,1,0.198583,1.652766,[ 5 29] ; [22 64],[ 7.65 26.35] ; [19.35 66.65],0
d2,1,0.20325,1.618868,[19 15] ; [37 49],[15.86666667 18.13333333] ; [40.13333333 45.86666667],0
n2,1,0.205145,1.605359,[10 10] ; [21 10],[12.15686275  7.84313725] ; [18.84313725 12.15686275],0
p5,1,0.238591,1.388897,[ 1 33] ; [ 8 79],[ 2.52892562 31.47107438] ; [ 6.47107438 80.52892562],0
d4,1,0.240898,1.37533,[22 13] ; [64 23],[24.67213115 10.32786885] ; [61.32786885 25.67213115],0
s1,1,0.277543,1.179081,[ 4 31] ; [ 5 82],[ 2.58196721 32.41803279] ; [ 6.41803279 80.58196721],0
a2,1,0.283035,1.15246,[ 4 31] ; [17 70],[ 6.02459016 28.97540984] ; [14.97540984 72.02459016],0
d5,1,0.321756,0.981796,[20 15] ; [58 29],[22.37704918 12.62295082] ; [55.62295082 31.37704918],0
n3,1,0.366452,0.815662,[ 9 10] ; [17 11],[10.5106383  8.4893617] ; [15.4893617 12.5106383],0
u1,1,0.419266,0.652372,[ 2 33] ; [ 9 78],[ 3.1557377 31.8442623] ; [ 7.8442623 79.1557377],0
n4,1,0.428185,0.627742,[24 11] ; [53 34],[22.09016393 12.90983607] ; [54.90983607 32.09016393],0
s3,1,0.445204,0.582833,[ 8 26] ; [15 71],[ 6.51666667 27.48333333] ; [16.48333333 69.51666667],0
p7,1,0.473545,0.513691,[ 7 28] ; [22 62],[ 8.52941176 26.47058824] ; [20.47058824 63.52941176],0
a5,1,0.500384,0.454122,[19 16] ; [53 34],[20.6557377 14.3442623] ; [51.3442623 35.6557377],0
u4,1,0.501668,0.451407,[ 1 34] ; [ 1 86],[ 0.57377049 34.42622951] ; [ 1.42622951 85.57377049],0
s7,1,0.626836,0.236375,[ 8 26] ; [16 66],[ 7.03448276 26.96551724] ; [16.96551724 65.03448276],0
p12,1,0.66094,0.192384,[ 1 34] ; [ 4 83],[ 1.43442623 33.56557377] ; [ 3.56557377 83.43442623],0
b2,1,0.701883,0.14652,[12 16] ; [20 32],[11.2 16.8] ; [20.8 31.2],0
b3,1,0.701883,0.14652,[12 16] ; [20 32],[11.2 16.8] ; [20.8 31.2],0
a4,1,0.804048,0.06156,[13 21] ; [35 51],[13.6 20.4] ; [34.4 51.6],0
n5,1,0.813886,0.055421,[22 13] ; [56 30],[22.56198347 12.43801653] ; [55.43801653 30.56198347],0
a3,1,0.868623,0.02736,[20 14] ; [52 34],[20.4 13.6] ; [51.6 34.4],0
b1,1,0.932001,0.007281,[18 17] ; [44 43],[17.78688525 17.21311475] ; [44.21311475 42.78688525],0
s4,1,0.958421,0.002718,[ 4 31] ; [10 75],[ 4.08333333 30.91666667] ; [ 9.91666667 75.08333333],0
s5,1,0.960943,0.002398,[ 5 30] ; [12 70],[ 5.08547009 29.91452991] ; [11.91452991 70.08547009],0
d1,1,0.978986,0.000694,[16 19] ; [40 47],[16.06557377 18.93442623] ; [39.93442623 47.06557377],0
