Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.002771,8.952543,[19 16] ; [ 48 122],[11.43902439 23.56097561] ; [ 55.56097561 114.43902439],0
s5,1,0.547708,0.36144,[ 5 30] ; [ 31 136],[ 6.23762376 28.76237624] ; [ 29.76237624 137.23762376],0
d1,1,0.584003,0.299808,[14 22] ; [75 96],[15.47826087 20.52173913] ; [73.52173913 97.47826087],0
d5,1,0.59029,0.289892,[24 12] ; [121  49],[25.33980583 10.66019417] ; [119.66019417  50.33980583],0
r1,1,0.618111,0.248531,[23 13] ; [101  69],[21.66990291 14.33009709] ; [102.33009709  67.66990291],0
a7,1,0.632928,0.228111,[25 11] ; [111  59],[23.76699029 12.23300971] ; [112.23300971  57.76699029],0
b3,1,0.663208,0.18965,[10 14] ; [35 60],[ 9.07563025 14.92436975] ; [35.92436975 59.07563025],0
b2,1,0.663208,0.18965,[10 14] ; [35 60],[ 9.07563025 14.92436975] ; [35.92436975 59.07563025],0
b4,1,0.664504,0.188098,[19 17] ; [97 74],[20.17391304 15.82608696] ; [95.82608696 75.17391304],0
n6,1,0.689002,0.160168,[29  7] ; [131  38],[28.09756098  7.90243902] ; [131.90243902  37.09756098],0
a5,1,0.739353,0.110696,[24 12] ; [109  62],[23.13043478 12.86956522] ; [109.86956522  61.13043478],0
p6,1,0.756927,0.095802,[10 25] ; [ 44 125],[ 9.26470588 25.73529412] ; [ 44.73529412 124.26470588],0
r4,1,0.814481,0.05506,[27  9] ; [125  46],[26.43478261  9.56521739] ; [125.56521739  45.43478261],0
v4,1,0.825452,0.048637,[30  6] ; [145  26],[30.43478261  5.56521739] ; [144.56521739  26.43478261],0
p10,1,0.838978,0.04129,[23 12] ; [108  61],[22.4754902 12.5245098] ; [108.5245098  60.4754902],0
p8,1,0.839438,0.041052,[16 20] ; [72 97],[15.45365854 20.54634146] ; [72.54634146 96.45365854],0
a2,1,0.840631,0.040436,[ 5 31] ; [ 26 145],[ 5.39130435 30.60869565] ; [ 25.60869565 145.39130435],0
n1,1,0.842733,0.039362,[2 5] ; [20 42],[2.23188406 4.76811594] ; [19.76811594 42.23188406],0
a6,1,0.870772,0.026464,[22 14] ; [102  69],[21.56521739 14.43478261] ; [102.43478261  68.56521739],0
b5,1,0.881981,0.02204,[23 13] ; [107  64],[22.60869565 13.39130435] ; [107.39130435  63.60869565],0
a3,1,0.897453,0.01661,[21 14] ; [100  70],[20.65853659 14.34146341] ; [100.34146341  69.65853659],0
p7,1,0.920586,0.009939,[17 18] ; [81 89],[16.73170732 18.26829268] ; [81.26829268 88.73170732],0
p9,1,0.958893,0.002657,[25 11] ; [116  50],[25.12871287 10.87128713] ; [115.87128713  50.12871287],0
p4,1,0.985474,0.000331,[15 20] ; [73 98],[14.95145631 20.04854369] ; [73.04854369 97.95145631],0
