Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,26.428605,[16 31] ; [118  40],[30.72195122 16.27804878] ; [103.27804878  54.72195122],1
d5,1,0.678878,0.171392,[39  8] ; [135  23],[39.89268293  7.10731707] ; [134.10731707  23.89268293],0
p12,1,0.684774,0.164801,[ 5 41] ; [ 21 139],[ 5.80582524 40.19417476] ; [ 20.19417476 139.80582524],0
n2,1,0.692249,0.156662,[7 1] ; [34  3],[7.28888889 0.71111111] ; [33.71111111  3.28888889],0
b3,1,0.877208,0.023873,[10 14] ; [46 60],[10.33846154 13.66153846] ; [45.66153846 60.33846154],0
b2,1,0.877208,0.023873,[10 14] ; [46 60],[10.33846154 13.66153846] ; [45.66153846 60.33846154],0
n6,1,0.944026,0.00493,[42  4] ; [141  14],[41.88059701  4.11940299] ; [141.11940299  13.88059701],0
b4,1,0.955371,0.003132,[29 18] ; [98 62],[28.83574879 18.16425121] ; [98.16425121 61.83574879],0
p10,1,0.968687,0.001541,[40  5] ; [141  18],[39.92647059  5.07352941] ; [141.07352941  17.92647059],0
r4,1,0.973645,0.001091,[44  3] ; [150  10],[44.04830918  2.95169082] ; [149.95169082  10.04830918],0
v1,1,0.990276,0.000149,[31 15] ; [107  52],[30.96585366 15.03414634] ; [107.03414634  51.96585366],0
