Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,1e-06,23.221295,[44 15] ; [ 9 28],[32.57291667 26.42708333] ; [20.42708333 16.57291667],1
u3,1,0.402756,0.700081,[ 8 14] ; [ 6 18],[ 6.69565217 15.30434783] ; [ 7.30434783 16.69565217],0
d1,1,0.430783,0.620711,[22 38] ; [11 27],[20.20408163 39.79591837] ; [12.79591837 25.20408163],0
b1,1,0.44545,0.582204,[30 30] ; [22 16],[31.83673469 28.16326531] ; [20.16326531 17.83673469],0
d4,1,0.472643,0.515789,[36 24] ; [20 18],[34.28571429 25.71428571] ; [21.71428571 16.28571429],0
d2,1,0.507135,0.439974,[28 31] ; [15 22],[26.42708333 32.57291667] ; [16.57291667 20.42708333],0
a2,1,0.560299,0.339188,[ 3 57] ; [ 3 35],[ 3.67346939 56.32653061] ; [ 2.32653061 35.67346939],0
s5,1,0.638473,0.220745,[11 45] ; [ 9 29],[11.91489362 44.08510638] ; [ 8.08510638 29.91489362],0
n1,1,0.737506,0.112331,[11 14] ; [ 7 11],[10.46511628 14.53488372] ; [ 7.53488372 10.46511628],0
a8,1,0.738515,0.111437,[ 4 52] ; [ 2 35],[ 3.61290323 52.38709677] ; [ 2.38709677 34.61290323],0
b4,1,0.747582,0.103574,[32 28] ; [19 19],[31.2244898 28.7755102] ; [19.7755102 18.2244898],0
r2,1,0.78183,0.076693,[43 16] ; [26 11],[42.40625 16.59375] ; [26.59375 10.40625],0
s3,1,0.818692,0.052545,[26 33] ; [15 21],[25.46315789 33.53684211] ; [15.53684211 20.46315789],0
p12,1,0.833224,0.044339,[ 2 57] ; [ 1 37],[ 1.82474227 57.17525773] ; [ 1.17525773 36.82474227],0
s1,1,0.844226,0.038609,[ 2 58] ; [ 1 37],[ 1.83673469 58.16326531] ; [ 1.16326531 36.83673469],0
b5,1,0.87224,0.025861,[31 29] ; [19 19],[30.6122449 29.3877551] ; [19.3877551 18.6122449],0
s4,1,0.991282,0.000119,[11 49] ; [ 7 31],[11.02040816 48.97959184] ; [ 6.97959184 31.02040816],0
