Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,58.442845,[236  65] ; [55 79],[201.35862069  99.64137931] ; [89.64137931 44.35862069],1
r2,1,0.118462,2.437535,[274  20] ; [118  15],[269.90163934  24.09836066] ; [122.09836066  10.90163934],0
s5,1,0.131445,2.275351,[ 85 210] ; [46 81],[ 91.57582938 203.42417062] ; [39.42417062 87.57582938],0
a8,1,0.168538,1.895904,[ 43 238] ; [ 13 114],[ 38.56862745 242.43137255] ; [ 17.43137255 109.56862745],0
u4,1,0.176997,1.822656,[  1 300] ; [  2 132],[  2.07586207 298.92413793] ; [  0.92413793 133.07586207],0
a3,1,0.235758,1.405783,[204  97] ; [83 51],[198.5908046 102.4091954] ; [88.4091954 45.5908046],0
s4,1,0.267339,1.230349,[ 51 244] ; [ 29 104],[ 55.14018692 239.85981308] ; [ 24.85981308 108.14018692],0
n3,1,0.28731,1.132183,[49 13] ; [25 11],[46.81632653 15.18367347] ; [27.18367347  8.81632653],0
p12,1,0.353369,0.861322,[ 14 285] ; [  9 122],[ 15.99302326 283.00697674] ; [  7.00697674 123.99302326],0
p3,1,0.369509,0.805315,[138 162] ; [55 78],[133.7182448 166.2817552] ; [59.2817552 73.7182448],0
v1,1,0.376692,0.781471,[132 158] ; [54 78],[127.81990521 162.18009479] ; [58.18009479 73.81990521],0
p7,1,0.395769,0.721145,[185 106] ; [77 53],[181.09738717 109.90261283] ; [80.90261283 49.09738717],0
s1,1,0.400067,0.708124,[  7 292] ; [  5 127],[  8.32482599 290.67517401] ; [  3.67517401 128.32482599],0
s8,1,0.424913,0.636688,[115 185] ; [46 88],[111.29032258 188.70967742] ; [49.70967742 84.29032258],0
a4,1,0.434637,0.6104,[117 184] ; [57 76],[120.67741935 180.32258065] ; [53.32258065 79.67741935],0
a1,1,0.540061,0.375427,[ 10 291] ; [  3 131],[  8.9954023 292.0045977] ; [  4.0045977 129.9954023],0
n2,1,0.558865,0.341674,[45 16] ; [30  8],[46.21212121 14.78787879] ; [28.78787879  9.21212121],0
d2,1,0.581966,0.303068,[125 176] ; [59 74],[127.61290323 173.38709677] ; [56.38709677 76.61290323],0
p6,1,0.616843,0.25033,[108 191] ; [43 85],[105.735363 193.264637] ; [45.264637 82.735363],0
b4,1,0.647044,0.209647,[180 121] ; [77 57],[177.83218391 123.16781609] ; [79.16781609 54.83218391],0
b2,1,0.655674,0.198822,[ 59 115] ; [33 57],[ 60.63636364 113.36363636] ; [31.36363636 58.63636364],0
b3,1,0.655674,0.198822,[ 59 115] ; [33 57],[ 60.63636364 113.36363636] ; [31.36363636 58.63636364],0
n1,1,0.689578,0.159543,[21 41] ; [14 23],[21.91919192 40.08080808] ; [13.08080808 23.91919192],0
u2,1,0.795184,0.067385,[54 42] ; [27 23],[53.26027397 42.73972603] ; [27.73972603 22.26027397],0
n5,1,0.860764,0.030766,[212  86] ; [95 37],[212.75813953  85.24186047] ; [94.24186047 37.75813953],0
p5,1,0.909204,0.013006,[ 26 274] ; [ 11 121],[ 25.69444444 274.30555556] ; [ 11.30555556 120.69444444],0
s7,1,0.911299,0.01241,[119 171] ; [53 78],[118.47980998 171.52019002] ; [53.52019002 77.47980998],0
s3,1,0.967356,0.001675,[155 145] ; [69 64],[155.19630485 144.80369515] ; [68.80369515 64.19630485],0
