Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,94.804248,[43 95] ; [232  60],[88.25581395 49.74418605] ; [186.74418605 105.25581395],1
s2,1,0.177441,1.818927,[52 86] ; [131 163],[58.45833333 79.54166667] ; [124.54166667 169.45833333],0
r2,1,0.179904,1.798413,[120  19] ; [261  27],[124.02576112  14.97423888] ; [256.97423888  31.02576112],0
p6,1,0.195595,1.674966,[ 30 109] ; [ 80 212],[ 35.47563805 103.52436195] ; [ 74.52436195 217.47563805],0
b3,1,0.197949,1.657444,[16 51] ; [ 56 117],[20.1 46.9] ; [ 51.9 121.1],0
b2,1,0.197949,1.657444,[16 51] ; [ 56 117],[20.1 46.9] ; [ 51.9 121.1],0
b5,1,0.224887,1.472912,[84 55] ; [160 135],[78.14746544 60.85253456] ; [165.85253456 129.14746544],0
n1,1,0.267454,1.229757,[16 41] ; [29 49],[19. 38.] ; [26. 52.],0
p7,1,0.315161,1.008923,[66 69] ; [158 134],[70.81967213 64.18032787] ; [153.18032787 138.81967213],0
u3,1,0.322239,0.979839,[34 30] ; [41 50],[30.96774194 33.03225806] ; [44.03225806 46.96774194],0
a1,1,0.362457,0.829363,[  4 135] ; [ 14 281],[  5.76497696 133.23502304] ; [ 12.23502304 282.76497696],0
b4,1,0.396936,0.71759,[76 63] ; [174 121],[80.06912442 58.93087558] ; [169.93087558 125.06912442],0
p1,1,0.438723,0.59962,[  6 133] ; [ 18 275],[  7.72222222 131.27777778] ; [ 16.27777778 276.72222222],0
b1,1,0.486541,0.484167,[54 85] ; [125 170],[57.32949309 81.67050691] ; [121.67050691 173.32949309],0
v4,1,0.51043,0.433185,[121  17] ; [264  30],[122.98611111  15.01388889] ; [262.01388889  31.98611111],0
u2,1,0.614022,0.254359,[32 33] ; [48 42],[33.5483871 31.4516129] ; [46.4516129 43.5483871],0
n3,1,0.632946,0.228087,[37 20] ; [53 24],[38.28358209 18.71641791] ; [51.71641791 25.28358209],0
p8,1,0.748666,0.102656,[54 84] ; [119 173],[55.52093023 82.47906977] ; [117.47906977 174.52093023],0
s1,1,0.793247,0.068694,[  5 134] ; [ 12 279],[  5.49534884 133.50465116] ; [ 11.50465116 279.49534884],0
r3,1,0.864819,0.028982,[123  16] ; [260  32],[123.51972158  15.48027842] ; [259.48027842  32.51972158],0
s5,1,0.90963,0.012883,[ 32 103] ; [ 69 216],[ 32.46428571 102.53571429] ; [ 68.53571429 216.46428571],0
u4,1,0.961208,0.002366,[  1 138] ; [  2 293],[  0.96082949 138.03917051] ; [  2.03917051 292.96082949],0
a7,1,0.985286,0.00034,[94 44] ; [200  94],[93.91666667 44.08333333] ; [200.08333333  93.91666667],0
d3,1,0.991608,0.000111,[88 49] ; [189 105],[88.0487239 48.9512761] ; [188.9512761 105.0487239],0
