Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,67.582939,[218  23] ; [23 31],[196.88474576  44.11525424] ; [44.11525424  9.88474576],1
n3,1,0.447789,0.576241,[35 15] ; [12  3],[36.15384615 13.84615385] ; [10.84615385  4.15384615],0
p3,1,0.468144,0.526354,[143  99] ; [29 25],[140.62162162 101.37837838] ; [31.37837838 22.62162162],0
u3,1,0.557392,0.34424,[31 13] ; [14  4],[31.93548387 12.06451613] ; [13.06451613  4.93548387],0
a1,1,0.561042,0.337904,[ 13 229] ; [ 4 50],[ 13.89864865 228.10135135] ; [ 3.10135135 50.89864865],0
p2,1,0.571912,0.319494,[208  33] ; [45  9],[206.68813559  34.31186441] ; [46.31186441  7.68813559],0
r2,1,0.593448,0.284991,[233   6] ; [50  2],[232.42955326   6.57044674] ; [50.57044674  1.42955326],0
s1,1,0.658461,0.195398,[ 10 229] ; [ 3 51],[ 10.60409556 228.39590444] ; [ 2.39590444 51.60409556],0
v4,1,0.666856,0.185302,[234   7] ; [53  1],[234.46440678   6.53559322] ; [52.53559322  1.46440678],0
b5,1,0.742235,0.108172,[142 100] ; [33 21],[143.07432432  98.92567568] ; [31.92567568 22.07432432],0
s6,1,0.764275,0.089923,[217  21] ; [49  4],[217.5532646  20.4467354] ; [48.4467354  4.5532646],0
d3,1,0.773379,0.082919,[170  72] ; [39 15],[170.87162162  71.12837838] ; [38.12837838 15.87162162],0
r4,1,0.774657,0.081961,[226  16] ; [51  3],[226.46621622  15.53378378] ; [50.53378378  3.46621622],0
a2,1,0.793086,0.068804,[ 67 175] ; [14 40],[ 66.22297297 175.77702703] ; [14.77702703 39.22297297],0
u1,1,0.80489,0.06102,[ 53 189] ; [11 43],[ 52.32432432 189.67567568] ; [11.67567568 42.32432432],0
n2,1,0.868739,0.027311,[39 11] ; [12  3],[39.23076923 10.76923077] ; [11.76923077  3.23076923],0
s2,1,0.909421,0.012943,[212  30] ; [47  7],[211.75  30.25] ; [47.25  6.75],0
v2,1,0.98191,0.000514,[139  92] ; [30 20],[138.92882562  92.07117438] ; [30.07117438 19.92882562],0
a6,1,0.993865,5.9e-05,[165  76] ; [37 17],[165.02372881  75.97627119] ; [36.97627119 17.02372881],0
