Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,61.519091,[31 45] ; [366  79],[57.91170825 18.08829175] ; [339.08829175 105.91170825],1
p12,1,0.056553,3.635688,[ 2 71] ; [ 42 402],[ 6.21276596 66.78723404] ; [ 37.78723404 406.21276596],0
s6,1,0.063598,3.440972,[45 30] ; [309 128],[51.85546875 23.14453125] ; [302.14453125 134.85546875],0
s2,1,0.088302,2.90506,[35 40] ; [253 189],[41.7794971 33.2205029] ; [246.2205029 195.7794971],0
a4,1,0.0899,2.876169,[38 38] ; [268 176],[44.72307692 31.27692308] ; [261.27692308 182.72307692],0
r1,1,0.095315,2.782236,[60 15] ; [388  57],[64.61538462 10.38461538] ; [383.38461538  61.61538462],0
b1,1,0.11442,2.492085,[35 41] ; [163 283],[28.82758621 47.17241379] ; [169.17241379 276.82758621],0
u2,1,0.146051,2.113017,[14  4] ; [50 34],[11.29411765  6.70588235] ; [52.70588235 31.29411765],0
p5,1,0.171895,1.866338,[ 5 69] ; [ 54 388],[ 8.46124031 65.53875969] ; [ 50.53875969 391.46124031],0
a2,1,0.188019,1.733073,[22 54] ; [164 282],[27.08045977 48.91954023] ; [158.91954023 287.08045977],0
p1,1,0.215953,1.531066,[ 4 72] ; [ 43 402],[ 6.85604607 69.14395393] ; [ 40.14395393 404.85604607],0
d5,1,0.220164,1.503302,[72  3] ; [437   8],[73.41346154  1.58653846] ; [435.58653846   9.41346154],0
a6,1,0.246874,1.340908,[51 24] ; [331 114],[55.09615385 19.90384615] ; [326.90384615 118.09615385],0
u4,1,0.270353,1.214954,[ 1 75] ; [ 17 429],[ 2.62068966 73.37931034] ; [ 15.37931034 430.62068966],0
a3,1,0.309536,1.032656,[58 18] ; [361  83],[61.23846154 14.76153846] ; [357.76153846  86.23846154],0
d2,1,0.314565,1.011412,[51 24] ; [326 117],[54.58494208 20.41505792] ; [322.41505792 120.58494208],0
b3,1,0.348938,0.877315,[16 31] ; [116 165],[18.91463415 28.08536585] ; [113.08536585 167.91463415],0
b2,1,0.348938,0.877315,[16 31] ; [116 165],[18.91463415 28.08536585] ; [113.08536585 167.91463415],0
v2,1,0.359264,0.840466,[39 31] ; [265 166],[42.4750499 27.5249501] ; [261.5249501 169.4750499],0
b4,1,0.385122,0.754289,[49 27] ; [264 182],[45.57088123 30.42911877] ; [267.42911877 178.57088123],0
a7,1,0.434895,0.609717,[56 20] ; [346  99],[58.64107486 17.35892514] ; [343.35892514 101.64107486],0
n3,1,0.447872,0.576032,[17 10] ; [65 27],[18.60504202  8.39495798] ; [63.39495798 28.60504202],0
a1,1,0.507872,0.438448,[ 3 73] ; [ 26 420],[ 4.22222222 71.77777778] ; [ 24.77777778 421.22222222],0
s1,1,0.511524,0.430949,[ 3 70] ; [ 12 430],[ 2.12621359 70.87378641] ; [ 12.87378641 429.12621359],0
u3,1,0.540789,0.37408,[13  5] ; [55 30],[11.88349515  6.11650485] ; [56.11650485 28.88349515],0
b5,1,0.588614,0.292514,[49 27] ; [273 173],[46.88122605 29.11877395] ; [275.11877395 170.88122605],0
n1,1,0.620667,0.244931,[12 15] ; [36 56],[10.8907563 16.1092437] ; [37.1092437 54.8907563],0
s3,1,0.651613,0.203872,[42 32] ; [262 178],[43.76653696 30.23346304] ; [260.23346304 179.76653696],0
n2,1,0.678339,0.172002,[18 10] ; [63 29],[18.9  9.1] ; [62.1 29.9],0
s4,1,0.703353,0.145007,[12 64] ; [ 77 361],[13.15953307 62.84046693] ; [ 75.84046693 362.15953307],0
d4,1,0.884344,0.02116,[73  1] ; [437   7],[72.85714286  1.14285714] ; [437.14285714   6.85714286],0
d3,1,0.887217,0.020115,[66  9] ; [395  51],[66.36276392  8.63723608] ; [394.63723608  51.36276392],0
