Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,8.7e-05,15.389529,[28 68] ; [69 55],[42.32727273 53.67272727] ; [54.67272727 69.32727273],1
s2,1,0.694985,0.153741,[45 55] ; [60 66],[46.46017699 53.53982301] ; [58.53982301 67.46017699],0
a1,1,0.721611,0.126955,[ 4 96] ; [  4 124],[ 3.50877193 96.49122807] ; [  4.49122807 123.50877193],0
a6,1,0.731665,0.117589,[69 31] ; [91 37],[70.1754386 29.8245614] ; [89.8245614 38.1754386],0
p4,1,0.750589,0.101037,[73 27] ; [91 37],[71.92982456 28.07017544] ; [92.07017544 35.92982456],0
a2,1,0.82993,0.046135,[23 77] ; [31 97],[23.68421053 76.31578947] ; [30.31578947 97.68421053],0
r1,1,0.837622,0.041999,[77 22] ; [101  27],[77.62995595 21.37004405] ; [100.37004405  27.62995595],0
b1,1,0.859832,0.031183,[41 59] ; [51 77],[40.35087719 59.64912281] ; [51.64912281 76.35087719],0
p1,1,0.873983,0.025154,[10 90] ; [ 12 116],[ 9.64912281 90.35087719] ; [ 12.35087719 115.64912281],0
p11,1,0.898673,0.016215,[79 21] ; [102  26],[79.38596491 20.61403509] ; [101.61403509  26.38596491],0
a7,1,0.931231,0.007447,[69 31] ; [89 39],[69.29824561 30.70175439] ; [88.70175439 39.29824561],0
u2,1,0.988068,0.000224,[18 17] ; [16 15],[18.03030303 16.96969697] ; [15.96969697 15.03030303],0
s4,1,0.993416,6.8e-05,[15 85] ; [ 19 108],[14.97797357 85.02202643] ; [ 19.02202643 107.97797357],0
