Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,56.301972,[ 58 111] ; [104  30],[90.35643564 78.64356436] ; [71.64356436 62.35643564],1
a2,1,0.308783,1.035876,[  9 161] ; [ 11 123],[ 11.18421053 158.81578947] ; [  8.81578947 125.18421053],0
a1,1,0.3102,1.029823,[  5 165] ; [  7 127],[  6.71052632 163.28947368] ; [  5.28947368 128.71052632],0
n3,1,0.364437,0.822545,[36 15] ; [17  4],[37.54166667 13.45833333] ; [15.45833333  5.54166667],0
s2,1,0.643031,0.2148,[78 89] ; [59 75],[76.00996678 90.99003322] ; [60.99003322 73.00996678],0
u1,1,0.676707,0.173856,[  8 162] ; [  5 129],[  7.26973684 162.73026316] ; [  5.73026316 128.26973684],0
u2,1,0.684794,0.164779,[44 33] ; [28 18],[45.07317073 31.92682927] ; [26.92682927 19.07317073],0
n1,1,0.709513,0.138764,[19 31] ; [ 7 14],[18.30985915 31.69014085] ; [ 7.69014085 13.30985915],0
b4,1,0.726129,0.122696,[93 77] ; [76 58],[94.50657895 75.49342105] ; [74.49342105 59.50657895],0
d2,1,0.760661,0.092789,[ 21 149] ; [ 18 115],[ 21.88118812 148.11881188] ; [ 17.11881188 115.88118812],0
u3,1,0.762474,0.091345,[44 33] ; [25 21],[43.19512195 33.80487805] ; [25.80487805 20.19512195],0
v4,1,0.816501,0.053846,[155  11] ; [126   8],[155.48666667  10.51333333] ; [125.51333333   8.48666667],0
s6,1,0.830824,0.045644,[107  59] ; [86 45],[107.87205387  58.12794613] ; [85.12794613 45.87205387],0
s3,1,0.846989,0.037234,[86 81] ; [67 66],[85.17 81.83] ; [67.83 65.17],0
a8,1,0.890026,0.019119,[ 20 142] ; [ 15 112],[ 19.61937716 142.38062284] ; [ 15.38062284 111.61937716],0
d4,1,0.935906,0.006467,[101  69] ; [79 55],[100.65789474  69.34210526] ; [79.34210526 54.65789474],0
a7,1,0.961345,0.002349,[111  58] ; [87 46],[110.8013245  58.1986755] ; [87.1986755 45.8013245],0
