Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,6e-06,20.361157,[25 46] ; [75 33],[39.66480447 31.33519553] ; [60.33519553 47.66480447],1
s6,1,0.078222,3.101455,[24 46] ; [51 56],[29.66101695 40.33898305] ; [45.33898305 61.66101695],0
n6,1,0.086784,2.93303,[39 32] ; [73 35],[44.42458101 26.57541899] ; [67.57541899 40.42458101],0
a5,1,0.092112,2.837064,[35 36] ; [67 41],[40.45810056 30.54189944] ; [61.54189944 46.45810056],0
u3,1,0.112924,2.512821,[16 23] ; [23 16],[19.5 19.5] ; [19.5 19.5],0
a8,1,0.113256,2.508186,[ 2 65] ; [ 9 88],[ 4.49390244 62.50609756] ; [ 6.50609756 90.49390244],0
s5,1,0.158254,1.990828,[15 55] ; [14 91],[11.6 58.4] ; [17.4 87.6],0
s1,1,0.168069,1.900081,[ 7 63] ; [  5 102],[ 4.74576271 65.25423729] ; [ 7.25423729 99.74576271],0
n4,1,0.226231,1.464403,[41 30] ; [72 36],[44.82122905 26.17877095] ; [68.17877095 39.82122905],0
p10,1,0.239984,1.380687,[14 56] ; [30 78],[17.30337079 52.69662921] ; [26.69662921 81.30337079],0
n3,1,0.248359,1.332512,[14 14] ; [25 14],[16.29850746 11.70149254] ; [22.70149254 16.29850746],0
p8,1,0.255074,1.295299,[18 53] ; [36 72],[21.41899441 49.58100559] ; [32.58100559 75.41899441],0
v3,1,0.293705,1.102559,[16 52] ; [33 74],[19.04 48.96] ; [29.96 77.04],0
s4,1,0.305962,1.048028,[14 56] ; [15 91],[11.53409091 58.46590909] ; [17.46590909 88.53409091],0
b4,1,0.31118,1.02566,[40 31] ; [69 39],[43.23463687 27.76536313] ; [65.76536313 42.23463687],0
v1,1,0.364996,0.820631,[21 50] ; [39 69],[23.79888268 47.20111732] ; [36.20111732 71.79888268],0
n1,1,0.398067,0.714159,[ 9 20] ; [16 23],[10.66176471 18.33823529] ; [14.33823529 24.66176471],0
s7,1,0.474703,0.511007,[16 49] ; [30 71],[18.01204819 46.98795181] ; [27.98795181 73.01204819],0
p7,1,0.505086,0.444234,[33 37] ; [45 62],[30.84745763 39.15254237] ; [47.15254237 59.84745763],0
n5,1,0.524302,0.405422,[36 35] ; [60 48],[38.07821229 32.92178771] ; [57.92178771 50.07821229],0
a4,1,0.563858,0.333069,[22 47] ; [39 69],[23.77966102 45.22033898] ; [37.22033898 70.77966102],0
s2,1,0.567904,0.326202,[24 46] ; [32 74],[22.27272727 47.72727273] ; [33.72727273 72.27272727],0
p6,1,0.58261,0.302034,[12 57] ; [22 84],[13.40571429 55.59428571] ; [20.59428571 85.40571429],0
b3,1,0.604923,0.267634,[12 33] ; [20 44],[13.21100917 31.78899083] ; [18.78899083 45.21100917],0
b2,1,0.604923,0.267634,[12 33] ; [20 44],[13.21100917 31.78899083] ; [18.78899083 45.21100917],0
s8,1,0.636549,0.223284,[13 57] ; [23 84],[14.23728814 55.76271186] ; [21.76271186 85.23728814],0
p11,1,0.644726,0.212614,[33 38] ; [54 54],[34.50837989 36.49162011] ; [52.49162011 55.50837989],0
d2,1,0.661125,0.19216,[32 38] ; [53 55],[33.42696629 36.57303371] ; [51.57303371 56.42696629],0
n2,1,0.727375,0.121536,[18 12] ; [25 14],[18.69565217 11.30434783] ; [24.30434783 14.69565217],0
p3,1,0.772483,0.083595,[20 51] ; [32 74],[20.85875706 50.14124294] ; [31.14124294 74.85875706],0
a1,1,0.8173,0.05337,[ 4 67] ; [  7 101],[ 4.36312849 66.63687151] ; [  6.63687151 101.36312849],0
s3,1,0.818943,0.052397,[30 40] ; [44 63],[29.26553672 40.73446328] ; [44.73446328 62.26553672],0
b1,1,0.837917,0.041844,[39 32] ; [61 47],[39.66480447 31.33519553] ; [60.33519553 47.66480447],0
p1,1,0.896309,0.016985,[ 5 66] ; [  7 100],[ 4.78651685 66.21348315] ; [ 7.21348315 99.78651685],0
u2,1,1.0,0.0,[18 20] ; [18 20],[18. 20.] ; [18. 20.],0
