Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,33.378385,[94  7] ; [24 22],[81.07482993 19.92517007] ; [36.92517007  9.07482993],1
p3,1,0.383464,0.759568,[27 74] ; [ 9 36],[24.90410959 76.09589041] ; [11.09589041 33.90410959],0
p1,1,0.425016,0.636405,[ 8 93] ; [ 2 44],[ 6.8707483 94.1292517] ; [ 3.1292517 42.8707483],0
v3,1,0.43872,0.599629,[29 69] ; [10 33],[27.10638298 70.89361702] ; [11.89361702 31.10638298],0
d4,1,0.548391,0.360208,[68 33] ; [28 17],[66.4109589 34.5890411] ; [29.5890411 15.4109589],0
b2,1,0.560333,0.339128,[27 38] ; [13 14],[28.26086957 36.73913043] ; [11.73913043 15.26086957],0
b3,1,0.560333,0.339128,[27 38] ; [13 14],[28.26086957 36.73913043] ; [11.73913043 15.26086957],0
n1,1,0.627925,0.234885,[13 20] ; [ 9 18],[12.1 20.9] ; [ 9.9 17.1],0
n4,1,0.660909,0.192421,[71 30] ; [30 15],[69.86986301 31.13013699] ; [31.13013699 13.86986301],0
d3,1,0.698716,0.149811,[34 67] ; [14 32],[32.97959184 68.02040816] ; [15.02040816 30.97959184],0
a4,1,0.724729,0.124007,[39 62] ; [16 29],[38.04794521 62.95205479] ; [16.95205479 28.04794521],0
d2,1,0.78312,0.075765,[42 58] ; [20 25],[42.75862069 57.24137931] ; [19.24137931 25.75862069],0
s4,1,0.816087,0.054094,[19 81] ; [ 8 38],[18.49315068 81.50684932] ; [ 8.50684932 37.49315068],0
d1,1,0.82842,0.046971,[37 64] ; [16 30],[36.41496599 64.58503401] ; [16.58503401 29.41496599],0
b5,1,0.867353,0.027896,[52 49] ; [23 23],[51.53061224 49.46938776] ; [23.46938776 22.53061224],0
a2,1,0.873592,0.025312,[ 8 93] ; [ 4 42],[ 8.24489796 92.75510204] ; [ 3.75510204 42.24489796],0
u1,1,0.891602,0.018571,[ 6 95] ; [ 3 43],[ 6.18367347 94.81632653] ; [ 2.81632653 43.18367347],0
n5,1,0.945222,0.004721,[69 32] ; [31 14],[69.17808219 31.82191781] ; [30.82191781 14.17808219],0
