Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5e-05,16.455178,[88 43] ; [65 86],[71.07446809 59.92553191] ; [81.92553191 69.07446809],1
n3,1,0.290955,1.115196,[30 10] ; [33 18],[27.69230769 12.30769231] ; [35.30769231 15.69230769],0
n2,1,0.308284,1.038013,[30  9] ; [37 18],[27.79787234 11.20212766] ; [39.20212766 15.79787234],0
a8,1,0.308543,1.036904,[ 24 105] ; [ 21 128],[ 20.88129496 108.11870504] ; [ 24.11870504 124.88129496],0
d1,1,0.321253,0.983838,[68 71] ; [88 73],[72.28 66.72] ; [83.72 77.28],0
a4,1,0.357694,0.845972,[63 75] ; [65 96],[59.07692308 78.92307692] ; [68.92307692 92.07692308],0
d2,1,0.365803,0.817872,[54 85] ; [70 89],[57.83892617 81.16107383] ; [66.16107383 92.83892617],0
r3,1,0.425037,0.636345,[130   8] ; [146  13],[128.24242424   9.75757576] ; [147.75757576  11.24242424],0
r4,1,0.432211,0.616875,[128  11] ; [144  17],[126.02666667  12.97333333] ; [145.97333333  15.02666667],0
p8,1,0.467313,0.528323,[47 89] ; [ 48 109],[44.09556314 91.90443686] ; [ 50.90443686 106.09556314],0
b1,1,0.469682,0.522725,[53 86] ; [68 93],[56.06333333 82.93666667] ; [64.93666667 96.06333333],0
u4,1,0.477811,0.503854,[  2 137] ; [  1 160],[  1.39 137.61] ; [  1.61 159.39],0
d3,1,0.482275,0.493715,[84 55] ; [103  57],[86.93311037 52.06688963] ; [100.06688963  59.93311037],0
n1,1,0.483548,0.49085,[18 21] ; [21 33],[16.35483871 22.64516129] ; [22.64516129 31.35483871],0
p12,1,0.564126,0.332611,[  8 128] ; [  7 152],[  6.91525424 129.08474576] ; [  8.08474576 150.91525424],0
p5,1,0.5682,0.325704,[  6 131] ; [  5 155],[  5.07407407 131.92592593] ; [  5.92592593 154.07407407],0
b4,1,0.624652,0.239383,[79 60] ; [96 65],[81.08333333 57.91666667] ; [93.91666667 67.08333333],0
u1,1,0.626138,0.237334,[ 18 121] ; [ 24 137],[ 19.46 119.54] ; [ 22.54 138.46],0
s4,1,0.646302,0.210594,[ 18 119] ; [ 24 136],[ 19.37373737 117.62626263] ; [ 22.62626263 137.37373737],0
d5,1,0.678521,0.171795,[104  35] ; [123  37],[105.52842809  33.47157191] ; [121.47157191  38.52842809],0
a6,1,0.775856,0.081067,[91 47] ; [108  52],[92.15436242 45.84563758] ; [106.84563758  53.15436242],0
s1,1,0.795167,0.067396,[  7 131] ; [  7 151],[  6.52702703 131.47297297] ; [  7.47297297 150.52702703],0
n4,1,0.800951,0.063563,[97 41] ; [111  50],[96. 42.] ; [112.  49.],0
a2,1,0.817896,0.053016,[ 30 109] ; [ 33 128],[ 29.19 109.81] ; [ 33.81 127.19],0
d4,1,0.824504,0.049176,[114  25] ; [128  30],[113.25925926  25.74074074] ; [128.74074074  29.25925926],0
n6,1,0.945786,0.004624,[104  33] ; [122  38],[104.24915825  32.75084175] ; [121.75084175  38.24915825],0
u3,1,0.976028,0.000903,[19 15] ; [30 24],[18.93181818 15.06818182] ; [30.06818182 23.93181818],0
