Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,31.976789,[ 3 54] ; [35 32],[17.46774194 39.53225806] ; [20.53225806 46.46774194],1
s3,1,0.289024,1.124161,[15 40] ; [25 44],[17.74193548 37.25806452] ; [22.25806452 46.74193548],0
a1,1,0.361964,0.831067,[ 2 55] ; [ 5 64],[ 3.16666667 53.83333333] ; [ 3.83333333 65.16666667],0
n3,1,0.41895,0.653258,[15  8] ; [14 12],[13.6122449  9.3877551] ; [15.3877551 10.6122449],0
b1,1,0.505688,0.442979,[28 29] ; [38 31],[29.85714286 27.14285714] ; [36.14285714 32.85714286],0
b4,1,0.553632,0.350851,[36 21] ; [40 29],[34.38095238 22.61904762] ; [41.61904762 27.38095238],0
n6,1,0.574263,0.315601,[36 21] ; [39 28],[34.47580645 22.52419355] ; [40.52419355 26.47580645],0
n1,1,0.652524,0.202733,[ 6 17] ; [ 8 17],[ 6.70833333 16.29166667] ; [ 7.29166667 17.70833333],0
p5,1,0.665888,0.186449,[ 1 56] ; [ 2 66],[ 1.368 55.632] ; [ 1.632 66.368],0
n5,1,0.716271,0.132094,[30 27] ; [38 30],[31.008 25.992] ; [36.992 31.008],0
v2,1,0.78181,0.076707,[20 35] ; [26 41],[20.73770492 34.26229508] ; [25.26229508 41.73770492],0
a8,1,0.781986,0.076581,[ 4 49] ; [ 4 60],[ 3.62393162 49.37606838] ; [ 4.37606838 59.62393162],0
u2,1,0.79092,0.070287,[15 21] ; [ 8 13],[14.52631579 21.47368421] ; [ 8.47368421 12.52631579],0
n2,1,0.803566,0.061869,[13  9] ; [15 12],[12.57142857  9.42857143] ; [15.42857143 11.57142857],0
p11,1,0.810224,0.057666,[26 31] ; [30 39],[25.33333333 31.66666667] ; [30.66666667 38.33333333],0
s8,1,0.826911,0.047814,[ 6 51] ; [ 8 60],[ 6.384 50.616] ; [ 7.616 60.384],0
s1,1,0.830071,0.046058,[ 4 53] ; [ 4 62],[ 3.70731707 53.29268293] ; [ 4.29268293 61.70731707],0
p10,1,0.867684,0.027756,[10 47] ; [11 56],[ 9.65322581 47.34677419] ; [11.34677419 55.65322581],0
p3,1,0.868963,0.027217,[16 41] ; [20 48],[16.416 40.584] ; [19.584 48.416],0
p12,1,0.891514,0.018602,[ 1 56] ; [ 1 68],[ 0.9047619 56.0952381] ; [ 1.0952381 67.9047619],0
v3,1,0.89424,0.017673,[13 43] ; [16 50],[13.31147541 42.68852459] ; [15.68852459 50.31147541],0
s2,1,0.932558,0.007162,[12 44] ; [15 53],[12.19354839 43.80645161] ; [14.80645161 53.19354839],0
p7,1,0.953283,0.003432,[25 31] ; [30 38],[24.83870968 31.16129032] ; [30.16129032 37.83870968],0
u3,1,0.970775,0.001342,[17 20] ; [10 12],[16.93220339 20.06779661] ; [10.06779661 11.93220339],0
p2,1,0.986398,0.000291,[29 28] ; [35 34],[28.95238095 28.04761905] ; [35.04761905 33.95238095],0
p1,1,0.987955,0.000228,[ 5 52] ; [ 6 63],[ 4.97619048 52.02380952] ; [ 6.02380952 62.97619048],0
