Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,6.3e-05,15.998267,[216 155] ; [20 44],[201.27816092 169.72183908] ; [34.72183908 29.27816092],1
d3,1,0.140593,2.171455,[238 132] ; [35 29],[232.74193548 137.25806452] ; [40.25806452 23.74193548],0
s5,1,0.160766,1.967006,[104 257] ; [13 51],[ 99.38117647 261.61882353] ; [17.61882353 46.38117647],0
p1,1,0.176467,1.827131,[ 29 341] ; [ 2 62],[ 26.42857143 343.57142857] ; [ 4.57142857 59.42857143],0
r4,1,0.191953,1.702561,[319  52] ; [51 13],[315.56321839  55.43678161] ; [54.43678161  9.56321839],0
s3,1,0.207368,1.589705,[196 168] ; [29 35],[191.35514019 172.64485981] ; [33.64485981 30.35514019],0
a1,1,0.20933,1.576053,[ 19 352] ; [ 1 63],[ 17.05747126 353.94252874] ; [ 2.94252874 61.05747126],0
p8,1,0.229127,1.446274,[157 208] ; [22 41],[152.65186916 212.34813084] ; [26.34813084 36.65186916],0
r3,1,0.231215,1.433374,[335  34] ; [55  9],[332.3556582  36.6443418] ; [57.6443418  6.3556582],0
p11,1,0.245887,1.346525,[291  80] ; [46 18],[287.4183908  83.5816092] ; [49.5816092 14.4183908],0
s8,1,0.263138,1.252174,[142 226] ; [20 44],[138. 230.] ; [24. 40.],0
p2,1,0.371053,0.800134,[285  85] ; [46 18],[282.18894009  87.81105991] ; [48.81105991 15.18894009],0
n3,1,0.398167,0.713856,[61 27] ; [17 11],[59.17241379 28.82758621] ; [18.82758621  9.17241379],0
u4,1,0.407064,0.687359,[  6 365] ; [ 2 62],[  6.82298851 364.17701149] ; [ 1.17701149 62.82298851],0
b4,1,0.443407,0.587448,[207 164] ; [39 25],[209.80689655 161.19310345] ; [36.19310345 27.80689655],0
n2,1,0.509405,0.435288,[69 20] ; [20  8],[67.7008547 21.2991453] ; [21.2991453  6.7008547],0
b5,1,0.561438,0.33722,[223 148] ; [36 28],[220.89425287 150.10574713] ; [38.10574713 25.89425287],0
v1,1,0.573021,0.317655,[181 176] ; [30 34],[178.9239905 178.0760095] ; [32.0760095 31.9239905],0
p7,1,0.579493,0.307055,[187 177] ; [29 32],[184.99764706 179.00235294] ; [31.00235294 29.99764706],0
b2,1,0.702507,0.145877,[ 82 155] ; [ 9 20],[ 81.07894737 155.92105263] ; [ 9.92105263 19.07894737],0
b3,1,0.702507,0.145877,[ 82 155] ; [ 9 20],[ 81.07894737 155.92105263] ; [ 9.92105263 19.07894737],0
v4,1,0.706754,0.14154,[340  30] ; [57  6],[339.23787529  30.76212471] ; [57.76212471  5.23787529],0
a6,1,0.716407,0.131961,[257 113] ; [43 21],[255.76036866 114.23963134] ; [44.23963134 19.76036866],0
s1,1,0.779119,0.078662,[ 14 350] ; [ 2 62],[ 13.60747664 350.39252336] ; [ 2.39252336 61.60747664],0
p9,1,0.794837,0.067618,[294  70] ; [50 13],[293.24590164  70.75409836] ; [50.75409836 12.24590164],0
u2,1,0.823894,0.049524,[53 52] ; [12 13],[52.5 52.5] ; [12.5 12.5],0
u3,1,0.890231,0.019047,[54 53] ; [13 12],[54.31060606 52.68939394] ; [12.68939394 12.31060606],0
b1,1,0.90033,0.015686,[148 223] ; [25 39],[147.54712644 223.45287356] ; [25.45287356 38.54712644],0
