Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-06,24.467448,[107  15] ; [385 208],[83.94965035 38.05034965] ; [408.05034965 184.94965035],1
a4,1,0.404492,0.694932,[54 73] ; [279 320],[58.25206612 68.74793388] ; [274.74793388 324.25206612],0
p10,1,0.444163,0.585503,[109  18] ; [495 101],[106.09681881  20.90318119] ; [497.90318119  98.09681881],0
b4,1,0.491756,0.472681,[78 49] ; [351 253],[74.53214774 52.46785226] ; [354.46785226 249.53214774],0
b5,1,0.495737,0.46405,[79 48] ; [356 248],[75.5745554 51.4254446] ; [359.4254446 244.5745554],0
a7,1,0.554745,0.348886,[89 37] ; [440 161],[91.68363136 34.31636864] ; [437.31636864 163.68363136],0
p9,1,0.602818,0.270767,[110  16] ; [508  86],[108.15  17.85] ; [509.85  84.15],0
u3,1,0.613352,0.255322,[22 15] ; [95 78],[20.61428571 16.38571429] ; [96.38571429 76.61428571],0
p4,1,0.61983,0.246107,[79 48] ; [359 241],[76.51444292 50.48555708] ; [361.48555708 238.51444292],0
r3,1,0.623217,0.241371,[120   6] ; [579  23],[120.98076923   5.01923077] ; [578.01923077  23.98076923],0
r1,1,0.649508,0.206521,[102  25] ; [493 108],[103.79807692  23.20192308] ; [491.20192308 109.79807692],0
a5,1,0.703128,0.145238,[96 31] ; [446 157],[94.29315068 32.70684932] ; [447.70684932 155.29315068],0
n2,1,0.732294,0.117016,[25  8] ; [91 34],[24.2278481  8.7721519] ; [91.7721519 33.2278481],0
r4,1,0.739697,0.110393,[120   7] ; [566  38],[119.18194254   7.81805746] ; [566.81805746  37.18194254],0
p8,1,0.740577,0.10962,[65 60] ; [318 275],[66.67827298 58.32172702] ; [316.32172702 276.67827298],0
v4,1,0.757833,0.095066,[123   4] ; [586  16],[123.51577503   3.48422497] ; [585.48422497  16.51577503],0
u1,1,0.764352,0.089862,[ 25 102] ; [112 492],[ 23.80164159 103.19835841] ; [113.19835841 490.80164159],0
d5,1,0.774046,0.082418,[101  25] ; [490 113],[102.14814815  23.85185185] ; [488.85185185 114.14814815],0
p3,1,0.834392,0.043711,[64 63] ; [309 292],[65.07005495 61.92994505] ; [307.92994505 293.07005495],0
a3,1,0.834497,0.043655,[90 37] ; [430 169],[90.96418733 36.03581267] ; [429.03581267 169.96418733],0
d2,1,0.835449,0.043147,[62 65] ; [299 301],[63.06327373 63.93672627] ; [297.93672627 302.06327373],0
p7,1,0.846325,0.037562,[81 43] ; [380 210],[80.06162465 43.93837535] ; [380.93837535 209.06162465],0
p1,1,0.852951,0.034356,[ 11 116] ; [ 55 544],[ 11.54545455 115.45454545] ; [ 54.45454545 544.54545455],0
d1,1,0.857056,0.032444,[77 50] ; [361 243],[76.09575923 50.90424077] ; [361.90424077 242.09575923],0
p6,1,0.866393,0.028305,[49 77] ; [227 369],[48.16620499 77.83379501] ; [227.83379501 368.16620499],0
p12,1,0.90865,0.013166,[ 10 117] ; [ 49 550],[ 10.32093664 116.67906336] ; [ 48.67906336 550.32093664],0
