Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,67.874623,[225  56] ; [41 70],[190.67857143  90.32142857] ; [75.32142857 35.67857143],1
p8,1,0.175416,1.836037,[173 103] ; [59 48],[167.18537859 108.81462141] ; [64.81462141 42.18537859],0
a8,1,0.184101,1.764206,[ 44 201] ; [13 93],[ 39.78632479 205.21367521] ; [17.21367521 88.78632479],0
s6,1,0.199233,1.647991,[206  71] ; [74 35],[200.93264249  76.06735751] ; [79.06735751 29.93264249],0
u2,1,0.201512,1.631386,[39 30] ; [ 9 13],[36.3956044 32.6043956] ; [11.6043956 10.3956044],0
d5,1,0.209868,1.572337,[238  44] ; [87 23],[233.80102041  48.19897959] ; [91.19897959 18.80102041],0
u3,1,0.283363,1.150888,[44 26] ; [11 11],[41.84782609 28.15217391] ; [13.15217391  8.84782609],0
a1,1,0.298853,1.079307,[ 13 270] ; [  8 103],[ 15.08375635 267.91624365] ; [  5.91624365 105.08375635],0
a4,1,0.299425,1.076752,[139 142] ; [48 62],[134.39130435 146.60869565] ; [52.60869565 57.39130435],0
s5,1,0.356495,0.850203,[103 168] ; [47 62],[106.97368421 164.02631579] ; [43.02631579 65.97368421],0
a3,1,0.382306,0.763274,[213  67] ; [89 22],[216.26598465  63.73401535] ; [85.73401535 25.26598465],0
v3,1,0.384662,0.75575,[138 135] ; [61 49],[141.845953 131.154047] ; [57.154047 52.845953],0
s8,1,0.394271,0.72573,[142 136] ; [62 49],[145.78920308 132.21079692] ; [58.21079692 52.78920308],0
s1,1,0.405802,0.691065,[  6 270] ; [  4 105],[  7.16883117 268.83116883] ; [  2.83116883 106.16883117],0
s7,1,0.423671,0.64011,[142 122] ; [63 45],[145.48387097 118.51612903] ; [59.51612903 48.48387097],0
b4,1,0.444357,0.585005,[170 113] ; [62 49],[166.63959391 116.36040609] ; [65.36040609 45.63959391],0
v2,1,0.481755,0.494888,[191  84] ; [71 37],[188.12010444  86.87989556] ; [73.87989556 34.12010444],0
n1,1,0.552843,0.352248,[21 24] ; [13 11],[22.17391304 22.82608696] ; [11.82608696 12.17391304],0
u4,1,0.567871,0.326258,[ 11 272] ; [  3 108],[ 10.05583756 272.94416244] ; [  3.94416244 107.05583756],0
n2,1,0.581714,0.303472,[38  7] ; [19  5],[37.17391304  7.82608696] ; [19.82608696  4.17391304],0
d4,1,0.594701,0.283062,[237  45] ; [90 20],[235.23979592  46.76020408] ; [91.76020408 18.23979592],0
p2,1,0.625203,0.238622,[248  34] ; [93 15],[246.56923077  35.43076923] ; [94.43076923 13.56923077],0
s3,1,0.649657,0.206333,[156 118] ; [66 45],[157.99480519 116.00519481] ; [64.00519481 46.99480519],0
s2,1,0.690259,0.158805,[153 123] ; [64 47],[154.75968992 121.24031008] ; [62.24031008 48.75968992],0
n3,1,0.730523,0.118632,[32 13] ; [18  6],[32.60869565 12.39130435] ; [17.39130435  6.60869565],0
p11,1,0.737485,0.11235,[236  47] ; [91 20],[234.87563452  48.12436548] ; [92.12436548 18.87563452],0
p9,1,0.757934,0.094984,[253  25] ; [99 11],[252.20618557  25.79381443] ; [99.79381443 10.20618557],0
p5,1,0.800794,0.063665,[ 46 235] ; [19 90],[ 46.83333333 234.16666667] ; [18.16666667 90.83333333],0
p7,1,0.813852,0.055441,[195  77] ; [78 29],[195.92612137  76.07387863] ; [77.07387863 29.92612137],0
n4,1,0.877691,0.023684,[253  29] ; [99 12],[252.58015267  29.41984733] ; [99.41984733 11.58015267],0
p10,1,0.919012,0.010339,[249  30] ; [96 12],[248.72093023  30.27906977] ; [96.27906977 11.72093023],0
d2,1,0.957999,0.002774,[146 135] ; [58 53],[146.23469388 134.76530612] ; [57.76530612 53.23469388],0
s4,1,0.980663,0.000587,[ 42 234] ; [17 94],[ 42.07751938 233.92248062] ; [16.92248062 94.07751938],0
