Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,66.966913,[114  13] ; [19 41],[90.32620321 36.67379679] ; [42.67379679 17.32620321],1
p8,1,0.234388,1.414034,[41 84] ; [14 44],[37.56830601 87.43169399] ; [17.43169399 40.56830601],0
b2,1,0.24843,1.332108,[30 56] ; [ 9 28],[27.26829268 58.73170732] ; [11.73170732 25.26829268],0
b3,1,0.24843,1.332108,[30 56] ; [ 9 28],[27.26829268 58.73170732] ; [11.73170732 25.26829268],0
n4,1,0.268429,1.224759,[84 42] ; [35 25],[80.61290323 45.38709677] ; [38.38709677 21.61290323],0
v3,1,0.277626,1.178675,[37 82] ; [14 46],[33.90502793 85.09497207] ; [17.09497207 42.90502793],0
v2,1,0.293046,1.105576,[56 67] ; [22 37],[52.71428571 70.28571429] ; [25.28571429 33.71428571],0
p5,1,0.412953,0.670282,[  8 119] ; [ 2 57],[  6.82795699 120.17204301] ; [ 3.17204301 55.82795699],0
p12,1,0.442863,0.588854,[  2 124] ; [ 2 58],[  2.70967742 123.29032258] ; [ 1.29032258 58.70967742],0
p6,1,0.463526,0.537368,[31 95] ; [11 45],[29.07692308 96.92307692] ; [12.92307692 43.07692308],0
n1,1,0.494125,0.467532,[20 28] ; [ 8 16],[18.66666667 29.33333333] ; [ 9.33333333 14.66666667],0
a3,1,0.530554,0.39333,[76 49] ; [33 26],[74.04891304 50.95108696] ; [34.95108696 24.04891304],0
d3,1,0.553927,0.350328,[73 53] ; [32 28],[71.12903226 54.87096774] ; [33.87096774 26.12903226],0
n2,1,0.590185,0.290055,[30 18] ; [14 11],[28.93150685 19.06849315] ; [15.06849315  9.93150685],0
s1,1,0.596301,0.280611,[  9 117] ; [ 3 56],[  8.17297297 117.82702703] ; [ 3.82702703 55.17297297],0
p7,1,0.606634,0.265106,[55 70] ; [24 36],[53.37837838 71.62162162] ; [25.62162162 34.37837838],0
d2,1,0.626871,0.236328,[62 63] ; [27 32],[60.46195652 64.53804348] ; [28.53804348 30.46195652],0
n3,1,0.662246,0.190807,[27 19] ; [16  9],[27.85915493 18.14084507] ; [15.14084507  9.85915493],0
p4,1,0.680981,0.169024,[47 80] ; [20 39],[45.74731183 81.25268817] ; [21.25268817 37.74731183],0
p3,1,0.69514,0.153578,[38 89] ; [16 43],[36.87096774 90.12903226] ; [17.12903226 41.87096774],0
n6,1,0.745602,0.105263,[80 46] ; [36 23],[79.00540541 46.99459459] ; [36.99459459 22.00540541],0
p9,1,0.748984,0.102387,[44 80] ; [22 36],[44.96703297 79.03296703] ; [21.03296703 36.96703297],0
n5,1,0.768696,0.086484,[68 58] ; [31 29],[67.06451613 58.93548387] ; [31.93548387 28.06451613],0
b5,1,0.892089,0.018404,[77 50] ; [37 23],[77.42245989 49.57754011] ; [36.57754011 23.42245989],0
p1,1,0.894308,0.017651,[  9 116] ; [ 4 56],[  8.78378378 116.21621622] ; [ 4.21621622 55.78378378],0
a6,1,0.950652,0.00383,[75 51] ; [36 24],[75.19354839 50.80645161] ; [35.80645161 24.19354839],0
