Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,34.852498,[43 58] ; [122  33],[65.09765625 35.90234375] ; [99.90234375 55.09765625],1
p3,1,0.255146,1.294903,[18 85] ; [ 36 118],[21.64202335 81.35797665] ; [ 32.35797665 121.64202335],0
p6,1,0.286969,1.133788,[14 84] ; [ 15 137],[11.368 86.632] ; [ 17.632 134.368],0
b1,1,0.304125,1.056017,[37 66] ; [66 90],[40.96138996 62.03861004] ; [62.03861004 93.96138996],0
s6,1,0.334333,0.932043,[32 70] ; [57 96],[35.6 66.4] ; [53.4 99.6],0
b3,1,0.335121,0.929007,[17 37] ; [34 52],[19.67142857 34.32857143] ; [31.32857143 54.67142857],0
b2,1,0.335121,0.929007,[17 37] ; [34 52],[19.67142857 34.32857143] ; [31.32857143 54.67142857],0
p12,1,0.362665,0.828645,[  2 101] ; [  6 145],[ 3.24409449 99.75590551] ; [  4.75590551 146.24409449],0
v3,1,0.381574,0.765625,[25 77] ; [ 44 105],[28.03984064 73.96015936] ; [ 40.96015936 108.03984064],0
s5,1,0.388854,0.742524,[12 88] ; [ 24 127],[14.34262948 85.65737052] ; [ 21.65737052 129.34262948],0
a8,1,0.393399,0.728409,[ 8 89] ; [ 17 129],[ 9.97942387 87.02057613] ; [ 15.02057613 130.97942387],0
p8,1,0.397574,0.715652,[27 76] ; [ 47 104],[30.00787402 72.99212598] ; [ 43.99212598 107.00787402],0
b4,1,0.415357,0.663414,[64 39] ; [89 67],[60.84555985 42.15444015] ; [92.15444015 63.84555985],0
p11,1,0.522061,0.40982,[64 39] ; [103  53],[66.41312741 36.58687259] ; [100.58687259  55.41312741],0
s4,1,0.534692,0.385466,[11 92] ; [ 13 142],[ 9.58139535 93.41860465] ; [ 14.41860465 140.58139535],0
n3,1,0.569828,0.322971,[27 11] ; [34 18],[25.75555556 12.24444444] ; [35.24444444 16.75555556],0
p1,1,0.582619,0.302019,[ 7 96] ; [  8 147],[ 5.98837209 97.01162791] ; [  9.01162791 145.98837209],0
a1,1,0.749978,0.10155,[ 5 98] ; [  9 147],[ 5.56756757 97.43243243] ; [  8.43243243 147.56756757],0
p7,1,0.818664,0.052562,[42 60] ; [60 91],[41.12252964 60.87747036] ; [60.87747036 90.12252964],0
u4,1,0.818819,0.052471,[  1 102] ; [  2 154],[  1.19305019 101.80694981] ; [  1.80694981 154.19305019],0
b5,1,0.828141,0.047127,[62 41] ; [96 60],[62.83397683 40.16602317] ; [95.16602317 60.83397683],0
u3,1,0.866369,0.028316,[24 36] ; [13 21],[23.61702128 36.38297872] ; [13.38297872 20.61702128],0
p2,1,0.972985,0.001147,[66 37] ; [99 56],[65.87209302 37.12790698] ; [99.12790698 55.87209302],0
