Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,2e-06,22.667691,[76 23] ; [18 31],[62.87837838 36.12162162] ; [31.12162162 17.87837838],1
s6,1,0.549105,0.358923,[41 55] ; [18 30],[39.33333333 56.66666667] ; [19.66666667 28.33333333],0
n2,1,0.569056,0.324265,[22 10] ; [13  4],[22.85714286  9.14285714] ; [12.14285714  4.85714286],0
u3,1,0.572448,0.318603,[15 32] ; [10 16],[16.09589041 30.90410959] ; [ 8.90410959 17.09589041],0
d3,1,0.59335,0.285142,[32 67] ; [18 31],[33.44594595 65.55405405] ; [16.55405405 32.44594595],0
a3,1,0.600164,0.274749,[52 47] ; [23 25],[50.51020408 48.48979592] ; [24.48979592 23.51020408],0
r1,1,0.602042,0.271928,[59 40] ; [27 22],[57.52702703 41.47297297] ; [28.47297297 20.52702703],0
a8,1,0.632779,0.228311,[ 8 84] ; [ 3 44],[ 7.28057554 84.71942446] ; [ 3.71942446 43.28057554],0
v4,1,0.671003,0.180431,[80 19] ; [41  8],[80.93918919 18.06081081] ; [40.06081081  8.93918919],0
b4,1,0.685465,0.164039,[62 37] ; [29 20],[60.87162162 38.12837838] ; [30.12837838 18.87162162],0
p7,1,0.727245,0.121657,[48 48] ; [26 23],[48.99310345 47.00689655] ; [25.00689655 23.99310345],0
s4,1,0.73068,0.118488,[12 87] ; [ 5 44],[11.37162162 87.62837838] ; [ 5.62837838 43.37162162],0
d4,1,0.749945,0.101577,[62 37] ; [32 17],[62.87837838 36.12162162] ; [31.12162162 17.87837838],0
r4,1,0.868744,0.027309,[70 29] ; [34 15],[69.56756757 29.43243243] ; [34.43243243 14.56756757],0
a4,1,0.868753,0.027305,[33 64] ; [16 33],[32.55479452 64.44520548] ; [16.44520548 32.55479452],0
r2,1,0.897455,0.016609,[80 17] ; [40  8],[80.27586207 16.72413793] ; [39.72413793  8.27586207],0
v2,1,0.903917,0.014572,[39 55] ; [20 27],[39.33333333 54.66666667] ; [19.66666667 27.33333333],0
b2,1,0.911886,0.012246,[20 40] ; [ 9 19],[19.77272727 40.22727273] ; [ 9.22727273 18.77272727],0
b3,1,0.911886,0.012246,[20 40] ; [ 9 19],[19.77272727 40.22727273] ; [ 9.22727273 18.77272727],0
s8,1,0.938073,0.006036,[16 83] ; [ 8 40],[16.16326531 82.83673469] ; [ 7.83673469 40.16326531],0
n3,1,0.989511,0.000173,[20 11] ; [11  6],[20.02083333 10.97916667] ; [10.97916667  6.02083333],0
