Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.000319,12.956562,[23 16] ; [ 6 28],[15.49315068 23.50684932] ; [13.50684932 20.49315068],1
n6,1,0.636695,0.223091,[26 15] ; [24 11],[26.97368421 14.02631579] ; [23.02631579 11.97368421],0
a6,1,0.649644,0.206349,[20 22] ; [19 17],[21. 21.] ; [18. 18.],0
u3,1,0.6515,0.204014,[4 7] ; [ 6 15],[3.4375 7.5625] ; [ 6.5625 14.4375],0
p1,1,0.667124,0.184985,[ 2 40] ; [ 1 34],[ 1.63636364 40.36363636] ; [ 1.36363636 33.63636364],0
p7,1,0.760747,0.09272,[20 22] ; [15 19],[19.34210526 22.65789474] ; [15.65789474 18.34210526],0
s1,1,0.775397,0.081409,[ 3 39] ; [ 2 34],[ 2.69230769 39.30769231] ; [ 2.30769231 33.69230769],0
a1,1,0.775397,0.081409,[ 3 39] ; [ 2 34],[ 2.69230769 39.30769231] ; [ 2.30769231 33.69230769],0
b1,1,0.779191,0.078609,[20 22] ; [16 20],[19.38461538 22.61538462] ; [16.61538462 19.38461538],0
p4,1,0.791982,0.069557,[17 24] ; [16 20],[17.57142857 23.42857143] ; [15.42857143 20.57142857],0
u1,1,0.844063,0.03869,[ 3 39] ; [ 3 33],[ 3.23076923 38.76923077] ; [ 2.76923077 33.23076923],0
p9,1,0.855515,0.033155,[27 13] ; [25 11],[27.36842105 12.63157895] ; [24.63157895 11.36842105],0
b3,1,0.860515,0.030877,[ 6 19] ; [ 5 14],[ 6.25 18.75] ; [ 4.75 14.25],0
b2,1,0.860515,0.030877,[ 6 19] ; [ 5 14],[ 6.25 18.75] ; [ 4.75 14.25],0
v4,1,0.861271,0.03054,[26 13] ; [24 11],[26.35135135 12.64864865] ; [23.64864865 11.35135135],0
n2,1,0.891284,0.018681,[15  6] ; [9 4],[14.82352941  6.17647059] ; [9.17647059 3.82352941],0
n5,1,0.926985,0.008398,[23 18] ; [20 15],[23.19736842 17.80263158] ; [19.80263158 15.19736842],0
p3,1,0.93846,0.005961,[13 27] ; [12 24],[13.15789474 26.84210526] ; [11.84210526 24.15789474],0
