Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2e-06,22.836578,[112  69] ; [17 46],[95.69262295 85.30737705] ; [33.30737705 29.69262295],1
d2,1,0.577635,0.310074,[ 74 109] ; [28 35],[ 75.87804878 107.12195122] ; [26.12195122 36.87804878],0
u2,1,0.630285,0.231674,[38 26] ; [14 12],[36.97777778 27.02222222] ; [15.02222222 10.97777778],0
s5,1,0.654396,0.200403,[ 48 128] ; [17 39],[ 49.31034483 126.68965517] ; [15.68965517 40.31034483],0
a4,1,0.65562,0.198888,[ 64 119] ; [24 39],[ 65.46341463 117.53658537] ; [22.53658537 40.46341463],0
b1,1,0.65562,0.198888,[ 64 119] ; [24 39],[ 65.46341463 117.53658537] ; [22.53658537 40.46341463],0
s6,1,0.65925,0.194435,[103  79] ; [32 28],[101.52892562  80.47107438] ; [33.47107438 26.52892562],0
u1,1,0.669077,0.182684,[ 21 162] ; [ 6 57],[ 20.08536585 162.91463415] ; [ 6.91463415 56.08536585],0
v2,1,0.687921,0.161345,[91 84] ; [33 27],[92.34042553 82.65957447] ; [31.65957447 28.34042553],0
p12,1,0.688226,0.161012,[  8 174] ; [ 2 60],[  7.45901639 174.54098361] ; [ 2.54098361 59.45901639],0
s2,1,0.723288,0.125364,[ 75 108] ; [27 35],[ 76.1877551 106.8122449] ; [25.8122449 36.1877551],0
r2,1,0.745759,0.105129,[165  15] ; [56  6],[164.38016529  15.61983471] ; [56.61983471  5.38016529],0
b2,1,0.804624,0.061191,[31 72] ; [11 23],[31.57664234 71.42335766] ; [10.42335766 23.57664234],0
b3,1,0.804624,0.061191,[31 72] ; [11 23],[31.57664234 71.42335766] ; [10.42335766 23.57664234],0
s7,1,0.81334,0.055752,[ 63 114] ; [20 39],[ 62.25 114.75] ; [20.75 38.25],0
v3,1,0.815932,0.054187,[ 48 127] ; [15 43],[ 47.31759657 127.68240343] ; [15.68240343 42.31759657],0
u3,1,0.883093,0.021624,[38 26] ; [15 11],[37.68888889 26.31111111] ; [15.31111111 10.68888889],0
d4,1,0.918549,0.010457,[150  33] ; [52 11],[150.26829268  32.73170732] ; [51.73170732 11.26829268],0
b5,1,0.921306,0.009759,[112  71] ; [39 24],[112.32926829  70.67073171] ; [38.67073171 24.32926829],0
a1,1,0.960426,0.002462,[  9 174] ; [ 3 60],[  8.92682927 174.07317073] ; [ 3.07317073 59.92682927],0
