Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,35.877783,[ 25 151] ; [24 18],[ 39.55963303 136.44036697] ; [ 9.44036697 32.55963303],1
a4,1,0.139835,2.179772,[ 73 114] ; [23 22],[ 77.37931034 109.62068966] ; [18.62068966 26.37931034],0
n6,1,0.143373,2.141375,[133  53] ; [37  8],[136.88311688  49.11688312] ; [33.11688312 11.88311688],0
r4,1,0.153457,2.037544,[149  38] ; [40  5],[152.34051724  34.65948276] ; [36.65948276  8.34051724],0
p7,1,0.155623,2.016247,[91 93] ; [27 17],[95.22807018 88.77192982] ; [22.77192982 21.22807018],0
a8,1,0.170509,1.878461,[ 18 154] ; [ 7 31],[ 20.47619048 151.52380952] ; [ 4.52380952 33.47619048],0
d4,1,0.174812,1.841184,[145  42] ; [39  6],[148.31034483  38.68965517] ; [35.68965517  9.31034483],0
n1,1,0.178345,1.811364,[15 33] ; [4 3],[16.58181818 31.41818182] ; [2.41818182 4.58181818],0
n3,1,0.198813,1.651072,[31 17] ; [7 1],[32.57142857 15.42857143] ; [5.42857143 2.57142857],0
u2,1,0.199823,1.643669,[29 37] ; [6 3],[30.8 35.2] ; [4.2 4.8],0
p10,1,0.235981,1.404445,[130  54] ; [35  9],[133.15789474  50.84210526] ; [31.84210526 12.15789474],0
r2,1,0.236954,1.398622,[166  19] ; [42  2],[168.0349345  16.9650655] ; [39.9650655  4.0349345],0
n5,1,0.267641,1.228799,[115  72] ; [31 13],[118.19047619  68.80952381] ; [27.80952381 16.19047619],0
a1,1,0.280793,1.163248,[  6 181] ; [ 3 42],[  7.25431034 179.74568966] ; [ 1.74568966 43.25431034],0
b4,1,0.282315,1.155912,[104  83] ; [29 16],[107.20258621  79.79741379] ; [25.79741379 19.20258621],0
a5,1,0.287176,1.132813,[126  61] ; [34 11],[128.96551724  58.03448276] ; [31.03448276 13.96551724],0
a2,1,0.320979,0.984953,[ 41 146] ; [13 32],[ 43.52586207 143.47413793] ; [10.47413793 34.52586207],0
s4,1,0.349089,0.876766,[ 13 174] ; [ 5 40],[ 14.50862069 172.49137931] ; [ 3.49137931 41.50862069],0
r1,1,0.477922,0.503601,[135  51] ; [35 10],[136.88311688  49.11688312] ; [33.11688312 11.88311688],0
p1,1,0.590163,0.29009,[ 17 168] ; [ 3 42],[ 16.08695652 168.91304348] ; [ 3.91304348 41.08695652],0
s1,1,0.643515,0.214174,[  7 179] ; [ 1 42],[  6.49781659 179.50218341] ; [ 1.50218341 41.49781659],0
b1,1,0.666292,0.18597,[ 73 114] ; [16 29],[ 71.73706897 115.26293103] ; [17.26293103 27.73706897],0
u3,1,0.690623,0.158412,[32 34] ; [5 4],[32.56 33.44] ; [4.44 4.56],0
d5,1,0.777416,0.079913,[149  38] ; [35 10],[148.31034483  38.68965517] ; [35.68965517  9.31034483],0
a6,1,0.836308,0.042691,[144  43] ; [34 11],[143.47413793  43.52586207] ; [34.52586207 10.47413793],0
b5,1,0.853179,0.034249,[115  72] ; [27 18],[114.45689655  72.54310345] ; [27.54310345 17.45689655],0
r3,1,0.871544,0.026146,[168  18] ; [41  4],[168.28571429  17.71428571] ; [40.71428571  4.28571429],0
