Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,26.863397,[ 4 33] ; [23  9],[14.47826087 22.52173913] ; [12.52173913 19.47826087],1
v1,1,0.223442,1.482127,[16 21] ; [18 13],[18.5 18.5] ; [15.5 15.5],0
r1,1,0.226012,1.465786,[24 13] ; [25  7],[26.27536232 10.72463768] ; [22.72463768  9.27536232],0
b1,1,0.230971,1.434871,[18 19] ; [11 21],[15.55072464 21.44927536] ; [13.44927536 18.55072464],0
s3,1,0.282627,1.154415,[19 17] ; [21 11],[21.17647059 14.82352941] ; [18.82352941 13.17647059],0
p2,1,0.291188,1.11412,[26 11] ; [26  6],[27.88405797  9.11594203] ; [24.11594203  7.88405797],0
p1,1,0.350189,0.872773,[ 4 33] ; [ 6 26],[ 5.36231884 31.63768116] ; [ 4.63768116 27.36231884],0
n5,1,0.361542,0.832529,[24 13] ; [24  8],[25.73913043 11.26086957] ; [22.26086957  9.73913043],0
v4,1,0.377068,0.78024,[34  3] ; [31  1],[34.85507246  2.14492754] ; [30.14492754  1.85507246],0
r3,1,0.377068,0.78024,[34  3] ; [31  1],[34.85507246  2.14492754] ; [30.14492754  1.85507246],0
r4,1,0.400087,0.708066,[31  6] ; [29  3],[32.17391304  4.82608696] ; [27.82608696  4.17391304],0
s1,1,0.412068,0.672826,[ 3 34] ; [ 1 29],[ 2.20895522 34.79104478] ; [ 1.79104478 28.20895522],0
b4,1,0.412526,0.67151,[16 21] ; [17 15],[17.69565217 19.30434783] ; [15.30434783 16.69565217],0
s4,1,0.428083,0.62802,[ 6 31] ; [ 3 28],[ 4.89705882 32.10294118] ; [ 4.10294118 26.89705882],0
u2,1,0.458902,0.548571,[11  9] ; [3 1],[11.66666667  8.33333333] ; [2.33333333 1.66666667],0
p5,1,0.471185,0.519195,[ 1 36] ; [ 2 30],[ 1.60869565 35.39130435] ; [ 1.39130435 30.60869565],0
s2,1,0.506282,0.441743,[22 14] ; [17 15],[20.64705882 15.35294118] ; [18.35294118 13.64705882],0
s7,1,0.509184,0.435744,[18 18] ; [18 13],[19.34328358 16.65671642] ; [16.65671642 14.34328358],0
b2,1,0.53645,0.382158,[10  9] ; [ 9 12],[9.025 9.975] ; [ 9.975 11.025],0
b3,1,0.53645,0.382158,[10  9] ; [ 9 12],[9.025 9.975] ; [ 9.975 11.025],0
a7,1,0.536849,0.38141,[21 15] ; [21 11],[22.23529412 13.76470588] ; [19.76470588 12.23529412],0
n2,1,0.537892,0.379461,[8 3] ; [10  2],[8.60869565 2.39130435] ; [9.39130435 2.60869565],0
n3,1,0.55409,0.350041,[7 4] ; [9 3],[7.65217391 3.34782609] ; [8.34782609 3.65217391],0
s5,1,0.585608,0.297255,[11 24] ; [11 18],[12.03125 22.96875] ; [ 9.96875 19.03125],0
p12,1,0.683416,0.166305,[ 2 35] ; [ 1 29],[ 1.65671642 35.34328358] ; [ 1.34328358 28.65671642],0
a8,1,0.703239,0.145125,[ 5 31] ; [ 3 25],[ 4.5 31.5] ; [ 3.5 24.5],0
s6,1,0.732334,0.11698,[20 15] ; [19 12],[20.68181818 14.31818182] ; [18.31818182 12.68181818],0
p8,1,0.873944,0.02517,[16 21] ; [14 17],[16.32352941 20.67647059] ; [13.67647059 17.32352941],0
a1,1,0.88099,0.022414,[ 2 35] ; [ 2 30],[ 2.14492754 34.85507246] ; [ 1.85507246 30.14492754],0
p11,1,0.947289,0.004371,[24 13] ; [21 11],[24.13043478 12.86956522] ; [20.86956522 11.13043478],0
b5,1,0.94821,0.004219,[28  9] ; [24  8],[27.88405797  9.11594203] ; [24.11594203  7.88405797],0
