Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,95.45648,[230 181] ; [ 54 231],[167.70689655 243.29310345] ; [116.29310345 168.70689655],1
a8,1,0.181704,1.783632,[ 59 317] ; [ 33 242],[ 53.13671275 322.86328725] ; [ 38.86328725 236.13671275],0
s1,1,0.187163,1.739811,[ 10 407] ; [ 12 277],[ 12.99433428 404.00566572] ; [  9.00566572 279.99433428],0
d3,1,0.195888,1.672767,[331  93] ; [215  76],[323.78181818 100.21818182] ; [222.21818182  68.78181818],0
u4,1,0.19608,1.671332,[ 12 412] ; [  4 287],[  9.48811189 414.51188811] ; [  6.51188811 284.48811189],0
p8,1,0.210897,1.565258,[225 187] ; [145 146],[216.84210526 195.15789474] ; [153.15789474 137.84210526],0
a7,1,0.211958,1.558002,[320 103] ; [208  83],[312.80672269 110.19327731] ; [215.19327731  75.80672269],0
p4,1,0.227349,1.457369,[259 159] ; [166 123],[251.27298444 166.72701556] ; [173.72701556 115.27298444],0
s2,1,0.242722,1.364715,[228 192] ; [144 145],[220.36671368 199.63328632] ; [151.63328632 137.36671368],0
a4,1,0.248252,1.333111,[209 214] ; [131 160],[201.42857143 221.57142857] ; [138.57142857 152.42857143],0
n6,1,0.277124,1.18114,[358  61] ; [239  51],[352.81100141  66.18899859] ; [244.18899859  45.81100141],0
n5,1,0.370159,0.80313,[310 109] ; [205  84],[304.78107345 114.21892655] ; [210.21892655  78.78107345],0
s6,1,0.374355,0.789156,[287 128] ; [188  97],[281.60714286 133.39285714] ; [193.39285714  91.60714286],0
u3,1,0.391587,0.734008,[53 38] ; [58 32],[55.80662983 35.19337017] ; [55.19337017 34.80662983],0
b4,1,0.40405,0.696239,[258 166] ; [168 123],[252.62097902 171.37902098] ; [173.37902098 117.62097902],0
s5,1,0.406945,0.687707,[150 254] ; [ 96 186],[144.87463557 259.12536443] ; [101.12536443 180.87463557],0
r2,1,0.420407,0.649176,[399  19] ; [271  17],[396.68555241  21.31444759] ; [273.31444759  14.68555241],0
p2,1,0.499827,0.455304,[355  66] ; [239  51],[351.72151899  69.27848101] ; [242.27848101  47.72151899],0
p6,1,0.660321,0.193133,[158 253] ; [106 182],[155.22746781 255.77253219] ; [108.77253219 179.22746781],0
s3,1,0.701895,0.146508,[235 180] ; [160 130],[232.5177305 182.4822695] ; [162.4822695 127.5177305],0
b5,1,0.734459,0.115057,[254 170] ; [178 113],[256.17902098 167.82097902] ; [175.82097902 115.17902098],0
r4,1,0.784714,0.074628,[390  34] ; [266  25],[389.01258741  34.98741259] ; [266.98741259  24.01258741],0
p1,1,0.833217,0.044343,[ 29 394] ; [ 21 268],[ 29.70505618 393.29494382] ; [ 20.29494382 268.70505618],0
b3,1,0.860091,0.031067,[103 157] ; [ 70 103],[103.87990762 156.12009238] ; [ 69.12009238 103.87990762],0
b2,1,0.860091,0.031067,[103 157] ; [ 70 103],[103.87990762 156.12009238] ; [ 69.12009238 103.87990762],0
n2,1,0.862732,0.029894,[60 23] ; [54 22],[59.50943396 23.49056604] ; [54.49056604 21.50943396],0
v4,1,0.972327,0.001203,[400  22] ; [276  15],[400.10098177  21.89901823] ; [275.89901823  15.10098177],0
p5,1,0.99126,0.00012,[ 47 375] ; [ 32 256],[ 46.95492958 375.04507042] ; [ 32.04507042 255.95492958],0
