Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.9e-05,18.334097,[29 63] ; [48 26],[42.6746988 49.3253012] ; [34.3253012 39.6746988],1
p5,1,0.285319,1.141581,[ 9 87] ; [11 64],[11.22807018 84.77192982] ; [ 8.77192982 66.22807018],0
s6,1,0.317109,1.000835,[51 44] ; [46 29],[54.20588235 40.79411765] ; [42.79411765 32.20588235],0
r4,1,0.326302,0.963519,[82 15] ; [69  8],[84.17816092 12.82183908] ; [66.82183908 10.17816092],0
s2,1,0.384322,0.756832,[39 57] ; [35 39],[41.78823529 54.21176471] ; [32.21176471 41.78823529],0
n6,1,0.399666,0.709332,[74 23] ; [62 14],[76.25433526 20.74566474] ; [59.74566474 16.25433526],0
a6,1,0.474517,0.511437,[60 36] ; [44 33],[57.71098266 38.28901734] ; [46.28901734 30.71098266],0
b5,1,0.475972,0.508079,[54 43] ; [47 30],[56.3045977 40.6954023] ; [44.6954023 32.3045977],0
s1,1,0.477626,0.50428,[ 4 91] ; [ 5 70],[ 5.02941176 89.97058824] ; [ 3.97058824 71.02941176],0
p7,1,0.478764,0.501677,[52 41] ; [46 29],[54.25 38.75] ; [43.75 31.25],0
a1,1,0.483386,0.491215,[ 3 94] ; [ 4 73],[ 3.90229885 93.09770115] ; [ 3.09770115 73.90229885],0
b1,1,0.486725,0.483757,[39 58] ; [35 42],[41.25287356 55.74712644] ; [32.74712644 44.25287356],0
n2,1,0.48883,0.4791,[21  7] ; [11  2],[21.85365854  6.14634146] ; [10.14634146  2.85365854],0
p12,1,0.492675,0.470678,[ 9 86] ; [ 5 71],[ 7.77777778 87.22222222] ; [ 6.22222222 69.77777778],0
p11,1,0.502273,0.450131,[74 23] ; [62 15],[75.81609195 21.18390805] ; [60.18390805 16.81609195],0
b4,1,0.554092,0.350037,[56 41] ; [41 36],[54.07471264 42.92528736] ; [42.92528736 34.07471264],0
s5,1,0.569234,0.323966,[25 67] ; [17 56],[23.41818182 68.58181818] ; [18.58181818 54.41818182],0
p2,1,0.574334,0.315485,[67 29] ; [56 20],[68.65116279 27.34883721] ; [54.34883721 21.65116279],0
n1,1,0.576449,0.31201,[ 8 19] ; [5 8],[ 8.775 18.225] ; [4.225 8.775],0
u2,1,0.586478,0.295879,[29 28] ; [16 12],[30.17647059 26.82352941] ; [14.82352941 13.17647059],0
v4,1,0.589214,0.291574,[89  7] ; [72  4],[89.86046512  6.13953488] ; [71.13953488  4.86046512],0
d4,1,0.599737,0.275393,[48 47] ; [42 35],[49.70930233 45.29069767] ; [40.29069767 36.70930233],0
p6,1,0.650516,0.205251,[33 63] ; [23 51],[31.62352941 64.37647059] ; [24.37647059 49.62352941],0
p8,1,0.721135,0.127408,[46 50] ; [38 37],[47.15789474 48.84210526] ; [36.84210526 38.15789474],0
a8,1,0.868562,0.027385,[12 79] ; [10 61],[12.35802469 78.64197531] ; [ 9.64197531 61.35802469],0
a7,1,0.933627,0.006936,[58 38] ; [47 30],[58.26589595 37.73410405] ; [46.73410405 30.26589595],0
u1,1,0.939507,0.005759,[ 4 93] ; [ 3 74],[ 3.90229885 93.09770115] ; [ 3.09770115 73.90229885],0
p3,1,0.988346,0.000213,[38 58] ; [30 46],[37.95348837 58.04651163] ; [30.04651163 45.95348837],0
