Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,46.351723,[258  79] ; [48 66],[228.6518847 108.3481153] ; [77.3481153 36.6518847],1
p7,1,0.113381,2.506449,[163 171] ; [45 67],[155.76681614 178.23318386] ; [52.23318386 59.76681614],0
p12,1,0.138774,2.191501,[ 12 325] ; [  1 113],[  9.71396896 327.28603104] ; [  3.28603104 110.71396896],0
p1,1,0.154612,2.026144,[ 15 323] ; [  9 105],[ 17.94690265 320.05309735] ; [  6.05309735 107.94690265],0
r1,1,0.166193,1.916957,[251  86] ; [78 37],[245.29424779  91.70575221] ; [83.70575221 31.29424779],0
d2,1,0.175262,1.837349,[146 192] ; [41 73],[139.83628319 198.16371681] ; [47.16371681 66.83628319],0
v3,1,0.193016,1.694446,[115 212] ; [30 76],[109.5034642 217.4965358] ; [35.4965358 70.5034642],0
a7,1,0.21299,1.550989,[242  97] ; [75 40],[236.70264317 102.29735683] ; [80.29735683 34.70264317],0
u3,1,0.221601,1.493976,[56 62] ; [24 17],[59.37106918 58.62893082] ; [20.62893082 20.37106918],0
a8,1,0.286283,1.13702,[ 41 268] ; [10 97],[ 37.88221154 271.11778846] ; [13.11778846 93.88221154],0
b3,1,0.309398,1.033246,[ 61 135] ; [17 52],[ 57.69056604 138.30943396] ; [20.30943396 48.69056604],0
b2,1,0.309398,1.033246,[ 61 135] ; [17 52],[ 57.69056604 138.30943396] ; [20.30943396 48.69056604],0
n1,1,0.31454,1.011516,[29 62] ; [16 23],[31.5 59.5] ; [13.5 25.5],0
n2,1,0.376523,0.782024,[64 27] ; [25 15],[61.82442748 29.17557252] ; [27.17557252 12.82442748],0
u2,1,0.471966,0.517369,[58 59] ; [23 18],[59.98101266 57.01898734] ; [21.01898734 19.98101266],0
a2,1,0.483848,0.490177,[ 66 273] ; [19 96],[ 63.469163 275.530837] ; [21.530837 93.469163],0
a5,1,0.495364,0.464853,[227 112] ; [73 42],[224.00881057 114.99118943] ; [75.99118943 39.00881057],0
u4,1,0.498312,0.458529,[  6 333] ; [  1 114],[  5.22687225 333.77312775] ; [  1.77312775 113.22687225],0
p5,1,0.635643,0.224486,[ 12 323] ; [  3 110],[ 11.21651786 323.78348214] ; [  3.78348214 109.21651786],0
b4,1,0.723419,0.12524,[198 141] ; [65 50],[196.38105727 142.61894273] ; [66.61894273 48.38105727],0
a6,1,0.773387,0.082914,[228 111] ; [75 39],[226.74834437 112.25165563] ; [76.25165563 37.74834437],0
s3,1,0.783141,0.07575,[151 182] ; [50 64],[149.73825503 183.26174497] ; [51.26174497 62.73825503],0
a3,1,0.838566,0.041505,[220 118] ; [73 41],[219.10176991 118.89823009] ; [73.89823009 40.10176991],0
a4,1,0.97482,0.000996,[128 208] ; [44 71],[128.14190687 207.85809313] ; [43.85809313 71.14190687],0
n3,1,0.987401,0.000249,[60 31] ; [25 13],[59.96124031 31.03875969] ; [25.03875969 12.96124031],0
