Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,4e-06,21.058014,[27  4] ; [21 37],[16.71910112 14.28089888] ; [31.28089888 26.71910112],1
p10,1,0.167605,1.904234,[14 18] ; [17 41],[11.02222222 20.97777778] ; [19.97777778 38.02222222],0
b5,1,0.17505,1.839152,[21 11] ; [30 29],[17.93406593 14.06593407] ; [33.06593407 25.93406593],0
u2,1,0.194916,1.680067,[11  5] ; [11 12],[9.02564103 6.97435897] ; [12.97435897 10.02564103],0
v2,1,0.208692,1.580474,[17 15] ; [22 34],[14.18181818 17.81818182] ; [24.81818182 31.18181818],0
a6,1,0.234316,1.414471,[23  9] ; [35 24],[20.3956044 11.6043956] ; [37.6043956 21.3956044],0
p5,1,0.245225,1.350307,[ 2 30] ; [ 1 58],[ 1.05494505 30.94505495] ; [ 1.94505495 57.05494505],0
n2,1,0.271644,1.208424,[5 4] ; [13  4],[6.23076923 2.76923077] ; [11.76923077  5.23076923],0
s2,1,0.274648,1.193384,[15 17] ; [20 37],[12.58426966 19.41573034] ; [22.41573034 34.58426966],0
s7,1,0.276222,1.185587,[14 18] ; [18 38],[11.63636364 20.36363636] ; [20.36363636 35.63636364],0
s1,1,0.307946,1.039466,[ 1 31] ; [ 5 52],[ 2.15730337 29.84269663] ; [ 3.84269663 53.15730337],0
a8,1,0.319535,0.990848,[ 4 24] ; [ 4 50],[ 2.73170732 25.26829268] ; [ 5.26829268 48.73170732],0
v4,1,0.37841,0.775862,[30  2] ; [51  7],[28.8  3.2] ; [52.2  5.8],0
s5,1,0.379678,0.771745,[ 5 26] ; [14 44],[ 6.61797753 24.38202247] ; [12.38202247 45.61797753],0
a3,1,0.392277,0.731871,[16 16] ; [35 24],[17.93406593 14.06593407] ; [33.06593407 25.93406593],0
s4,1,0.429567,0.623993,[ 5 26] ; [ 6 52],[ 3.83146067 27.16853933] ; [ 7.16853933 50.83146067],0
v1,1,0.463767,0.536788,[10 22] ; [23 36],[11.6043956 20.3956044] ; [21.3956044 37.6043956],0
n4,1,0.469342,0.523524,[21 11] ; [43 16],[22.50549451  9.49450549] ; [41.49450549 17.50549451],0
v3,1,0.472592,0.515909,[ 8 24] ; [19 40],[ 9.49450549 22.50549451] ; [17.50549451 41.49450549],0
r1,1,0.516979,0.419917,[23  9] ; [46 13],[24.26373626  7.73626374] ; [44.73626374 14.26373626],0
a5,1,0.544108,0.367979,[20 12] ; [33 26],[18.63736264 13.36263736] ; [34.36263736 24.63736264],0
u1,1,0.558774,0.341831,[ 3 29] ; [ 8 51],[ 3.86813187 28.13186813] ; [ 7.13186813 51.86813187],0
r4,1,0.564848,0.331379,[25  7] ; [49 10],[26.02197802  5.97802198] ; [47.97802198 11.02197802],0
b4,1,0.583103,0.301245,[21 11] ; [42 17],[22.15384615  9.84615385] ; [40.84615385 18.15384615],0
n5,1,0.651365,0.204183,[20 12] ; [34 25],[18.98901099 13.01098901] ; [35.01098901 23.98901099],0
a1,1,0.656828,0.1974,[ 1 31] ; [ 1 58],[ 0.7032967 31.2967033] ; [ 1.2967033 57.7032967],0
p1,1,0.674307,0.176605,[ 3 29] ; [ 4 54],[ 2.48888889 29.51111111] ; [ 4.51111111 53.48888889],0
r3,1,0.674307,0.176605,[29  3] ; [54  4],[29.51111111  2.48888889] ; [53.48888889  4.51111111],0
n6,1,0.712979,0.13532,[22  9] ; [44 15],[22.73333333  8.26666667] ; [43.26666667 15.73333333],0
r2,1,0.734298,0.115202,[28  4] ; [53  6],[28.48351648  3.51648352] ; [52.51648352  6.48351648],0
d2,1,0.753905,0.098278,[16 16] ; [27 31],[15.28888889 16.71111111] ; [27.71111111 30.28888889],0
u3,1,0.792147,0.069444,[10  6] ; [14 10],[9.6 6.4] ; [14.4  9.6],0
n1,1,0.834969,0.043403,[3 6] ; [ 6 10],[3.24 5.76] ; [ 5.76 10.24],0
s3,1,0.875536,0.024533,[16 16] ; [28 30],[15.64444444 16.35555556] ; [28.35555556 29.64444444],0
