Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,107.636363,[ 49 222] ; [232 165],[113.99850299 157.00149701] ; [167.00149701 229.99850299],1
r2,1,0.134388,2.241072,[256  18] ; [384  16],[260.17804154  13.82195846] ; [379.82195846  20.17804154],0
a2,1,0.148617,2.086391,[ 57 219] ; [103 302],[ 64.84581498 211.15418502] ; [ 95.15418502 309.84581498],0
a6,1,0.156251,2.010141,[181  95] ; [285 118],[189.4197349  86.5802651] ; [276.5802651 126.4197349],0
r4,1,0.175414,1.836059,[253  23] ; [382  23],[257.35682819  18.64317181] ; [377.64317181  27.35682819],0
u4,1,0.182827,1.774495,[  2 274] ; [  8 397],[  4.05286344 271.94713656] ; [  5.94713656 399.05286344],0
n1,1,0.183273,1.770879,[24 35] ; [20 48],[20.44094488 38.55905512] ; [23.55905512 44.44094488],0
b4,1,0.190935,1.710386,[151 125] ; [242 163],[159.27753304 116.72246696] ; [233.72246696 171.27753304],0
s1,1,0.280886,1.1628,[ 10 264] ; [  9 391],[  7.72403561 266.27596439] ; [ 11.27596439 388.72403561],0
n6,1,0.312308,1.020891,[237  38] ; [356  45],[241.2352071  33.7647929] ; [351.7647929  49.2352071],0
p9,1,0.381052,0.767305,[258  18] ; [384  20],[260.57647059  15.42352941] ; [381.42352941  22.57647059],0
u2,1,0.403572,0.697657,[57 35] ; [52 41],[54.20540541 37.79459459] ; [54.79459459 38.20540541],0
u3,1,0.418253,0.65522,[52 40] ; [58 35],[54.7027027 37.2972973] ; [55.2972973 37.7027027],0
b5,1,0.420548,0.648784,[168 108] ; [234 171],[162.92511013 113.07488987] ; [239.07488987 165.92511013],0
p6,1,0.427916,0.628474,[102 171] ; [162 239],[106.93175074 166.06824926] ; [157.06824926 243.93175074],0
p11,1,0.443968,0.586006,[232  44] ; [349  56],[235.47136564  40.52863436] ; [345.52863436  59.47136564],0
a4,1,0.471967,0.517367,[118 158] ; [184 220],[122.57647059 153.42352941] ; [179.42352941 224.57647059],0
a8,1,0.489035,0.478648,[ 33 224] ; [ 54 311],[ 35.94694534 221.05305466] ; [ 51.05305466 313.94694534],0
p4,1,0.492283,0.471533,[171 104] ; [261 142],[175.22123894  99.77876106] ; [256.77876106 146.22123894],0
s5,1,0.494066,0.467659,[ 95 172] ; [149 241],[ 99.15981735 167.84018265] ; [144.84018265 245.15981735],0
p2,1,0.520257,0.413385,[241  34] ; [348  57],[238.19852941  36.80147059] ; [350.80147059  54.19852941],0
p5,1,0.598659,0.277024,[ 32 241] ; [ 53 352],[ 34.22566372 238.77433628] ; [ 50.77433628 354.22566372],0
p8,1,0.610155,0.259949,[151 124] ; [227 172],[154.22848665 120.77151335] ; [223.77151335 175.22848665],0
b3,1,0.616242,0.251184,[ 59 100] ; [ 97 148],[61.3960396 97.6039604] ; [ 94.6039604 150.3960396],0
b2,1,0.616242,0.251184,[ 59 100] ; [ 97 148],[61.3960396 97.6039604] ; [ 94.6039604 150.3960396],0
s2,1,0.737877,0.112001,[146 128] ; [220 183],[148.12998523 125.87001477] ; [217.87001477 185.12998523],0
s6,1,0.763568,0.09048,[187  82] ; [281 117],[188.74362819  80.25637181] ; [279.25637181 118.74362819],0
p1,1,0.807485,0.059376,[ 24 252] ; [ 33 371],[ 23.13529412 252.86470588] ; [ 33.86470588 370.13529412],0
n3,1,0.874208,0.025064,[43 15] ; [52 17],[43.38582677 14.61417323] ; [51.61417323 17.38582677],0
s3,1,0.883356,0.021526,[159 116] ; [229 171],[158.07407407 116.92592593] ; [229.92592593 170.07407407],0
n2,1,0.942645,0.005176,[45 14] ; [53 16],[45.171875 13.828125] ; [52.828125 16.171875],0
v4,1,0.989631,0.000169,[264  11] ; [386  16],[264.03249631  10.96750369] ; [385.96750369  16.03249631],0
