Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,51.141213,[41 72] ; [161  49],[70.66873065 42.33126935] ; [131.33126935  78.66873065],1
u3,1,0.026658,4.912847,[11 22] ; [36 27],[16.15625 16.84375] ; [30.84375 32.15625],0
a4,1,0.03681,4.359204,[43 68] ; [108 104],[51.89164087 59.10835913] ; [ 99.10835913 112.89164087],0
s3,1,0.042762,4.104784,[53 59] ; [123  85],[61.6 50.4] ; [114.4  93.6],0
n4,1,0.046644,3.958185,[91 22] ; [187  24],[96.95679012 16.04320988] ; [181.04320988  29.95679012],0
p4,1,0.053744,3.720639,[42 71] ; [102 109],[50.22222222 62.77777778] ; [ 93.77777778 117.22222222],0
a5,1,0.055123,3.67836,[71 42] ; [155  57],[78.57846154 34.42153846] ; [147.42153846  64.57846154],0
a8,1,0.056859,3.626709,[ 9 97] ; [ 31 158],[14.37288136 91.62711864] ; [ 25.62711864 163.37288136],0
b1,1,0.066134,3.376462,[54 59] ; [ 79 133],[46.24307692 66.75692308] ; [ 86.75692308 125.24307692],0
p5,1,0.090197,2.870847,[ 10 101] ; [  9 200],[  6.590625 104.409375] ; [ 12.409375 196.590625],0
s2,1,0.094682,2.792909,[47 64] ; [109 100],[54.1125 56.8875] ; [101.8875 107.1125],0
n6,1,0.109808,2.556982,[89 23] ; [183  29],[94.02469136 17.97530864] ; [177.97530864  34.02469136],0
p3,1,0.117037,2.456528,[33 79] ; [ 81 131],[39.40740741 72.59259259] ; [ 74.59259259 137.40740741],0
s6,1,0.139662,2.181681,[65 47] ; [140  71],[71.08359133 40.91640867] ; [133.91640867  77.08359133],0
p6,1,0.187682,1.735724,[20 90] ; [ 52 159],[24.6728972 85.3271028] ; [ 47.3271028 163.6728972],0
n1,1,0.206829,1.593484,[16 29] ; [26 28],[19.09090909 25.90909091] ; [22.90909091 31.09090909],0
s8,1,0.2218,1.492684,[37 76] ; [ 84 128],[42.07076923 70.92923077] ; [ 78.92923077 133.07076923],0
b4,1,0.226033,1.465651,[62 51] ; [131  81],[67.10461538 45.89538462] ; [125.89538462  86.10461538],0
v1,1,0.29463,1.098342,[48 61] ; [103 102],[52.41719745 56.58280255] ; [ 98.58280255 106.41719745],0
p2,1,0.312036,1.022037,[73 38] ; [151  61],[76.97832817 34.02167183] ; [147.02167183  64.97832817],0
p1,1,0.321332,0.983518,[  9 104] ; [ 11 201],[  6.95384615 106.04615385] ; [ 13.04615385 198.95384615],0
s4,1,0.362284,0.82996,[13 99] ; [ 32 177],[15.70093458 96.29906542] ; [ 29.29906542 179.70093458],0
v3,1,0.475124,0.510034,[38 73] ; [ 77 124],[40.91346154 70.08653846] ; [ 74.08653846 126.91346154],0
s1,1,0.511953,0.430074,[  6 104] ; [  8 199],[  4.85804416 105.14195584] ; [  9.14195584 197.85804416],0
n2,1,0.540529,0.374559,[32 14] ; [42 14],[33.37254902 12.62745098] ; [40.62745098 15.37254902],0
b2,1,0.611404,0.258136,[32 45] ; [49 80],[30.27669903 46.72330097] ; [50.72330097 78.27669903],0
b3,1,0.611404,0.258136,[32 45] ; [49 80],[30.27669903 46.72330097] ; [50.72330097 78.27669903],0
a1,1,0.612122,0.257097,[  8 105] ; [ 12 200],[  6.95384615 106.04615385] ; [ 13.04615385 198.95384615],0
p12,1,0.612122,0.257097,[  8 105] ; [ 12 200],[  6.95384615 106.04615385] ; [ 13.04615385 198.95384615],0
n3,1,0.702659,0.145721,[31 15] ; [39 16],[31.88118812 14.11881188] ; [38.11881188 16.88118812],0
d2,1,0.811031,0.057167,[55 56] ; [107 103],[56.01869159 54.98130841] ; [105.98130841 104.01869159],0
s5,1,0.875471,0.024559,[30 79] ; [ 55 151],[29.41269841 79.58730159] ; [ 55.58730159 150.41269841],0
p11,1,0.915043,0.011381,[79 34] ; [147  65],[78.57846154 34.42153846] ; [147.42153846  64.57846154],0
p7,1,0.957937,0.002782,[46 65] ; [ 86 120],[46.22082019 64.77917981] ; [ 85.77917981 120.22082019],0
a3,1,0.97289,0.001155,[80 33] ; [149  62],[79.86728395 33.13271605] ; [149.13271605  61.86728395],0
s7,1,0.993248,7.2e-05,[49 59] ; [ 92 111],[48.96463023 59.03536977] ; [ 92.03536977 110.96463023],0
