Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5e-05,16.436544,[22 51] ; [47 27],[34.26530612 38.73469388] ; [34.73469388 39.26530612],1
p1,1,0.785648,0.073966,[ 7 69] ; [ 8 68],[ 7.5 68.5] ; [ 7.5 68.5],0
n2,1,0.789536,0.071243,[16  6] ; [11  5],[15.63157895  6.36842105] ; [11.36842105  4.63157895],0
d3,1,0.817353,0.053338,[47 30] ; [45 31],[46.30065359 30.69934641] ; [45.69934641 30.30065359],0
r1,1,0.817778,0.053086,[56 21] ; [54 22],[55.35947712 21.64052288] ; [54.64052288 21.35947712],0
n3,1,0.831895,0.045059,[13  9] ; [10  6],[13.31578947  8.68421053] ; [9.68421053 6.31578947],0
s5,1,0.864555,0.029097,[26 49] ; [24 48],[25.51020408 49.48979592] ; [24.48979592 47.51020408],0
a8,1,0.898195,0.016369,[ 9 64] ; [ 9 60],[ 9.25352113 63.74647887] ; [ 8.74647887 60.25352113],0
s8,1,0.928921,0.007957,[35 42] ; [34 42],[34.7254902 42.2745098] ; [34.2745098 41.7254902],0
a6,1,0.937632,0.006123,[40 37] ; [39 37],[39.75816993 37.24183007] ; [39.24183007 36.75816993],0
b5,1,0.945341,0.0047,[45 32] ; [44 32],[44.79084967 32.20915033] ; [44.20915033 31.79084967],0
p11,1,0.960337,0.002473,[56 21] ; [55 21],[55.8627451 21.1372549] ; [55.1372549 20.8627451],0
n6,1,0.968151,0.001594,[62 15] ; [61 15],[61.90196078 15.09803922] ; [61.09803922 14.90196078],0
r4,1,0.97357,0.001098,[66 11] ; [65 11],[65.92810458 11.07189542] ; [65.07189542 10.92810458],0
