Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,33.476741,[103  65] ; [27 79],[79.7080292 88.2919708] ; [50.2919708 55.7080292],1
a4,1,0.223521,1.481623,[92 79] ; [51 59],[87.02135231 83.97864769] ; [55.97864769 54.02135231],0
n3,1,0.226685,1.461538,[15 10] ; [24  8],[17.10526316  7.89473684] ; [21.89473684 10.10526316],0
v4,1,0.251461,1.31517,[165   5] ; [109   1],[166.35714286   3.64285714] ; [107.64285714   2.35714286],0
r3,1,0.281132,1.161609,[167   5] ; [104   6],[165.29078014   6.70921986] ; [105.70921986   4.29078014],0
d5,1,0.282244,1.156251,[148  23] ; [90 20],[144.83274021  26.16725979] ; [93.16725979 16.83274021],0
d2,1,0.300677,1.07119,[103  69] ; [59 51],[98.80851064 73.19148936] ; [63.19148936 46.80851064],0
a6,1,0.333595,0.934893,[119  53] ; [70 40],[115.27659574  56.72340426] ; [73.72340426 36.27659574],0
n2,1,0.338509,0.916071,[20  5] ; [22 10],[18.42105263  6.57894737] ; [23.57894737  8.42105263],0
a8,1,0.345887,0.888489,[ 28 126] ; [14 88],[ 25.265625 128.734375] ; [16.734375 85.265625],0
p3,1,0.360907,0.834734,[124  48] ; [73 36],[120.58362989  51.41637011] ; [76.41637011 32.58362989],0
a5,1,0.362283,0.829966,[142  30] ; [86 24],[139.06382979  32.93617021] ; [88.93617021 21.06382979],0
s3,1,0.438205,0.600977,[122  47] ; [84 26],[124.78136201  44.21863799] ; [81.21863799 28.78136201],0
p11,1,0.467249,0.528475,[142  30] ; [87 23],[139.67375887  32.32624113] ; [89.32624113 20.67375887],0
u2,1,0.514453,0.425,[18  9] ; [18  6],[19.05882353  7.94117647] ; [16.94117647  7.05882353],0
n1,1,0.570864,0.321239,[14 11] ; [15 16],[12.94642857 12.05357143] ; [16.05357143 14.94642857],0
r2,1,0.6578,0.196207,[164   6] ; [104   5],[163.29749104   6.70250896] ; [104.70250896   4.29749104],0
p7,1,0.659649,0.193951,[134  35] ; [84 25],[132.52517986  36.47482014] ; [85.47482014 23.52517986],0
p1,1,0.694281,0.15449,[ 19 151] ; [14 96],[ 20.03571429 149.96428571] ; [12.96428571 97.03571429],0
b1,1,0.743392,0.107168,[ 67 105] ; [45 65],[ 68.31205674 103.68794326] ; [43.68794326 66.31205674],0
u3,1,0.776011,0.080952,[19  8] ; [16  8],[18.52941176  8.47058824] ; [16.47058824  7.52941176],0
p2,1,0.831267,0.045402,[159  12] ; [103   7],[159.43772242  11.56227758] ; [102.56227758   7.43772242],0
b2,1,0.838434,0.041574,[54 78] ; [28 43],[53.32019704 78.67980296] ; [28.67980296 42.32019704],0
b3,1,0.838434,0.041574,[54 78] ; [28 43],[53.32019704 78.67980296] ; [28.67980296 42.32019704],0
a1,1,0.991522,0.000113,[ 11 161] ; [  7 103],[ 10.9787234 161.0212766] ; [  7.0212766 102.9787234],0
