Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,6e-05,16.110079,[60 30] ; [14 32],[48.97058824 41.02941176] ; [25.02941176 20.97058824],1
s7,1,0.064122,3.427438,[32 56] ; [ 8 32],[27.5 60.5] ; [12.5 27.5],0
s2,1,0.075369,3.162029,[36 56] ; [11 35],[31.33333333 60.66666667] ; [15.66666667 30.33333333],0
n5,1,0.081344,3.037833,[49 43] ; [31 14],[53.72262774 38.27737226] ; [26.27737226 18.72262774],0
a5,1,0.087778,2.914655,[58 34] ; [22 24],[53.33333333 38.66666667] ; [26.66666667 19.33333333],0
v2,1,0.088317,2.904793,[37 50] ; [12 32],[32.54198473 54.45801527] ; [16.45801527 27.54198473],0
a8,1,0.097514,2.745733,[12 73] ; [ 2 42],[ 9.2248062 75.7751938] ; [ 4.7751938 39.2248062],0
n3,1,0.105045,2.627222,[26 12] ; [12 13],[22.92063492 15.07936508] ; [15.07936508  9.92063492],0
b1,1,0.117425,2.451335,[43 49] ; [28 18],[47.33333333 44.66666667] ; [23.66666667 22.33333333],0
p8,1,0.119784,2.420142,[22 68] ; [ 6 40],[18.52941176 71.47058824] ; [ 9.47058824 36.52941176],0
n2,1,0.152423,2.04783,[27 12] ; [14 13],[24.22727273 14.77272727] ; [16.77272727 10.22727273],0
b3,1,0.218468,1.514403,[14 28] ; [13 14],[16.43478261 25.56521739] ; [10.56521739 16.43478261],0
b2,1,0.218468,1.514403,[14 28] ; [13 14],[16.43478261 25.56521739] ; [10.56521739 16.43478261],0
s3,1,0.239634,1.382744,[42 49] ; [16 29],[38.80882353 52.19117647] ; [19.19117647 25.80882353],0
u1,1,0.245919,1.346341,[12 80] ; [ 3 43],[10. 82.] ; [ 5. 41.],0
s5,1,0.277885,1.177403,[21 66] ; [ 7 37],[18.59541985 68.40458015] ; [ 9.40458015 34.59541985],0
s8,1,0.280336,1.165461,[24 68] ; [ 8 37],[21.48905109 70.51094891] ; [10.51094891 34.48905109],0
a1,1,0.302865,1.061538,[ 7 85] ; [ 6 40],[ 8.66666667 83.33333333] ; [ 4.33333333 41.66666667],0
n4,1,0.308224,1.038271,[53 39] ; [30 15],[55.73722628 36.26277372] ; [27.26277372 17.73722628],0
b4,1,0.332233,0.940175,[54 38] ; [23 23],[51.33333333 40.66666667] ; [25.66666667 20.33333333],0
a4,1,0.348956,0.877251,[40 51] ; [16 29],[37.47058824 53.52941176] ; [18.52941176 26.47058824],0
n1,1,0.355068,0.855263,[17 21] ; [ 9 18],[15.2 22.8] ; [10.8 16.2],0
s1,1,0.384396,0.756596,[ 6 85] ; [ 5 41],[ 7.30656934 83.69343066] ; [ 3.69343066 42.30656934],0
p2,1,0.391868,0.733139,[46 46] ; [19 26],[43.64963504 48.35036496] ; [21.35036496 23.64963504],0
p6,1,0.403013,0.699319,[17 72] ; [ 6 39],[15.2761194 73.7238806] ; [ 7.7238806 37.2761194],0
p1,1,0.464561,0.534884,[ 7 85] ; [ 2 44],[ 6. 86.] ; [ 3. 43.],0
d2,1,0.582365,0.302427,[45 46] ; [20 25],[43.49264706 47.50735294] ; [21.50735294 23.49264706],0
v3,1,0.622388,0.242525,[24 64] ; [10 33],[22.83969466 65.16030534] ; [11.16030534 31.83969466],0
p7,1,0.669347,0.182367,[33 56] ; [15 30],[31.88059701 57.11940299] ; [16.11940299 28.88059701],0
s4,1,0.758186,0.09478,[18 74] ; [ 8 38],[17.33333333 74.66666667] ; [ 8.66666667 37.33333333],0
v1,1,0.827513,0.047477,[33 59] ; [17 28],[33.57664234 58.42335766] ; [16.42335766 28.57664234],0
n6,1,0.922284,0.009517,[51 41] ; [24 20],[50.73529412 41.26470588] ; [24.26470588 19.73529412],0
p3,1,0.975881,0.000914,[18 73] ; [ 9 36],[18.06617647 72.93382353] ; [ 8.93382353 36.06617647],0
