Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,2.1e-05,18.0755,[130 198] ; [41 18],[144.93023256 183.06976744] ; [26.06976744 32.93023256],1
d2,1,0.410197,0.67823,[144 188] ; [29 30],[146.89514066 185.10485934] ; [26.10485934 32.89514066],0
a4,1,0.42378,0.639809,[139 193] ; [28 31],[141.80051151 190.19948849] ; [25.19948849 33.80051151],0
d5,1,0.442468,0.589873,[267  66] ; [49  9],[269.12531969  63.87468031] ; [46.87468031 11.12531969],0
p4,1,0.468027,0.526629,[177 154] ; [34 24],[179.53984576 151.46015424] ; [31.46015424 26.53984576],0
d1,1,0.497947,0.459309,[176 157] ; [34 25],[178.39285714 154.60714286] ; [31.60714286 27.39285714],0
p1,1,0.502049,0.450602,[ 25 307] ; [ 3 56],[ 23.77493606 308.22506394] ; [ 4.22506394 54.77493606],0
a2,1,0.528051,0.398141,[ 67 266] ; [14 45],[ 68.80867347 264.19132653] ; [12.19132653 46.80867347],0
v2,1,0.536093,0.38283,[177 145] ; [35 24],[179.17060367 142.82939633] ; [32.82939633 26.17060367],0
p7,1,0.538435,0.378449,[190 139] ; [36 22],[192.12919897 136.87080103] ; [33.87080103 24.12919897],0
p9,1,0.571333,0.320457,[265  63] ; [45 13],[263.41968912  64.58031088] ; [46.58031088 11.41968912],0
a5,1,0.592605,0.286294,[237  96] ; [44 15],[238.70663265  94.29336735] ; [42.29336735 16.70663265],0
d3,1,0.593193,0.285386,[217 115] ; [40 18],[218.77948718 113.22051282] ; [38.22051282 19.77948718],0
p3,1,0.60159,0.272604,[148 184] ; [28 30],[149.82564103 182.17435897] ; [26.17435897 31.82564103],0
n4,1,0.649878,0.206054,[241  92] ; [41 18],[239.55612245  93.44387755] ; [42.44387755 16.55612245],0
b1,1,0.664712,0.18785,[120 213] ; [23 36],[121.47704082 211.52295918] ; [21.52295918 37.47704082],0
a7,1,0.682917,0.166861,[244  89] ; [41 17],[242.72378517  90.27621483] ; [42.27621483 15.72378517],0
b2,1,0.699454,0.149041,[ 70 125] ; [13 20],[ 70.98684211 124.01315789] ; [12.01315789 20.98684211],0
b3,1,0.699454,0.149041,[ 70 125] ; [13 20],[ 70.98684211 124.01315789] ; [12.01315789 20.98684211],0
v4,1,0.718305,0.130123,[312  21] ; [56  3],[312.6122449  20.3877551] ; [55.3877551  3.6122449],0
p5,1,0.807175,0.059571,[ 32 300] ; [ 5 53],[ 31.4974359 300.5025641] ; [ 5.5025641 52.4974359],0
b5,1,0.809491,0.058121,[209 124] ; [38 21],[209.82397959 123.17602041] ; [37.17602041 21.82397959],0
a8,1,0.813988,0.055358,[ 38 261] ; [ 6 46],[ 37.48148148 261.51851852] ; [ 6.51851852 45.48148148],0
u2,1,0.82227,0.050457,[58 52] ; [10 10],[57.53846154 52.46153846] ; [10.46153846  9.53846154],0
n5,1,0.845917,0.037764,[224 107] ; [40 18],[224.63753213 106.36246787] ; [39.36246787 18.63753213],0
n2,1,0.863653,0.02949,[55 25] ; [12  6],[54.69387755 25.30612245] ; [12.30612245  5.69387755],0
b4,1,0.906234,0.013875,[189 144] ; [33 26],[188.58673469 144.41326531] ; [33.41326531 25.58673469],0
r2,1,0.932218,0.007234,[300  29] ; [54  5],[300.17010309  28.82989691] ; [53.82989691  5.17010309],0
p2,1,0.937072,0.006233,[261  70] ; [46 12],[261.22622108  69.77377892] ; [45.77377892 12.22622108],0
a3,1,0.944461,0.004853,[221 111] ; [39 20],[220.76726343 111.23273657] ; [39.23273657 19.76726343],0
p8,1,0.982778,0.000466,[162 163] ; [29 29],[162.07571802 162.92428198] ; [28.92428198 29.07571802],0
