Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,29.777595,[ 34 204] ; [58 93],[ 56.28791774 181.71208226] ; [ 35.71208226 115.28791774],1
n5,1,0.024095,5.08775,[152  84] ; [113  37],[162.02072539  73.97927461] ; [102.97927461  47.02072539],0
p5,1,0.031897,4.604051,[ 15 222] ; [ 19 131],[ 20.82170543 216.17829457] ; [ 13.17829457 136.82170543],0
d3,1,0.037932,4.308065,[139  98] ; [105  47],[148.65809769  88.34190231] ; [95.34190231 56.65809769],0
d5,1,0.05973,3.544867,[178  60] ; [126  26],[185.51794872  52.48205128] ; [118.48205128  33.51794872],0
n4,1,0.065505,3.39222,[162  75] ; [117  35],[169.98200514  67.01799486] ; [109.01799486  42.98200514],0
v4,1,0.069884,3.285741,[208  29] ; [142  10],[213.23907455  23.76092545] ; [136.76092545  15.23907455],0
v2,1,0.084603,2.974185,[114 114] ; [88 61],[122.16445623 105.83554377] ; [79.83554377 69.16445623],0
p8,1,0.10742,2.591774,[102 132] ; [77 71],[109.64921466 124.35078534] ; [69.35078534 78.64921466],0
r1,1,0.151028,2.061837,[166  70] ; [117  35],[172.13402062  63.86597938] ; [110.86597938  41.13402062],0
u1,1,0.204169,1.612302,[ 27 211] ; [ 24 128],[ 31.12307692 206.87692308] ; [ 19.87692308 132.12307692],0
b2,1,0.237243,1.396902,[56 83] ; [30 62],[51.74891775 87.25108225] ; [34.25108225 57.74891775],0
b3,1,0.237243,1.396902,[56 83] ; [30 62],[51.74891775 87.25108225] ; [34.25108225 57.74891775],0
d4,1,0.237366,1.396168,[178  59] ; [122  30],[182.77634961  54.22365039] ; [117.22365039  34.77634961],0
b5,1,0.251009,1.317678,[138 100] ; [97 55],[143.41025641  94.58974359] ; [91.58974359 60.41025641],0
u3,1,0.260347,1.266911,[38 42] ; [31 23],[41.19402985 38.80597015] ; [27.80597015 26.19402985],0
a7,1,0.297569,1.085058,[159  77] ; [110  42],[163.6185567  72.3814433] ; [105.3814433  46.6185567],0
a1,1,0.299262,1.07748,[ 10 228] ; [ 10 142],[ 12.20512821 225.79487179] ; [  7.79487179 144.20512821],0
v3,1,0.317851,0.997767,[ 77 153] ; [57 91],[ 81.53439153 148.46560847] ; [52.46560847 95.53439153],0
a8,1,0.323778,0.973626,[ 24 190] ; [ 20 115],[ 26.97994269 187.02005731] ; [ 17.02005731 117.97994269],0
b1,1,0.349412,0.875591,[ 99 139] ; [56 96],[ 94.58974359 143.41025641] ; [60.41025641 91.58974359],0
r2,1,0.401817,0.702882,[204  30] ; [135  15],[206.578125  27.421875] ; [132.421875  17.578125],0
n2,1,0.405373,0.692329,[41 27] ; [26 12],[42.98113208 25.01886792] ; [24.01886792 13.98113208],0
a4,1,0.520082,0.413731,[102 135] ; [60 91],[ 98.95360825 138.04639175] ; [63.04639175 87.95360825],0
a3,1,0.525586,0.402918,[158  78] ; [97 55],[155.10309278  80.89690722] ; [99.89690722 52.10309278],0
s1,1,0.560295,0.339194,[  7 229] ; [  3 147],[  6.11398964 229.88601036] ; [  3.88601036 146.11398964],0
a6,1,0.603687,0.269471,[160  78] ; [106  46],[162.32820513  75.67179487] ; [103.67179487  48.32820513],0
d2,1,0.650322,0.205495,[106 129] ; [65 87],[103.8372093 131.1627907] ; [67.1627907 84.8372093],0
p11,1,0.718834,0.129613,[173  65] ; [113  39],[174.53333333  63.46666667] ; [111.46666667  40.53333333],0
u4,1,0.748555,0.102749,[  1 237] ; [  1 151],[  1.22051282 236.77948718] ; [  0.77948718 151.22051282],0
n3,1,0.837966,0.041819,[43 24] ; [23 14],[42.51923077 24.48076923] ; [23.48076923 13.51923077],0
b4,1,0.84022,0.040648,[134 104] ; [84 68],[133.03589744 104.96410256] ; [84.96410256 67.03589744],0
a2,1,0.876234,0.024256,[ 47 191] ; [ 31 121],[ 47.6 190.4] ; [ 30.4 121.6],0
d1,1,0.954962,0.00319,[123 115] ; [79 73],[123.27179487 114.72820513] ; [78.72820513 73.27179487],0
n1,1,0.97278,0.001164,[20 48] ; [11 26],[20.07619048 47.92380952] ; [10.92380952 26.07619048],0
