Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,88.496992,[244  25] ; [57 63],[208.14652956  60.85347044] ; [92.85347044 27.14652956],1
s5,1,0.020686,5.35305,[ 71 190] ; [19 98],[ 62.14285714 198.85714286] ; [27.85714286 89.14285714],0
p8,1,0.032322,4.581349,[107 159] ; [34 84],[ 97.671875 168.328125] ; [43.328125 74.671875],0
n4,1,0.040719,4.187653,[187  81] ; [71 49],[178.20618557  89.79381443] ; [79.79381443 40.20618557],0
v1,1,0.044823,4.025268,[105 159] ; [33 81],[ 96.38095238 167.61904762] ; [41.61904762 72.38095238],0
u2,1,0.087011,2.928825,[43 40] ; [22 37],[37.99295775 45.00704225] ; [27.00704225 31.99295775],0
p7,1,0.092284,2.834066,[126 137] ; [46 73],[118.41884817 144.58115183] ; [53.58115183 65.41884817],0
d2,1,0.093174,2.818654,[118 151] ; [41 77],[110.51937984 158.48062016] ; [48.48062016 69.51937984],0
n6,1,0.149349,2.078883,[206  60] ; [84 35],[200.36363636  65.63636364] ; [89.63636364 29.36363636],0
s3,1,0.157013,2.002764,[134 133] ; [50 68],[127.60519481 139.39480519] ; [56.39480519 61.60519481],0
n1,1,0.236982,1.398455,[34 47] ; [12 27],[31.05 49.95] ; [14.95 24.05],0
p12,1,0.280454,1.164887,[ 10 257] ; [  2 117],[  8.30051813 258.69948187] ; [  3.69948187 115.30051813],0
p9,1,0.340355,0.909092,[202  64] ; [82 33],[198.27821522  67.72178478] ; [85.72178478 29.27821522],0
b1,1,0.392869,0.730044,[102 167] ; [51 69],[105.80205656 163.19794344] ; [47.19794344 72.80205656],0
b4,1,0.408212,0.684001,[160 109] ; [66 54],[156.28277635 112.71722365] ; [69.71722365 50.28277635],0
s2,1,0.489464,0.477705,[101 166] ; [41 79],[ 97.96899225 169.03100775] ; [44.03100775 75.96899225],0
a8,1,0.494399,0.466939,[ 32 215] ; [ 12 103],[ 30.02209945 216.97790055] ; [ 13.97790055 101.02209945],0
n3,1,0.523055,0.407865,[54 25] ; [25 15],[52.44537815 26.55462185] ; [26.55462185 13.44537815],0
b2,1,0.531249,0.392001,[ 45 106] ; [18 52],[ 43.04524887 107.95475113] ; [19.95475113 50.04524887],0
b3,1,0.531249,0.392001,[ 45 106] ; [18 52],[ 43.04524887 107.95475113] ; [19.95475113 50.04524887],0
p4,1,0.548284,0.360401,[111 156] ; [46 74],[108.31782946 158.68217054] ; [48.68217054 71.31782946],0
s4,1,0.580305,0.305742,[ 45 222] ; [23 97],[ 46.91472868 220.08527132] ; [21.08527132 98.91472868],0
p5,1,0.658759,0.195035,[ 13 255] ; [  7 111],[ 13.88601036 254.11398964] ; [  6.11398964 111.88601036],0
n2,1,0.679278,0.17094,[53 27] ; [28 12],[54. 26.] ; [27. 13.],0
p3,1,0.696439,0.152202,[ 88 180] ; [37 83],[ 86.34020619 181.65979381] ; [38.65979381 81.34020619],0
b5,1,0.735249,0.114346,[161 108] ; [74 46],[162.50642674 106.49357326] ; [72.49357326 47.50642674],0
p1,1,0.82707,0.047725,[ 12 255] ; [  6 114],[ 12.41860465 254.58139535] ; [  5.58139535 114.41860465],0
n5,1,0.973582,0.001097,[174  91] ; [79 41],[174.14285714  90.85714286] ; [78.85714286 41.14285714],0
s1,1,0.989959,0.000158,[  9 259] ; [  4 116],[  8.97938144 259.02061856] ; [  4.02061856 115.97938144],0
