Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.5e-05,18.683633,[47 77] ; [64 31],[62.84931507 61.15068493] ; [48.15068493 46.84931507],1
b5,1,0.372151,0.796468,[76 54] ; [63 35],[79.25438596 50.74561404] ; [59.74561404 38.25438596],0
s4,1,0.388879,0.742444,[ 12 118] ; [ 6 92],[ 10.26315789 119.73684211] ; [ 7.73684211 90.26315789],0
d3,1,0.390718,0.736707,[95 34] ; [77 21],[97.74449339 31.25550661] ; [74.25550661 23.74449339],0
n1,1,0.402171,0.701826,[16 26] ; [3 9],[14.77777778 27.22222222] ; [4.22222222 7.77777778],0
a3,1,0.402457,0.700973,[85 44] ; [69 28],[87.90265487 41.09734513] ; [66.09734513 30.90265487],0
s7,1,0.411617,0.674126,[24 99] ; [22 69],[26.43925234 96.56074766] ; [19.56074766 71.43925234],0
s3,1,0.490445,0.475551,[ 30 100] ; [26 70],[32.21238938 97.78761062] ; [23.78761062 72.21238938],0
d1,1,0.490849,0.474664,[71 59] ; [58 40],[73.55263158 56.44736842] ; [55.44736842 42.55263158],0
a8,1,0.497502,0.460262,[ 12 109] ; [11 74],[ 13.50970874 107.49029126] ; [ 9.49029126 75.50970874],0
p1,1,0.530431,0.393566,[ 10 118] ; [10 88],[ 11.32743363 116.67256637] ; [ 8.67256637 89.32743363],0
a2,1,0.573379,0.317061,[ 29 101] ; [25 73],[30.78947368 99.21052632] ; [23.21052632 74.78947368],0
s2,1,0.656233,0.198131,[ 24 106] ; [20 76],[ 25.30973451 104.69026549] ; [18.69026549 77.30973451],0
d5,1,0.691061,0.157939,[102  28] ; [79 19],[103.20175439  26.79824561] ; [77.79824561 20.20175439],0
n2,1,0.69581,0.152867,[26 17] ; [8 4],[26.58181818 16.41818182] ; [7.41818182 4.58181818],0
b4,1,0.696058,0.152605,[75 55] ; [54 44],[73.55263158 56.44736842] ; [55.44736842 42.55263158],0
u2,1,0.732651,0.116692,[22 23] ; [13 16],[21.28378378 23.71621622] ; [13.71621622 15.28378378],0
s1,1,0.74418,0.106486,[  5 123] ; [ 3 94],[  4.55111111 123.44888889] ; [ 3.44888889 93.55111111],0
d2,1,0.812623,0.05619,[55 75] ; [43 55],[55.87719298 74.12280702] ; [42.12280702 55.87719298],0
d4,1,0.903775,0.014615,[103  27] ; [77 21],[102.63157895  27.36842105] ; [77.36842105 20.63157895],0
a1,1,0.927971,0.008172,[  5 125] ; [ 4 94],[  5.13157895 124.86842105] ; [ 3.86842105 94.13157895],0
n3,1,0.959642,0.002561,[29 14] ; [8 4],[28.92727273 14.07272727] ; [8.07272727 3.92727273],0
