Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,5e-06,20.894257,[54 40] ; [13 50],[40.11464968 53.88535032] ; [26.88535032 36.11464968],1
d2,1,0.718891,0.129558,[52 41] ; [35 31],[50.88679245 42.11320755] ; [36.11320755 29.88679245],0
u3,1,0.74591,0.105,[11  9] ; [11 11],[10.47619048  9.52380952] ; [11.52380952 10.47619048],0
u4,1,0.800305,0.063985,[ 1 93] ; [ 1 65],[ 1.175 92.825] ; [ 0.825 65.175],0
a8,1,0.84827,0.036606,[12 71] ; [ 8 52],[11.60839161 71.39160839] ; [ 8.39160839 51.60839161],0
n3,1,0.866761,0.028148,[16  4] ; [14  4],[15.78947368  4.21052632] ; [14.21052632  3.78947368],0
b2,1,0.882047,0.022015,[23 37] ; [14 24],[22.65306122 37.34693878] ; [14.34693878 23.65306122],0
b3,1,0.882047,0.022015,[23 37] ; [14 24],[22.65306122 37.34693878] ; [14.34693878 23.65306122],0
n2,1,0.88812,0.019792,[17  3] ; [15  3],[16.84210526  3.15789474] ; [15.15789474  2.84210526],0
p12,1,0.898248,0.016352,[ 8 86] ; [ 6 60],[ 8.225 85.775] ; [ 5.775 60.225],0
p5,1,0.932245,0.007229,[14 80] ; [10 55],[14.18867925 79.81132075] ; [ 9.81132075 55.18867925],0
s6,1,0.938959,0.005864,[76 16] ; [54 11],[76.17834395 15.82165605] ; [53.82165605 11.17834395],0
s3,1,0.946801,0.004452,[60 30] ; [43 22],[59.80645161 30.19354839] ; [43.19354839 21.80645161],0
