Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,64.915629,[ 5 33] ; [102  20],[25.4125 12.5875] ; [81.5875 40.4125],1
a8,1,0.237418,1.395857,[ 4 32] ; [  6 105],[ 2.44897959 33.55102041] ; [  7.55102041 103.44897959],0
p4,1,0.26682,1.233023,[14 24] ; [57 64],[16.96855346 21.03144654] ; [54.03144654 66.96855346],0
p3,1,0.28354,1.150044,[11 27] ; [47 75],[13.775 24.225] ; [44.225 77.775],0
s2,1,0.295219,1.095667,[13 25] ; [53 68],[15.77358491 22.22641509] ; [50.22641509 70.77358491],0
b1,1,0.341004,0.906653,[14 24] ; [35 87],[11.6375 26.3625] ; [37.3625 84.6375],0
s1,1,0.380021,0.770634,[ 1 37] ; [  1 121],[ 0.475 37.525] ; [  1.525 120.475],0
p8,1,0.380316,0.769682,[17 21] ; [64 57],[19.35849057 18.64150943] ; [61.64150943 59.35849057],0
p6,1,0.414521,0.665796,[ 8 30] ; [33 86],[ 9.92356688 28.07643312] ; [31.07643312 87.92356688],0
s7,1,0.453372,0.562207,[10 27] ; [40 79],[11.85897436 25.14102564] ; [38.14102564 80.85897436],0
n6,1,0.471392,0.51871,[25 13] ; [87 34],[26.7672956 11.2327044] ; [85.2327044 35.7672956],0
n5,1,0.518088,0.417699,[17 21] ; [47 74],[15.29559748 22.70440252] ; [48.70440252 72.29559748],0
p7,1,0.525209,0.403653,[21 16] ; [72 43],[22.63815789 14.36184211] ; [70.36184211 44.63815789],0
p12,1,0.547356,0.362075,[ 1 37] ; [  6 116],[ 1.6625 36.3375] ; [  5.3375 116.6625],0
p1,1,0.559486,0.340595,[ 1 36] ; [  6 115],[ 1.63924051 35.36075949] ; [  5.36075949 115.63924051],0
r3,1,0.631462,0.230083,[35  3] ; [115   7],[35.625  2.375] ; [114.375   7.625],0
n2,1,0.65621,0.19816,[13  3] ; [28  9],[12.37735849  3.62264151] ; [28.62264151  8.37735849],0
n1,1,0.754042,0.098166,[ 5 10] ; [11 27],[ 4.52830189 10.47169811] ; [11.47169811 26.52830189],0
a1,1,0.841326,0.040079,[ 1 37] ; [  4 118],[ 1.1875 36.8125] ; [  3.8125 118.1875],0
s8,1,0.88959,0.019272,[12 26] ; [40 82],[12.35 25.65] ; [39.65 82.35],0
p5,1,0.892893,0.018129,[ 3 34] ; [  9 112],[ 2.81012658 34.18987342] ; [  9.18987342 111.81012658],0
v4,1,0.975837,0.000917,[34  3] ; [111  10],[33.9556962  3.0443038] ; [111.0443038   9.9556962],0
