Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,6e-06,20.647055,[12 49] ; [21 10],[21.88043478 39.11956522] ; [11.11956522 19.88043478],1
v4,1,0.356335,0.850767,[46 18] ; [25  6],[47.83157895 16.16842105] ; [23.16842105  7.83157895],0
d3,1,0.361935,0.831169,[20 44] ; [13 19],[22. 42.] ; [11. 21.],0
d2,1,0.36997,0.803765,[25 37] ; [16 16],[27.04255319 34.95744681] ; [13.95744681 18.04255319],0
a2,1,0.371093,0.8,[ 3 61] ; [ 3 29],[ 4. 60.] ; [ 2. 30.],0
a8,1,0.408331,0.683656,[ 5 57] ; [ 1 28],[ 4.08791209 57.91208791] ; [ 1.91208791 27.08791209],0
b1,1,0.468939,0.524476,[33 31] ; [19 13],[34.66666667 29.33333333] ; [17.33333333 14.66666667],0
p1,1,0.512691,0.428571,[ 9 55] ; [ 3 29],[ 8. 56.] ; [ 4. 28.],0
a5,1,0.563618,0.333478,[30 34] ; [17 15],[31.33333333 32.66666667] ; [15.66666667 16.33333333],0
n6,1,0.640429,0.218182,[45 19] ; [21 11],[44. 20.] ; [22. 10.],0
r2,1,0.661066,0.192232,[44 19] ; [23  8],[44.90425532 18.09574468] ; [22.09574468  8.90425532],0
u2,1,0.869456,0.027011,[13 22] ; [4 6],[13.22222222 21.77777778] ; [3.77777778 6.22222222],0
r4,1,0.884836,0.020979,[29 35] ; [15 17],[29.33333333 34.66666667] ; [14.66666667 17.33333333],0
n3,1,0.946372,0.004524,[20 12] ; [7 4],[20.09302326 11.90697674] ; [6.90697674 4.09302326],0
s4,1,1.0,0.0,[12 52] ; [ 6 26],[12. 52.] ; [ 6. 26.],0
s1,1,1.0,0.0,[ 2 62] ; [ 1 31],[ 2. 62.] ; [ 1. 31.],0
