Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,8e-06,20.027421,[103 256] ; [38 29],[118.82394366 240.17605634] ; [22.17605634 44.82394366],1
b5,1,0.434273,0.611367,[212 149] ; [44 25],[214.92093023 146.07906977] ; [41.07906977 27.92093023],0
b4,1,0.512524,0.428911,[215 146] ; [44 25],[217.43953488 143.56046512] ; [41.56046512 27.43953488],0
a3,1,0.541327,0.373085,[226 131] ; [41 28],[223.75352113 133.24647887] ; [43.24647887 25.75352113],0
d5,1,0.569394,0.323697,[277  84] ; [50 18],[275.16783217  85.83216783] ; [51.83216783 16.16783217],0
p8,1,0.611553,0.257919,[169 187] ; [30 38],[167.08490566 188.91509434] ; [31.91509434 36.08490566],0
n2,1,0.6227,0.242091,[61 22] ; [15  4],[61.84313725 21.15686275] ; [14.15686275  4.84313725],0
n1,1,0.646148,0.210791,[26 56] ; [ 5 14],[25.16831683 56.83168317] ; [ 5.83168317 13.16831683],0
r4,1,0.648201,0.208176,[311  50] ; [58 11],[309.78837209  51.21162791] ; [59.21162791  9.78837209],0
n3,1,0.654896,0.199783,[61 22] ; [13  6],[60.21568627 22.78431373] ; [13.78431373  5.21568627],0
p6,1,0.655332,0.199243,[102 253] ; [18 51],[100.47169811 254.52830189] ; [19.52830189 49.47169811],0
v4,1,0.656419,0.197903,[338  21] ; [64  5],[337.19158879  21.80841121] ; [64.80841121  4.19158879],0
p12,1,0.67985,0.170295,[ 20 339] ; [ 3 66],[ 19.29205607 339.70794393] ; [ 3.70794393 65.29205607],0
p3,1,0.704287,0.14405,[152 206] ; [31 38],[153.42857143 204.57142857] ; [29.57142857 39.42857143],0
a5,1,0.814711,0.054921,[240 120] ; [47 22],[240.83916084 119.16083916] ; [46.16083916 22.83916084],0
a7,1,0.814904,0.054805,[259 100] ; [50 18],[259.79156909  99.20843091] ; [49.20843091 18.79156909],0
p10,1,0.844815,0.038313,[274  81] ; [54 15],[274.62264151  80.37735849] ; [53.37735849 15.62264151],0
a1,1,0.854437,0.033658,[ 14 347] ; [ 3 66],[ 14.27209302 346.72790698] ; [ 2.72790698 66.27209302],0
p4,1,0.873207,0.025468,[190 167] ; [36 33],[189.3943662 167.6056338] ; [36.6056338 32.3943662],0
r2,1,0.917667,0.010686,[328  27] ; [64  5],[328.20754717  26.79245283] ; [63.79245283  5.20754717],0
r1,1,0.957213,0.002878,[262  98] ; [50 19],[261.81818182  98.18181818] ; [50.18181818 18.81818182],0
p9,1,0.980046,0.000626,[280  72] ; [54 14],[279.92380952  72.07619048] ; [54.07619048 13.92380952],0
