Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,55.654399,[259  19] ; [35 26],[241.09734513  36.90265487] ; [52.90265487  8.09734513],1
s6,1,0.143362,2.141493,[236  38] ; [48 13],[232.28656716  41.71343284] ; [51.71343284  9.28656716],0
s3,1,0.174244,1.846046,[208  67] ; [41 20],[203.79464286  71.20535714] ; [45.20535714 15.79464286],0
p9,1,0.183694,1.767483,[255  22] ; [52  8],[252.34124629  24.65875371] ; [54.65875371  5.34124629],0
s5,1,0.189827,1.718963,[129 139] ; [22 35],[124.51692308 143.48307692] ; [26.48307692 30.51692308],0
p10,1,0.198512,1.653287,[244  33] ; [50 11],[240.9408284  36.0591716] ; [53.0591716  7.9408284],0
d4,1,0.235096,1.409762,[242  34] ; [50 11],[239.14540059  36.85459941] ; [52.85459941  8.14540059],0
r3,1,0.282204,1.156446,[266  13] ; [60  1],[267.51176471  11.48823529] ; [58.48823529  2.51176471],0
b5,1,0.326619,0.962258,[164 115] ; [40 21],[167.4 111.6] ; [36.6 24.4],0
a4,1,0.336877,0.922279,[160 118] ; [31 30],[156.63126844 121.36873156] ; [34.36873156 26.63126844],0
r1,1,0.337938,0.918239,[241  37] ; [50 11],[238.63716814  39.36283186] ; [52.36283186  8.63716814],0
p6,1,0.344374,0.894081,[132 145] ; [25 36],[128.66568047 148.33431953] ; [28.33431953 32.66568047],0
u1,1,0.361579,0.832403,[ 85 194] ; [15 46],[ 82.05882353 196.94117647] ; [17.94117647 43.05882353],0
d1,1,0.37313,0.793215,[199  80] ; [40 21],[196.12058824  82.87941176] ; [42.87941176 18.12058824],0
a8,1,0.383367,0.759877,[ 48 201] ; [ 8 48],[ 45.71803279 203.28196721] ; [10.28196721 45.71803279],0
r2,1,0.407076,0.687324,[268   8] ; [57  3],[266.96428571   9.03571429] ; [58.03571429  1.96428571],0
p7,1,0.437677,0.602366,[190  79] ; [40 21],[187.48484848  81.51515152] ; [42.51515152 18.48484848],0
p1,1,0.521138,0.411641,[ 25 253] ; [ 7 53],[ 26.31952663 251.68047337] ; [ 5.68047337 54.31952663],0
a1,1,0.526092,0.401935,[ 20 259] ; [ 3 58],[ 18.87352941 260.12647059] ; [ 4.12647059 56.87352941],0
b1,1,0.543074,0.369872,[117 162] ; [23 38],[114.88235294 164.11764706] ; [25.11764706 35.88235294],0
b2,1,0.543992,0.36819,[ 93 111] ; [17 25],[ 91.2195122 112.7804878] ; [18.7804878 23.2195122],0
b3,1,0.543992,0.36819,[ 93 111] ; [17 25],[ 91.2195122 112.7804878] ; [18.7804878 23.2195122],0
a2,1,0.613932,0.254488,[101 178] ; [20 41],[ 99.29117647 179.70882353] ; [21.70882353 39.29117647],0
s1,1,0.6237,0.240701,[ 13 263] ; [ 2 59],[ 12.28486647 263.71513353] ; [ 2.71513353 58.28486647],0
r4,1,0.659021,0.194716,[256  23] ; [57  4],[256.84411765  22.15588235] ; [56.15588235  4.84411765],0
d3,1,0.662184,0.190882,[206  71] ; [47 14],[207.34023669  69.65976331] ; [45.65976331 15.34023669],0
u2,1,0.664542,0.188053,[21 11] ; [8 3],[21.58139535 10.41860465] ; [7.41860465 3.58139535],0
u3,1,0.714693,0.133635,[25  7] ; [8 3],[24.55813953  7.44186047] ; [8.44186047 2.55813953],0
a7,1,0.728886,0.120137,[195  84] ; [44 17],[196.12058824  82.87941176] ; [42.87941176 18.12058824],0
d2,1,0.772384,0.08367,[178  99] ; [38 23],[177.01775148  99.98224852] ; [38.98224852 22.01775148],0
a6,1,0.775087,0.08164,[194  82] ; [44 17],[194.91988131  81.08011869] ; [43.08011869 17.91988131],0
v2,1,0.810754,0.057338,[174  99] ; [36 22],[173.20241692  99.79758308] ; [36.79758308 21.20241692],0
d5,1,0.958208,0.002746,[236  40] ; [52  9],[235.8694362  40.1305638] ; [52.1305638  8.8694362],0
