Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,66.400859,[ 82 183] ; [114  45],[122.5 142.5] ; [73.5 85.5],1
a4,1,0.21467,1.539651,[ 96 170] ; [67 92],[102.01882353 163.98117647] ; [60.98117647 98.01882353],0
n5,1,0.245198,1.350461,[167  99] ; [108  50],[172.52358491  93.47641509] ; [102.47641509  55.52358491],0
a6,1,0.351135,0.869352,[176  93] ; [111  48],[180.38084112  88.61915888] ; [106.61915888  52.38084112],0
s1,1,0.351509,0.868001,[  9 252] ; [  3 156],[  7.45714286 253.54285714] ; [  4.54285714 154.45714286],0
b2,1,0.378432,0.775791,[45 97] ; [35 59],[48.13559322 93.86440678] ; [31.86440678 62.13559322],0
b3,1,0.378432,0.775791,[45 97] ; [35 59],[48.13559322 93.86440678] ; [31.86440678 62.13559322],0
p12,1,0.404219,0.695738,[ 12 256] ; [ 10 148],[ 13.84037559 254.15962441] ; [  8.15962441 149.84037559],0
n1,1,0.417335,0.657807,[29 57] ; [ 6 18],[27.36363636 58.63636364] ; [ 7.63636364 16.36363636],0
a1,1,0.497946,0.459311,[ 14 255] ; [  6 153],[ 12.57009346 256.42990654] ; [  7.42990654 151.57009346],0
s3,1,0.518979,0.415922,[ 89 174] ; [58 99],[ 92.05 170.95] ; [ 54.95 102.05],0
u2,1,0.525277,0.403519,[53 57] ; [33 29],[55. 55.] ; [31. 31.],0
d2,1,0.535468,0.384005,[108 158] ; [69 89],[111.04245283 154.95754717] ; [65.95754717 92.04245283],0
n2,1,0.588357,0.292918,[61 27] ; [18  6],[62.07142857 25.92857143] ; [16.92857143  7.07142857],0
b4,1,0.685791,0.16368,[161 108] ; [92 67],[159.01168224 109.98831776] ; [93.98831776 65.01168224],0
d4,1,0.70469,0.143638,[203  65] ; [123  36],[204.6088993  63.3911007] ; [121.3911007  37.6088993],0
d3,1,0.70972,0.138557,[162 106] ; [99 60],[163.81264637 104.18735363] ; [97.18735363 61.81264637],0
a3,1,0.783047,0.075818,[157 109] ; [96 63],[158.34823529 107.65176471] ; [94.65176471 64.34823529],0
u4,1,0.890814,0.018844,[  2 267] ; [  1 158],[  1.88551402 267.11448598] ; [  1.11448598 157.88551402],0
a8,1,0.951177,0.003749,[ 30 225] ; [ 17 125],[ 30.18891688 224.81108312] ; [ 16.81108312 125.18891688],0
