Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-06,23.541928,[394 214] ; [104  15],[416.48418157 191.51581843] ; [81.51581843 37.48418157],1
b4,1,0.659191,0.194507,[360 257] ; [75 49],[362.20647773 254.79352227] ; [72.79352227 51.20647773],0
a3,1,0.665258,0.187199,[437 176] ; [86 38],[435.00542741 177.99457259] ; [87.99457259 36.00542741],0
d2,1,0.682545,0.167275,[305 310] ; [59 65],[302.92286874 312.07713126] ; [61.07713126 62.92286874],0
p4,1,0.717891,0.130523,[370 243] ; [77 47],[371.79240163 241.20759837] ; [75.20759837 48.79240163],0
p7,1,0.73589,0.113772,[389 214] ; [80 41],[390.61740331 212.38259669] ; [78.38259669 42.61740331],0
r4,1,0.739964,0.110159,[572  45] ; [116   8],[572.86909582  44.13090418] ; [115.13090418   8.86909582],0
p6,1,0.795134,0.067418,[230 378] ; [45 78],[228.72777018 379.27222982] ; [46.27222982 76.72777018],0
r1,1,0.812947,0.055992,[491 123] ; [98 26],[490.03523035 123.96476965] ; [98.96476965 25.03523035],0
n2,1,0.826055,0.048296,[93 32] ; [21  8],[92.53246753 32.46753247] ; [21.46753247  7.53246753],0
p1,1,0.844175,0.038634,[ 51 561] ; [ 11 113],[ 51.55434783 560.44565217] ; [ 10.44565217 113.55434783],0
p3,1,0.857891,0.032062,[312 303] ; [64 60],[312.90933694 302.09066306] ; [63.09066306 60.90933694],0
n3,1,0.870426,0.026607,[93 32] ; [22  7],[93.34415584 31.65584416] ; [21.65584416  7.34415584],0
d1,1,0.899504,0.015949,[367 250] ; [73 51],[366.36977058 250.63022942] ; [73.63022942 50.36977058],0
p12,1,0.921133,0.009802,[ 51 561] ; [ 10 114],[ 50.72282609 561.27717391] ; [ 10.27717391 113.72282609],0
p8,1,0.936321,0.006383,[321 286] ; [65 57],[321.40192044 285.59807956] ; [64.59807956 57.40192044],0
