Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,52.35908,[226  66] ; [49 72],[194.43099274  97.56900726] ; [80.56900726 40.43099274],1
u4,1,0.515595,0.422695,[  1 293] ; [  1 120],[  1.41686747 292.58313253] ; [  0.58313253 120.41686747],0
p4,1,0.532122,0.390338,[151 141] ; [57 61],[148.13658537 143.86341463] ; [59.86341463 58.13658537],0
p11,1,0.551152,0.355258,[215  79] ; [85 36],[212.53012048  81.46987952] ; [87.46987952 33.53012048],0
b4,1,0.583152,0.301167,[169 125] ; [66 55],[166.48192771 127.51807229] ; [68.51807229 52.48192771],0
p5,1,0.60762,0.263655,[ 20 273] ; [ 10 111],[ 21.23188406 271.76811594] ; [  8.76811594 112.23188406],0
s5,1,0.627511,0.235451,[ 75 210] ; [33 82],[ 76.95 208.05] ; [31.05 83.95],0
p1,1,0.633667,0.22712,[ 18 274] ; [  9 112],[ 19.08958838 272.91041162] ; [  7.91041162 113.08958838],0
s4,1,0.644657,0.212704,[ 57 233] ; [26 94],[ 58.70731707 231.29268293] ; [24.29268293 95.70731707],0
n6,1,0.659488,0.194146,[235  59] ; [99 22],[236.61686747  57.38313253] ; [97.38313253 23.61686747],0
b3,1,0.660801,0.192552,[ 48 112] ; [19 51],[ 46.60869565 113.39130435] ; [20.39130435 49.60869565],0
b2,1,0.660801,0.192552,[ 48 112] ; [19 51],[ 46.60869565 113.39130435] ; [20.39130435 49.60869565],0
n4,1,0.668026,0.18392,[202  91] ; [86 35],[203.82608696  89.17391304] ; [84.17391304 36.82608696],0
s7,1,0.670906,0.180545,[120 163] ; [51 63],[121.89672544 161.10327456] ; [49.10327456 64.89672544],0
p3,1,0.72397,0.124721,[118 175] ; [51 70],[119.60628019 173.39371981] ; [49.39371981 71.60628019],0
u2,1,0.743201,0.107333,[48 42] ; [27 21],[48.91304348 41.08695652] ; [26.08695652 21.91304348],0
a8,1,0.746064,0.104868,[ 29 243] ; [ 11 104],[ 28.11369509 243.88630491] ; [ 11.88630491 103.11369509],0
d2,1,0.749799,0.1017,[132 161] ; [52 68],[130.53753027 162.46246973] ; [53.46246973 66.53753027],0
p12,1,0.789509,0.071261,[ 15 277] ; [  7 114],[ 15.55447942 276.44552058] ; [  6.44552058 114.55447942],0
n2,1,0.812655,0.05617,[57 24] ; [34 13],[57.5859375 23.4140625] ; [33.4140625 13.5859375],0
p8,1,0.831699,0.045166,[132 158] ; [56 64],[132.97560976 157.02439024] ; [55.02439024 64.97560976],0
s8,1,0.835886,0.042915,[101 192] ; [43 78],[101.91304348 191.08695652] ; [42.08695652 78.91304348],0
a1,1,0.895299,0.017319,[ 13 281] ; [  5 116],[ 12.75180723 281.24819277] ; [  5.24819277 115.75180723],0
p7,1,0.918837,0.010383,[165 121] ; [68 51],[164.5382716 121.4617284] ; [68.4617284 50.5382716],0
