Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5.2e-05,16.367441,[71 43] ; [43 77],[55.53846154 58.46153846] ; [58.46153846 61.53846154],1
a8,1,0.117958,2.444233,[22 92] ; [ 14 104],[17.68965517 96.31034483] ; [18.31034483 99.68965517],0
a3,1,0.133169,2.255163,[79 39] ; [72 53],[73.32510288 44.67489712] ; [77.67489712 47.32510288],0
a4,1,0.153116,2.040931,[37 81] ; [29 96],[32.04938272 85.95061728] ; [33.95061728 91.04938272],0
b3,1,0.166134,1.917486,[33 39] ; [20 39],[29.12977099 42.87022901] ; [23.87022901 35.12977099],0
b2,1,0.166134,1.917486,[33 39] ; [20 39],[29.12977099 42.87022901] ; [23.87022901 35.12977099],0
r4,1,0.180287,1.795255,[102  16] ; [100  25],[98.09053498 19.90946502] ; [103.90946502  21.09053498],0
d5,1,0.206282,1.597333,[80 38] ; [75 50],[75.26748971 42.73251029] ; [79.73251029 45.26748971],0
b1,1,0.238646,1.388576,[45 73] ; [57 68],[49.5308642 68.4691358] ; [52.4691358 72.5308642],0
a1,1,0.248361,1.332499,[ 10 108] ; [  6 119],[  7.76954733 110.23045267] ; [  8.23045267 116.76954733],0
v4,1,0.253778,1.302388,[108   9] ; [109  15],[105.34854772  11.65145228] ; [111.65145228  12.34854772],0
p4,1,0.279382,1.170094,[59 58] ; [53 69],[54.82845188 62.17154812] ; [57.17154812 64.82845188],0
p5,1,0.291882,1.110918,[ 14 102] ; [ 10 115],[ 11.55186722 104.44813278] ; [ 12.44813278 112.55186722],0
b5,1,0.292088,1.109971,[73 45] ; [69 56],[68.95473251 49.04526749] ; [73.04526749 51.95473251],0
s3,1,0.296888,1.08812,[64 53] ; [59 64],[59.9625 57.0375] ; [63.0375 59.9625],0
r1,1,0.301428,1.067866,[90 28] ; [88 37],[86.43621399 31.56378601] ; [91.56378601 33.43621399],0
n4,1,0.334255,0.932344,[83 35] ; [80 44],[79.47933884 38.52066116] ; [83.52066116 40.47933884],0
n6,1,0.348979,0.877165,[92 24] ; [92 32],[88.93333333 27.06666667] ; [95.06666667 28.93333333],0
s4,1,0.356856,0.848925,[ 16 102] ; [ 22 101],[18.60580913 99.39419087] ; [ 19.39419087 103.60580913],0
n1,1,0.392958,0.729768,[10 13] ; [11 23],[ 8.47368421 14.52631579] ; [12.52631579 21.47368421],0
r3,1,0.394007,0.726541,[110   7] ; [113  11],[108.26141079   8.73858921] ; [114.73858921   9.26141079],0
n2,1,0.410746,0.676641,[17  6] ; [29  6],[18.24137931  4.75862069] ; [27.75862069  7.24137931],0
p1,1,0.445405,0.582319,[  5 112] ; [  8 115],[  6.3375 110.6625] ; [  6.6625 116.3375],0
p11,1,0.447644,0.57661,[90 28] ; [90 35],[87.40740741 30.59259259] ; [92.59259259 32.40740741],0
p8,1,0.466082,0.531249,[56 59] ; [55 70],[53.1875 61.8125] ; [57.8125 67.1875],0
d2,1,0.485968,0.485441,[ 11 107] ; [ 15 109],[ 12.67768595 105.32231405] ; [ 13.32231405 110.67768595],0
n3,1,0.546062,0.36442,[14  9] ; [24 11],[15.06896552  7.93103448] ; [22.93103448 12.06896552],0
d3,1,0.657242,0.196891,[58 60] ; [65 60],[59.72839506 58.27160494] ; [63.27160494 61.72839506],0
a5,1,0.696795,0.151828,[69 49] ; [70 55],[67.49794239 50.50205761] ; [71.50205761 53.49794239],0
a6,1,0.702395,0.145993,[67 51] ; [74 51],[68.4691358 49.5308642] ; [72.5308642 52.4691358],0
b4,1,0.785445,0.074109,[70 48] ; [72 53],[68.95473251 49.04526749] ; [73.04526749 51.95473251],0
s1,1,0.811906,0.056629,[  4 112] ; [  5 119],[  4.35 111.65] ; [  4.65 119.35],0
u2,1,0.900247,0.015713,[22 15] ; [31 20],[22.28409091 14.71590909] ; [30.71590909 20.28409091],0
