Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,46.073996,[42 40] ; [266  44],[64.42857143 17.57142857] ; [243.57142857  66.42857143],1
v2,1,0.10971,2.5584,[40 36] ; [188 112],[46.08510638 29.91489362] ; [181.91489362 118.08510638],0
p10,1,0.126771,2.331611,[65 14] ; [274  35],[69.02319588  9.97680412] ; [269.97680412  39.02319588],0
u4,1,0.141858,2.157685,[ 1 81] ; [ 15 296],[ 3.33842239 78.66157761] ; [ 12.66157761 298.33842239],0
s4,1,0.149027,2.082182,[21 61] ; [ 57 252],[16.35805627 65.64194373] ; [ 61.64194373 247.35805627],0
a1,1,0.16187,1.956669,[ 2 80] ; [ 20 291],[ 4.59033079 77.40966921] ; [ 17.40966921 293.59033079],0
r3,1,0.225617,1.468284,[77  5] ; [301  10],[78.87022901  3.12977099] ; [299.12977099  11.87022901],0
s1,1,0.240392,1.378292,[ 5 77] ; [ 10 295],[ 3.17829457 78.82170543] ; [ 11.82170543 293.17829457],0
p12,1,0.242791,1.364318,[ 6 75] ; [ 37 272],[ 8.93076923 72.06923077] ; [ 34.06923077 274.93076923],0
p6,1,0.260853,1.264227,[32 47] ; [147 162],[36.44587629 42.55412371] ; [142.55412371 166.44587629],0
v3,1,0.289072,1.123937,[32 45] ; [144 154],[36.13866667 40.86133333] ; [139.86133333 158.13866667],0
b4,1,0.296727,1.088844,[43 39] ; [183 128],[47.15521628 34.84478372] ; [178.84478372 132.15521628],0
u2,1,0.353309,0.861538,[28 11] ; [28 17],[26. 13.] ; [30. 15.],0
s7,1,0.386754,0.749122,[56 20] ; [235  65],[58.81914894 17.18085106] ; [232.18085106  67.81914894],0
a7,1,0.476595,0.506644,[54 27] ; [220  91],[56.61734694 24.38265306] ; [217.38265306  93.61734694],0
a8,1,0.481131,0.496299,[10 64] ; [ 48 236],[11.98882682 62.01117318] ; [ 46.01117318 237.98882682],0
u3,1,0.555769,0.347083,[27 13] ; [33 12],[28.23529412 11.76470588] ; [31.76470588 13.23529412],0
s3,1,0.562995,0.334545,[62 19] ; [226  82],[59.96915167 21.03084833] ; [228.03084833  79.96915167],0
p8,1,0.571016,0.320985,[45 37] ; [178 127],[47.25064599 34.74935401] ; [175.74935401 129.25064599],0
p5,1,0.571851,0.319595,[14 66] ; [ 46 262],[12.37113402 67.62886598] ; [ 47.62886598 260.37113402],0
n3,1,0.595444,0.281922,[12  7] ; [48 21],[12.95454545  6.04545455] ; [47.04545455 21.95454545],0
n2,1,0.609449,0.260977,[13  6] ; [52 18],[13.87640449  5.12359551] ; [51.12359551 18.87640449],0
s6,1,0.647445,0.209137,[67 14] ; [262  47],[68.33076923 12.66923077] ; [260.66923077  48.33076923],0
s2,1,0.661568,0.191625,[57 24] ; [225  84],[58.56923077 22.43076923] ; [223.43076923  85.56923077],0
n1,1,0.7017,0.14671,[ 8 11] ; [32 36],[ 8.73563218 10.26436782] ; [31.26436782 36.73563218],0
b1,1,0.722437,0.12617,[35 47] ; [126 185],[33.59287532 48.40712468] ; [127.40712468 183.59287532],0
b5,1,0.847597,0.036935,[50 32] ; [186 125],[49.24173028 32.75826972] ; [186.75826972 124.24173028],0
p2,1,0.876936,0.02398,[69 13] ; [263  47],[69.44897959 12.55102041] ; [262.55102041  47.44897959],0
