Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,54.133444,[22 64] ; [124  44],[49.43307087 36.56692913] ; [96.56692913 71.43307087],1
p6,1,0.160961,1.965179,[11 70] ; [ 35 132],[15.02419355 65.97580645] ; [ 30.97580645 136.02419355],0
u3,1,0.165313,1.924941,[13 26] ; [28 31],[16.31632653 22.68367347] ; [24.68367347 34.31632653],0
p3,1,0.166051,1.918237,[23 62] ; [ 60 108],[27.88537549 57.11462451] ; [ 55.11462451 112.88537549],0
p8,1,0.24304,1.362871,[29 55] ; [70 96],[33.264 50.736] ; [ 65.736 100.264],0
a8,1,0.288579,1.126237,[ 5 77] ; [ 16 141],[ 7.20502092 74.79497908] ; [ 13.79497908 143.20502092],0
n6,1,0.390156,0.738457,[58 28] ; [122  46],[60.94488189 25.05511811] ; [119.05511811  48.94488189],0
v2,1,0.397634,0.715471,[35 48] ; [78 85],[38.12601626 44.87398374] ; [74.87398374 88.12601626],0
n4,1,0.406933,0.687743,[53 33] ; [113  56],[55.98431373 30.01568627] ; [110.01568627  58.98431373],0
p5,1,0.411866,0.673409,[ 5 81] ; [  6 161],[ 3.73913043 82.26086957] ; [  7.26086957 159.73913043],0
p7,1,0.446848,0.578635,[43 41] ; [77 90],[40.15936255 43.84063745] ; [79.84063745 87.15936255],0
b1,1,0.489771,0.477029,[39 47] ; [ 69 100],[36.42352941 49.57647059] ; [71.57647059 97.42352941],0
d2,1,0.504522,0.445411,[39 45] ; [71 98],[36.52173913 47.47826087] ; [73.47826087 95.52173913],0
v1,1,0.523913,0.406184,[31 53] ; [69 99],[33.33333333 50.66666667] ; [ 66.66666667 101.33333333],0
u2,1,0.541721,0.372359,[15 23] ; [27 32],[16.45360825 21.54639175] ; [25.54639175 33.45360825],0
v3,1,0.570778,0.321382,[22 62] ; [ 48 114],[23.90243902 60.09756098] ; [ 46.09756098 115.90243902],0
s2,1,0.578681,0.308372,[10 75] ; [ 24 144],[11.4229249 73.5770751] ; [ 22.5770751 145.4229249],0
u4,1,0.625024,0.238869,[ 1 85] ; [  1 168],[ 0.6745098 85.3254902] ; [  1.3254902 167.6745098],0
s3,1,0.632927,0.228113,[20 63] ; [ 36 132],[18.51792829 64.48207171] ; [ 37.48207171 130.51792829],0
s4,1,0.696973,0.15164,[ 5 81] ; [ 12 157],[ 5.73333333 80.26666667] ; [ 11.26666667 157.73333333],0
a1,1,0.710813,0.137466,[ 5 81] ; [  8 161],[ 4.38431373 81.61568627] ; [  8.61568627 160.38431373],0
p1,1,0.716001,0.132357,[ 7 79] ; [ 16 152],[ 7.78740157 78.21259843] ; [ 15.21259843 152.78740157],0
n5,1,0.731057,0.118144,[55 30] ; [105  63],[53.75494071 31.24505929] ; [106.24505929  61.75494071],0
b3,1,0.762161,0.091594,[21 36] ; [32 61],[20.14 36.86] ; [32.86 60.14],0
b2,1,0.762161,0.091594,[21 36] ; [32 61],[20.14 36.86] ; [32.86 60.14],0
b4,1,0.769012,0.08624,[50 36] ; [95 74],[48.90196078 37.09803922] ; [96.09803922 72.90196078],0
s1,1,0.872892,0.025596,[ 4 82] ; [  7 159],[ 3.75396825 82.24603175] ; [  7.24603175 158.75396825],0
n3,1,0.893707,0.017853,[21 12] ; [28 15],[21.27631579 11.72368421] ; [27.72368421 15.27631579],0
n1,1,0.951727,0.003665,[10 23] ; [13 29],[10.12 22.88] ; [12.88 29.12],0
s8,1,0.963644,0.002078,[ 9 77] ; [ 18 151],[ 9.10588235 76.89411765] ; [ 17.89411765 151.10588235],0
p12,1,0.994499,4.8e-05,[ 2 83] ; [  4 165],[ 2.00787402 82.99212598] ; [  3.99212598 165.00787402],0
