Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,77.397776,[109  57] ; [ 29 134],[69.62917933 96.37082067] ; [68.37082067 94.62917933],1
a5,1,0.057403,3.61087,[142  25] ; [126  38],[135.21450151  31.78549849] ; [132.78549849  31.21450151],0
s3,1,0.065907,3.382127,[95 67] ; [79 84],[86.73230769 75.26769231] ; [87.26769231 75.73230769],0
p1,1,0.069106,3.304129,[ 14 152] ; [  6 158],[ 10.06060606 155.93939394] ; [  9.93939394 154.06060606],0
u1,1,0.113192,2.509082,[ 46 121] ; [ 33 131],[ 39.85800604 127.14199396] ; [ 39.14199396 124.85800604],0
r1,1,0.118827,2.432711,[144  21] ; [132  31],[138.84146341  26.15853659] ; [137.15853659  25.84146341],0
u2,1,0.281886,1.157975,[23 11] ; [21 17],[20.77777778 13.22222222] ; [23.22222222 14.77777778],0
p12,1,0.284515,1.145396,[ 13 154] ; [  8 155],[ 10.62727273 156.37272727] ; [ 10.37272727 152.62727273],0
a7,1,0.295647,1.093726,[134  33] ; [123  40],[130.05757576  36.94242424] ; [126.94242424  36.05757576],0
n2,1,0.342742,0.900147,[22 10] ; [34 24],[19.91111111 12.08888889] ; [36.08888889 21.91111111],0
b5,1,0.364199,0.823361,[103  64] ; [109  55],[106.96072508  60.03927492] ; [105.03927492  58.96072508],0
n1,1,0.428321,0.627372,[10 23] ; [22 35],[11.73333333 21.26666667] ; [20.26666667 36.73333333],0
s1,1,0.4849,0.487823,[  5 160] ; [  3 160],[  4.02439024 160.97560976] ; [  3.97560976 159.02439024],0
b4,1,0.515904,0.422073,[97 70] ; [101  63],[99.89728097 67.10271903] ; [98.10271903 65.89728097],0
a4,1,0.526389,0.401357,[91 75] ; [95 68],[93.84802432 72.15197568] ; [92.15197568 70.84802432],0
a8,1,0.622113,0.242909,[ 18 130] ; [ 21 128],[ 19.43434343 128.56565657] ; [ 19.56565657 129.43434343],0
a3,1,0.627365,0.235652,[132  35] ; [126  38],[130.16918429  36.83081571] ; [127.83081571  36.16918429],0
b2,1,0.64979,0.206166,[41 74] ; [36 57],[42.57211538 72.42788462] ; [34.42788462 58.57211538],0
b3,1,0.64979,0.206166,[41 74] ; [36 57],[42.57211538 72.42788462] ; [34.42788462 58.57211538],0
s4,1,0.678025,0.172357,[ 20 146] ; [ 22 140],[ 21.25609756 144.74390244] ; [ 20.74390244 141.25609756],0
b1,1,0.724641,0.124089,[ 58 109] ; [ 60 104],[ 59.5347432 107.4652568] ; [ 58.4652568 105.5347432],0
n3,1,0.737545,0.112296,[22 11] ; [36 21],[21.26666667 11.73333333] ; [36.73333333 20.26666667],0
d5,1,0.763318,0.090677,[162   5] ; [159   4],[162.44545455   4.55454545] ; [158.55454545   4.44545455],0
d3,1,0.801698,0.063076,[148  19] ; [143  20],[147.26363636  19.73636364] ; [143.73636364  19.26363636],0
a2,1,0.818837,0.05246,[ 58 109] ; [ 55 109],[ 57.01208459 109.98791541] ; [ 55.98791541 108.01208459],0
d2,1,0.873561,0.025324,[119  48] ; [116  45],[119.64939024  47.35060976] ; [115.35060976  45.64939024],0
a6,1,0.902493,0.015009,[128  39] ; [124  39],[127.52727273  39.47272727] ; [124.47272727  38.52727273],0
r2,1,0.93981,0.005702,[158   8] ; [152   8],[157.85276074   8.14723926] ; [152.14723926   7.85276074],0
d4,1,0.970631,0.001355,[165   2] ; [159   2],[164.96341463   2.03658537] ; [159.03658537   1.96341463],0
a1,1,0.974486,0.001023,[  6 161] ; [  6 158],[  6.05438066 160.94561934] ; [  5.94561934 158.05438066],0
u4,1,0.979296,0.000674,[  4 163] ; [  4 160],[  4.03625378 162.96374622] ; [  3.96374622 160.03625378],0
