Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,126.256408,[319  52] ; [36 75],[273.24688797  97.75311203] ; [81.75311203 29.24688797],1
r2,1,0.395478,0.722032,[357  11] ; [102   5],[355.60421053  12.39578947] ; [103.39578947   3.60421053],0
s8,1,0.40429,0.695529,[170 200] ; [56 55],[173.84615385 196.15384615] ; [52.15384615 58.84615385],0
n4,1,0.410309,0.677906,[288  85] ; [89 21],[291.14078675  81.85921325] ; [85.85921325 24.14078675],0
a1,1,0.449809,0.571134,[ 16 357] ; [  3 108],[ 14.64256198 358.35743802] ; [  4.35743802 106.64256198],0
n5,1,0.504573,0.445305,[268 103] ; [83 27],[270.72972973 100.27027027] ; [80.27027027 29.72972973],0
d4,1,0.593888,0.284313,[366   6] ; [108   1],[366.58627859   5.41372141] ; [107.41372141   1.58627859],0
v1,1,0.602665,0.270996,[194 170] ; [55 54],[191.61945032 172.38054968] ; [57.38054968 51.61945032],0
n2,1,0.614141,0.254189,[58 28] ; [20 12],[56.84745763 29.15254237] ; [21.15254237 10.84745763],0
n3,1,0.647349,0.209259,[62 24] ; [21 10],[61.00854701 24.99145299] ; [21.99145299  9.00854701],0
p8,1,0.668056,0.183885,[187 180] ; [52 55],[185.04852321 181.95147679] ; [53.95147679 53.04852321],0
s6,1,0.681091,0.1689,[247 122] ; [70 38],[245.22641509 123.77358491] ; [71.77358491 36.22641509],0
b2,1,0.722853,0.125775,[ 83 142] ; [29 45],[ 84.28093645 140.71906355] ; [27.71906355 46.28093645],0
b3,1,0.722853,0.125775,[ 83 142] ; [29 45],[ 84.28093645 140.71906355] ; [27.71906355 46.28093645],0
u2,1,0.731975,0.117306,[49 31] ; [12  9],[48.31683168 31.68316832] ; [12.68316832  8.31683168],0
s2,1,0.734207,0.115284,[198 171] ; [57 53],[196.44050104 172.55949896] ; [58.55949896 51.44050104],0
a3,1,0.78366,0.075379,[293  78] ; [89 22],[294.02904564  76.97095436] ; [87.97095436 23.02904564],0
d5,1,0.829889,0.046158,[364   8] ; [108   2],[364.28215768   7.71784232] ; [107.71784232   2.28215768],0
u4,1,0.863126,0.02972,[  9 364] ; [  3 108],[  9.24793388 363.75206612] ; [  2.75206612 108.24793388],0
p3,1,0.876536,0.024137,[179 192] ; [54 56],[179.71517672 191.28482328] ; [53.28482328 56.71517672],0
p7,1,0.961317,0.002352,[224 141] ; [66 42],[223.78435518 141.21564482] ; [66.21564482 41.78435518],0
p1,1,0.967393,0.001671,[ 23 348] ; [  7 104],[ 23.09128631 347.90871369] ; [  6.90871369 104.09128631],0
s3,1,0.970546,0.001363,[205 160] ; [62 48],[205.16842105 159.83157895] ; [61.83157895 48.16842105],0
a5,1,0.972515,0.001187,[312  61] ; [93 18],[312.1177686  60.8822314] ; [92.8822314 18.1177686],0
s1,1,0.998883,2e-06,[ 10 357] ; [  3 107],[ 10.00209644 356.99790356] ; [  2.99790356 107.00209644],0
