Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,148.14196,[ 19 131] ; [207  72],[79.02097902 70.97902098] ; [146.97902098 132.02097902],1
s6,1,0.437813,0.602009,[100  46] ; [199  77],[103.44549763  42.55450237] ; [195.55450237  80.44549763],0
a1,1,0.456803,0.553717,[  7 143] ; [ 18 262],[  8.72093023 141.27906977] ; [ 16.27906977 263.72093023],0
p7,1,0.460731,0.544119,[102  48] ; [195  78],[105.31914894  44.68085106] ; [191.68085106  81.31914894],0
r1,1,0.482533,0.493132,[124  26] ; [237  41],[126.51869159  23.48130841] ; [234.48130841  43.51869159],0
v1,1,0.508813,0.436508,[95 51] ; [187  87],[98.02857143 47.97142857] ; [183.97142857  90.02857143],0
p6,1,0.509133,0.435849,[59 90] ; [118 157],[62.2004717 86.7995283] ; [114.7995283 160.2004717],0
s1,1,0.547208,0.362343,[  2 147] ; [  6 270],[  2.80470588 146.19529412] ; [  5.19529412 270.80470588],0
n3,1,0.547483,0.361845,[30  7] ; [34 11],[28.87804878  8.12195122] ; [35.12195122  9.87804878],0
p1,1,0.562137,0.336017,[ 11 139] ; [ 25 254],[ 12.58741259 137.41258741] ; [ 23.41258741 255.58741259],0
p2,1,0.66965,0.182012,[129  21] ; [244  35],[130.41958042  19.58041958] ; [242.58041958  36.41958042],0
n5,1,0.733437,0.115979,[116  32] ; [221  56],[117.35529412  30.64470588] ; [219.64470588  57.35529412],0
p5,1,0.739068,0.110948,[ 21 129] ; [ 36 244],[ 19.88372093 130.11627907] ; [ 37.11627907 242.88372093],0
p11,1,0.848914,0.036292,[128  22] ; [237  43],[127.3255814  22.6744186] ; [237.6744186  42.3255814],0
u3,1,0.879577,0.022954,[31 22] ; [27 18],[31.36734694 21.63265306] ; [26.63265306 18.36734694],0
b1,1,0.915859,0.011162,[ 48 102] ; [ 91 189],[ 48.48837209 101.51162791] ; [ 90.51162791 189.48837209],0
s4,1,0.950565,0.003844,[ 23 127] ; [ 42 236],[ 22.78037383 127.21962617] ; [ 42.21962617 235.78037383],0
p10,1,0.951067,0.003766,[137  12] ; [257  22],[137.1635514  11.8364486] ; [256.8364486  22.1635514],0
