Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,30.773746,[ 7 28] ; [21  1],[17.19298246 17.80701754] ; [10.80701754 11.19298246],1
u3,1,0.273344,1.199887,[ 8 15] ; [6 5],[ 9.47058824 13.52941176] ; [4.52941176 6.47058824],0
n1,1,0.281753,1.158613,[7 9] ; [2 7],[ 5.76 10.24] ; [3.24 5.76],0
b5,1,0.30832,1.037859,[20 15] ; [10 13],[18.10344828 16.89655172] ; [11.89655172 11.10344828],0
p8,1,0.353611,0.860458,[ 8 26] ; [ 8 15],[ 9.54385965 24.45614035] ; [ 6.45614035 16.54385965],0
v3,1,0.390362,0.737813,[ 8 25] ; [ 8 15],[ 9.42857143 23.57142857] ; [ 6.57142857 16.42857143],0
n5,1,0.43614,0.606417,[23 11] ; [17  5],[24.28571429  9.71428571] ; [15.71428571  6.28571429],0
p1,1,0.519439,0.415006,[ 4 31] ; [ 4 19],[ 4.82758621 30.17241379] ; [ 3.17241379 19.82758621],0
a8,1,0.52109,0.411736,[ 5 27] ; [ 2 19],[ 4.22641509 27.77358491] ; [ 2.77358491 18.22641509],0
u2,1,0.538394,0.378524,[ 6 17] ; [4 7],[ 6.76470588 16.23529412] ; [3.23529412 7.76470588],0
d3,1,0.60997,0.260218,[11 24] ; [ 8 13],[11.875 23.125] ; [ 7.125 13.875],0
d1,1,0.760853,0.092635,[ 1 34] ; [ 1 22],[ 1.20689655 33.79310345] ; [ 0.79310345 22.20689655],0
a4,1,0.764136,0.090032,[ 7 27] ; [ 4 19],[ 6.56140351 27.43859649] ; [ 4.43859649 18.56140351],0
b4,1,0.778022,0.079467,[15 20] ; [ 9 14],[14.48275862 20.51724138] ; [ 9.51724138 13.48275862],0
a6,1,0.788375,0.07205,[18 17] ; [11 12],[17.5 17.5] ; [11.5 11.5],0
p5,1,0.799078,0.064791,[ 2 32] ; [ 1 22],[ 1.78947368 32.21052632] ; [ 1.21052632 21.78947368],0
d2,1,0.920439,0.009976,[ 8 27] ; [ 5 18],[ 7.84482759 27.15517241] ; [ 5.15517241 17.84482759],0
p3,1,0.974706,0.001005,[ 9 26] ; [ 6 17],[ 9.05172414 25.94827586] ; [ 5.94827586 17.05172414],0
b2,1,0.980074,0.000624,[ 7 16] ; [3 7],[ 6.96969697 16.03030303] ; [3.03030303 6.96969697],0
b3,1,0.980074,0.000624,[ 7 16] ; [3 7],[ 6.96969697 16.03030303] ; [3.03030303 6.96969697],0
s1,1,0.986641,0.00028,[ 3 31] ; [ 2 21],[ 2.98245614 31.01754386] ; [ 2.01754386 20.98245614],0
a2,1,0.986844,0.000272,[ 3 32] ; [ 2 21],[ 3.01724138 31.98275862] ; [ 1.98275862 21.01724138],0
