Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,41.905472,[224  26] ; [36 29],[206.34920635  43.65079365] ; [53.65079365 11.34920635],1
r2,1,0.138673,2.192627,[244   4] ; [61  3],[242.43589744   5.56410256] ; [62.56410256  1.43589744],0
v3,1,0.151905,2.053018,[116 126] ; [23 38],[111.01650165 130.98349835] ; [27.98349835 33.01650165],0
a1,1,0.167304,1.906934,[ 20 231] ; [ 2 63],[ 17.47468354 233.52531646] ; [ 4.52531646 60.47468354],0
u4,1,0.172279,1.863001,[ 14 237] ; [ 1 64],[ 11.91455696 239.08544304] ; [ 3.08544304 61.91455696],0
p12,1,0.175994,1.83113,[ 30 220] ; [ 4 61],[ 26.98412698 223.01587302] ; [ 7.01587302 57.98412698],0
u3,1,0.177663,1.817068,[22  5] ; [19 10],[19.76785714  7.23214286] ; [21.23214286  7.76785714],0
s8,1,0.177835,1.815624,[189  60] ; [44 21],[184.76751592  64.23248408] ; [48.23248408 16.76751592],0
p10,1,0.187337,1.738439,[219  31] ; [52 12],[215.76433121  34.23566879] ; [55.23566879  8.76433121],0
s5,1,0.219671,1.506521,[131 105] ; [29 33],[126.7114094 109.2885906] ; [33.2885906 28.7114094],0
p5,1,0.233889,1.417055,[ 36 212] ; [13 50],[ 39.07395498 208.92604502] ; [ 9.92604502 53.07395498],0
s1,1,0.258724,1.275571,[ 14 235] ; [ 6 57],[ 15.96153846 233.03846154] ; [ 4.03846154 58.96153846],0
p7,1,0.322817,0.977498,[175  68] ; [40 21],[171.85855263  71.14144737] ; [43.14144737 17.85855263],0
a7,1,0.324892,0.969153,[178  73] ; [42 23],[174.74683544  76.25316456] ; [45.25316456 19.74683544],0
r3,1,0.563591,0.333525,[242   8] ; [61  3],[241.24203822   8.75796178] ; [61.75796178  2.24203822],0
b4,1,0.578863,0.308076,[141 110] ; [39 26],[142.97468354 108.02531646] ; [37.02531646 27.97468354],0
v4,1,0.589883,0.290526,[244   5] ; [62  2],[243.4313099   5.5686901] ; [62.5686901  1.4313099],0
n5,1,0.604213,0.268688,[208  39] ; [53 12],[206.625  40.375] ; [54.375 10.625],0
p8,1,0.682807,0.166983,[138 109] ; [37 26],[139.43548387 107.56451613] ; [35.56451613 27.43548387],0
u2,1,0.722512,0.126099,[17  9] ; [17 11],[16.37037037  9.62962963] ; [17.62962963 10.37037037],0
b1,1,0.74514,0.10566,[106 145] ; [26 39],[104.84810127 146.15189873] ; [27.15189873 37.84810127],0
s3,1,0.763197,0.090773,[226  22] ; [60  5],[226.60702875  21.39297125] ; [59.39297125  5.60702875],0
n1,1,0.885178,0.020854,[25 23] ; [8 8],[24.75 23.25] ; [8.25 7.75],0
b5,1,0.934676,0.006718,[152  99] ; [39 26],[151.71202532  99.28797468] ; [39.28797468 25.71202532],0
n2,1,0.972676,0.001173,[40  9] ; [13  3],[39.95384615  9.04615385] ; [13.04615385  2.95384615],0
p2,1,0.974571,0.001016,[215  35] ; [56  9],[215.07936508  34.92063492] ; [55.92063492  9.07936508],0
