Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,5e-06,20.747221,[33 30] ; [42  3],[43.75 19.25] ; [31.25 13.75],1
s8,1,0.189874,1.718597,[26 38] ; [24 21],[29.35779817 34.64220183] ; [20.64220183 24.35779817],0
a6,1,0.203651,1.615997,[31 34] ; [27 18],[34.27272727 30.72727273] ; [23.72727273 21.27272727],0
b1,1,0.21096,1.564823,[24 41] ; [22 23],[27.18181818 37.81818182] ; [18.81818182 26.18181818],0
d2,1,0.272639,1.203419,[14 51] ; [ 6 39],[11.81818182 53.18181818] ; [ 8.18181818 36.81818182],0
s6,1,0.299922,1.074543,[56  7] ; [36  8],[54.1682243  8.8317757] ; [37.8317757  6.1682243],0
d3,1,0.33835,0.916675,[23 42] ; [20 25],[25.40909091 39.59090909] ; [17.59090909 27.40909091],0
p9,1,0.342382,0.901492,[51 11] ; [40  5],[52.72897196  9.27102804] ; [38.27102804  6.72897196],0
a4,1,0.347071,0.884137,[15 50] ; [14 31],[17.13636364 47.86363636] ; [11.86363636 33.13636364],0
s3,1,0.354106,0.858689,[42 22] ; [25 19],[39.7037037 24.2962963] ; [27.2962963 16.7037037],0
u1,1,0.366649,0.814989,[ 3 62] ; [ 4 41],[ 4.13636364 60.86363636] ; [ 2.86363636 42.13636364],0
v3,1,0.405024,0.693359,[22 42] ; [19 26],[24.0733945 39.9266055] ; [16.9266055 28.0733945],0
b2,1,0.441637,0.592026,[10 23] ; [10 15],[11.37931034 21.62068966] ; [ 8.62068966 16.37931034],0
b3,1,0.441637,0.592026,[10 23] ; [10 15],[11.37931034 21.62068966] ; [ 8.62068966 16.37931034],0
v1,1,0.454268,0.55998,[29 34] ; [24 21],[30.91666667 32.08333333] ; [22.08333333 22.91666667],0
b5,1,0.458959,0.548433,[30 35] ; [24 21],[31.90909091 33.09090909] ; [22.09090909 22.90909091],0
s2,1,0.475307,0.509612,[42 23] ; [32 13],[43.72727273 21.27272727] ; [30.27272727 14.72727273],0
r1,1,0.540987,0.373714,[48 16] ; [36  9],[49.32110092 14.67889908] ; [34.67889908 10.32110092],0
d4,1,0.553053,0.351877,[44 21] ; [28 17],[42.54545455 22.45454545] ; [29.45454545 15.54545455],0
a8,1,0.55544,0.347661,[10 51] ; [ 9 34],[11.14423077 49.85576923] ; [ 7.85576923 35.14423077],0
r4,1,0.571736,0.319786,[57  8] ; [41  4],[57.90909091  7.09090909] ; [40.09090909  4.90909091],0
r2,1,0.574708,0.314869,[58  5] ; [40  5],[57.16666667  5.83333333] ; [40.83333333  4.16666667],0
n6,1,0.650239,0.205599,[55  9] ; [40  5],[55.77981651  8.22018349] ; [39.22018349  5.77981651],0
s1,1,0.670077,0.181513,[ 3 60] ; [ 3 42],[ 3.5 59.5] ; [ 2.5 42.5],0
d5,1,0.692218,0.156695,[38 27] ; [28 17],[39. 26.] ; [27. 18.],0
a5,1,0.692218,0.156695,[40 25] ; [26 19],[39. 26.] ; [27. 18.],0
b4,1,0.814332,0.055151,[39 26] ; [28 17],[39.59090909 25.40909091] ; [27.40909091 17.59090909],0
a3,1,0.867563,0.027807,[38 26] ; [26 19],[37.57798165 26.42201835] ; [26.42201835 18.57798165],0
a7,1,0.883453,0.02149,[41 24] ; [29 16],[41.36363636 23.63636364] ; [28.63636364 16.36363636],0
v4,1,0.924006,0.009099,[59  3] ; [43  2],[59.10280374  2.89719626] ; [42.89719626  2.10280374],0
n2,1,1.0,0.0,[15  3] ; [10  2],[15.  3.] ; [10.  2.],0
