Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,23.968986,[18 31] ; [58 14],[30.7768595 18.2231405] ; [45.2231405 26.7768595],1
a5,1,0.217686,1.519563,[18 32] ; [34 38],[21.31147541 28.68852459] ; [30.68852459 41.31147541],0
s5,1,0.279071,1.17161,[ 9 41] ; [18 50],[11.44067797 38.55932203] ; [15.55932203 52.44067797],0
v4,1,0.316292,1.004218,[38 12] ; [60 12],[40.16393443  9.83606557] ; [57.83606557 14.16393443],0
p12,1,0.32271,0.977932,[ 1 49] ; [ 4 67],[ 2.0661157 47.9338843] ; [ 2.9338843 68.0661157],0
a6,1,0.421869,0.645101,[22 28] ; [37 35],[24.18032787 25.81967213] ; [34.81967213 37.18032787],0
s2,1,0.444991,0.583379,[17 33] ; [29 42],[19.00826446 30.99173554] ; [26.99173554 44.00826446],0
d3,1,0.488728,0.479326,[19 31] ; [23 49],[17.21311475 32.78688525] ; [24.78688525 47.21311475],0
s4,1,0.502049,0.450602,[ 8 42] ; [15 57],[ 9.42622951 40.57377049] ; [13.57377049 58.42622951],0
n3,1,0.507335,0.43956,[14  6] ; [12  8],[13.  7.] ; [13.  7.],0
p6,1,0.568616,0.325005,[10 38] ; [18 53],[11.29411765 36.70588235] ; [16.70588235 54.29411765],0
p3,1,0.5843,0.299335,[13 37] ; [22 50],[14.3442623 35.6557377] ; [20.6557377 51.3442623],0
v1,1,0.598289,0.277584,[16 33] ; [20 51],[14.7 34.3] ; [21.3 49.7],0
s3,1,0.610789,0.259027,[23 27] ; [35 34],[24.3697479 25.6302521] ; [33.6302521 35.3697479],0
a2,1,0.627751,0.235123,[ 3 47] ; [ 6 66],[ 3.68852459 46.31147541] ; [ 5.31147541 66.68852459],0
a3,1,0.643968,0.21359,[21 28] ; [33 37],[22.23529412 26.76470588] ; [31.76470588 38.23529412],0
u3,1,0.659765,0.193809,[13 15] ; [16 23],[12.11940299 15.88059701] ; [16.88059701 22.11940299],0
b4,1,0.698319,0.150226,[26 24] ; [40 32],[27.04918033 22.95081967] ; [38.95081967 33.04918033],0
p4,1,0.703205,0.145159,[19 30] ; [30 41],[20.00833333 28.99166667] ; [28.99166667 42.00833333],0
p10,1,0.705457,0.142857,[29 21] ; [43 27],[30. 20.] ; [42. 28.],0
a4,1,0.707998,0.140285,[10 40] ; [16 54],[10.83333333 39.16666667] ; [15.16666667 54.83333333],0
s1,1,0.72612,0.122704,[ 4 46] ; [ 7 64],[ 4.54545455 45.45454545] ; [ 6.45454545 64.54545455],0
p9,1,0.740109,0.110031,[35 15] ; [47 23],[34.16666667 15.83333333] ; [47.83333333 22.16666667],0
a8,1,0.799142,0.064749,[ 5 43] ; [ 8 59],[ 5.42608696 42.57391304] ; [ 7.57391304 59.42608696],0
b5,1,0.80005,0.064152,[31 19] ; [43 29],[30.32786885 19.67213115] ; [43.67213115 28.32786885],0
a1,1,0.826372,0.048118,[ 4 46] ; [ 5 67],[ 3.68852459 46.31147541] ; [ 5.31147541 66.68852459],0
a7,1,0.827963,0.047226,[24 26] ; [36 36],[24.59016393 25.40983607] ; [35.40983607 36.59016393],0
p11,1,0.831592,0.045224,[31 19] ; [46 26],[31.55737705 18.44262295] ; [45.44262295 26.55737705],0
d2,1,0.835135,0.043314,[11 39] ; [17 55],[11.47540984 38.52459016] ; [16.52459016 55.47540984],0
b1,1,0.865149,0.02884,[23 27] ; [32 40],[22.54098361 27.45901639] ; [32.45901639 39.54098361],0
r3,1,0.865321,0.028766,[38 12] ; [53 18],[37.60330579 12.39669421] ; [53.39669421 17.60330579],0
n2,1,0.898705,0.016204,[14  6] ; [15  7],[13.80952381  6.19047619] ; [15.19047619  6.80952381],0
d1,1,0.963576,0.002085,[ 2 48] ; [ 3 69],[ 2.04918033 47.95081967] ; [ 2.95081967 69.04918033],0
p8,1,0.982049,0.000506,[19 30] ; [27 43],[18.94117647 30.05882353] ; [27.05882353 42.94117647],0
s8,1,0.994296,5.1e-05,[12 38] ; [17 54],[11.98347107 38.01652893] ; [17.01652893 53.98347107],0
