Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,56.81703,[117 159] ; [243  92],[162.61865794 113.38134206] ; [197.38134206 137.61865794],1
r2,1,0.035908,4.401481,[255  26] ; [325  17],[261.60513644  19.39486356] ; [318.39486356  23.60513644],0
p5,1,0.036821,4.358656,[ 25 261] ; [ 48 292],[ 33.3514377 252.6485623] ; [ 39.6485623 300.3514377],0
r1,1,0.039796,4.226563,[222  63] ; [290  54],[231.9872814  53.0127186] ; [280.0127186  63.9872814],0
b5,1,0.04645,3.965204,[157 129] ; [217 129],[169.24683544 116.75316456] ; [204.75316456 141.24683544],0
u4,1,0.070121,3.280195,[  3 283] ; [ 11 335],[  6.33544304 279.66455696] ; [  7.66455696 338.33544304],0
a3,1,0.07047,3.272034,[204  82] ; [267  77],[213.81904762  72.18095238] ; [257.18095238  86.81904762],0
b3,1,0.072905,3.216363,[ 61 108] ; [101 123],[69.66412214 99.33587786] ; [ 92.33587786 131.66412214],0
b2,1,0.072905,3.216363,[ 61 108] ; [101 123],[69.66412214 99.33587786] ; [ 92.33587786 131.66412214],0
u3,1,0.076598,3.13564,[40 39] ; [51 28],[45.5 33.5] ; [45.5 33.5],0
s3,1,0.08243,3.016332,[135 147] ; [186 153],[145.76811594 136.23188406] ; [175.23188406 163.76811594],0
a5,1,0.099908,2.707015,[207  79] ; [270  76],[215.85759494  70.14240506] ; [261.14240506  84.85759494],0
d1,1,0.117901,2.444979,[185 101] ; [244 102],[194.13607595  91.86392405] ; [234.86392405 111.13607595],0
a4,1,0.127107,2.32749,[128 157] ; [176 169],[137.52380952 147.47619048] ; [166.47619048 178.52380952],0
u1,1,0.169957,1.883321,[ 48 238] ; [ 73 273],[ 54.75632911 231.24367089] ; [ 66.24367089 279.75632911],0
a2,1,0.216698,1.526102,[ 67 219] ; [ 96 250],[ 73.76265823 212.23734177] ; [ 89.23734177 256.76265823],0
a8,1,0.276933,1.182081,[ 35 230] ; [ 51 259],[ 39.63478261 225.36521739] ; [ 46.36521739 263.63478261],0
n1,1,0.278387,1.174947,[29 56] ; [27 36],[32.16216216 52.83783784] ; [23.83783784 39.16216216],0
n2,1,0.295147,1.095994,[58 29] ; [47 16],[60.9 26.1] ; [44.1 18.9],0
u2,1,0.307597,1.040967,[45 34] ; [50 27],[48.10897436 30.89102564] ; [46.89102564 30.10897436],0
s1,1,0.382811,0.761654,[ 11 273] ; [  9 332],[  9.088 274.912] ; [ 10.912 330.088],0
d2,1,0.422583,0.643122,[144 140] ; [186 159],[148.99841017 135.00158983] ; [181.00158983 163.99841017],0
d5,1,0.423888,0.639511,[246  40] ; [305  41],[249.34493671  36.65506329] ; [301.65506329  44.34493671],0
b4,1,0.470902,0.519858,[168 118] ; [213 133],[172.41455696 113.58544304] ; [208.58544304 137.41455696],0
n3,1,0.489466,0.4777,[54 32] ; [43 20],[55.98657718 30.01342282] ; [41.01342282 21.98657718],0
a7,1,0.503265,0.448045,[214  72] ; [250  95],[210.30744849  75.69255151] ; [253.69255151  91.30744849],0
b1,1,0.546698,0.363266,[115 171] ; [131 215],[111.32278481 174.67721519] ; [134.67721519 211.32278481],0
d3,1,0.585014,0.298198,[212  74] ; [263  83],[214.95253165  71.04746835] ; [260.04746835  85.95253165],0
p1,1,0.702222,0.146171,[ 20 264] ; [ 27 317],[ 21.25477707 262.74522293] ; [ 25.74522293 318.25477707],0
a1,1,0.800153,0.064084,[ 16 270] ; [ 21 325],[ 16.74367089 269.25632911] ; [ 20.25632911 325.74367089],0
a6,1,0.902484,0.015012,[196  90] ; [238 107],[196.70998415  89.29001585] ; [237.29001585 107.70998415],0
