Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,98.880963,[40 84] ; [265  61],[84.04444444 39.95555556] ; [220.95555556 105.04444444],1
b2,1,0.158866,1.98499,[17 41] ; [ 82 126],[21.58646617 36.41353383] ; [ 77.41353383 130.58646617],0
b3,1,0.158866,1.98499,[17 41] ; [ 82 126],[21.58646617 36.41353383] ; [ 77.41353383 130.58646617],0
a1,1,0.197469,1.660993,[  3 122] ; [ 17 311],[  5.5187638 119.4812362] ; [ 14.4812362 313.5187638],0
v2,1,0.233273,1.420791,[55 65] ; [164 150],[60.55299539 59.44700461] ; [158.44700461 155.55299539],0
u2,1,0.317474,0.999326,[31 23] ; [52 54],[28.0125 25.9875] ; [54.9875 51.0125],0
n3,1,0.321019,0.984791,[28 17] ; [56 23],[30.48387097 14.51612903] ; [53.51612903 25.48387097],0
u3,1,0.40144,0.70401,[28 26] ; [48 59],[25.49068323 28.50931677] ; [50.50931677 56.49068323],0
s5,1,0.516499,0.420878,[ 18 105] ; [ 55 265],[ 20.26862302 102.73137698] ; [ 52.73137698 267.26862302],0
b4,1,0.543827,0.368492,[70 55] ; [194 134],[72.84768212 52.15231788] ; [191.15231788 136.84768212],0
s3,1,0.545279,0.365843,[26 97] ; [ 77 246],[28.4058296 94.5941704] ; [ 74.5941704 248.4058296],0
d3,1,0.623552,0.240907,[74 50] ; [204 124],[76.26548673 47.73451327] ; [201.73451327 126.26548673],0
d4,1,0.687731,0.161552,[91 33] ; [246  81],[92.65631929 31.34368071] ; [244.34368071  82.65631929],0
b1,1,0.774933,0.081755,[51 74] ; [129 199],[49.66887417 75.33112583] ; [130.33112583 197.66887417],0
u4,1,0.823424,0.049793,[  1 124] ; [  2 326],[  0.82781457 124.17218543] ; [  2.17218543 325.82781457],0
v4,1,0.828826,0.046745,[109  14] ; [293  35],[109.63636364  13.36363636] ; [292.36363636  35.63636364],0
b5,1,0.838775,0.041396,[73 52] ; [195 133],[73.95143488 51.04856512] ; [194.04856512 133.95143488],0
a7,1,0.951242,0.003739,[86 39] ; [224 103],[85.7300885 39.2699115] ; [224.2699115 102.7300885],0
