Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,96.973406,[279  96] ; [ 7 57],[244.30523918 130.69476082] ; [41.69476082 22.30523918],1
p5,1,0.323353,0.975336,[ 70 302] ; [15 47],[ 72.85714286 299.14285714] ; [12.14285714 49.85714286],0
u3,1,0.367572,0.811855,[49 33] ; [14 14],[46.96363636 35.03636364] ; [16.03636364 11.96363636],0
a8,1,0.371864,0.797426,[ 50 283] ; [ 6 51],[ 47.81538462 285.18461538] ; [ 8.18461538 48.81538462],0
b4,1,0.372301,0.795971,[212 163] ; [40 24],[215.261959 159.738041] ; [36.738041 27.261959],0
b1,1,0.400802,0.705917,[149 226] ; [29 35],[152.0501139 222.9498861] ; [25.9498861 38.0501139],0
p11,1,0.401164,0.704835,[320  55] ; [52 12],[317.76765376  57.23234624] ; [54.23234624  9.76765376],0
a1,1,0.411475,0.674536,[ 21 354] ; [ 2 62],[ 19.64692483 355.35307517] ; [ 3.35307517 60.64692483],0
s7,1,0.417246,0.658059,[205 146] ; [39 22],[207.87378641 143.12621359] ; [36.12621359 24.87378641],0
s2,1,0.477954,0.503528,[213 155] ; [34 30],[210.40740741 157.59259259] ; [36.59259259 27.40740741],0
n1,1,0.638526,0.220675,[28 32] ; [7 6],[28.76712329 31.23287671] ; [6.23287671 6.76712329],0
p7,1,0.646166,0.210769,[276  94] ; [46 18],[274.51612903  95.48387097] ; [47.48387097 16.51612903],0
s8,1,0.675449,0.175295,[196 175] ; [32 32],[194.45517241 176.54482759] ; [33.54482759 30.45517241],0
p10,1,0.691624,0.157333,[332  41] ; [55  8],[331.08027523  41.91972477] ; [55.91972477  7.08027523],0
b5,1,0.790403,0.070643,[216 159] ; [38 26],[216.97038724 158.02961276] ; [37.02961276 26.97038724],0
n3,1,0.860376,0.030939,[43 17] ; [9 4],[42.73972603 17.26027397] ; [9.26027397 3.73972603],0
p6,1,0.864416,0.029157,[186 183] ; [33 31],[186.63048499 182.36951501] ; [32.36951501 31.63048499],0
s3,1,0.881128,0.022362,[220 147] ; [39 25],[220.54060325 146.45939675] ; [38.45939675 25.54060325],0
u4,1,0.886566,0.020349,[ 13 361] ; [ 2 62],[ 12.80821918 361.19178082] ; [ 2.19178082 61.80821918],0
s4,1,0.919203,0.01029,[ 65 302] ; [11 53],[ 64.71461717 302.28538283] ; [11.28538283 52.71461717],0
u2,1,0.935087,0.006634,[47 34] ; [16 12],[46.81651376 34.18348624] ; [16.18348624 11.81651376],0
b3,1,0.969591,0.001453,[ 98 146] ; [17 25],[ 98.11188811 145.88811189] ; [16.88811189 25.11188811],0
b2,1,0.969591,0.001453,[ 98 146] ; [17 25],[ 98.11188811 145.88811189] ; [16.88811189 25.11188811],0
