Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,23.65728,[103  56] ; [14 39],[87.75 71.25] ; [29.25 23.75],1
b1,1,0.75846,0.094559,[ 54 107] ; [19 34],[ 54.92056075 106.07943925] ; [18.07943925 34.92056075],0
b2,1,0.77749,0.079858,[27 65] ; [ 9 19],[27.6 64.4] ; [ 8.4 19.6],0
b3,1,0.77749,0.079858,[27 65] ; [ 9 19],[27.6 64.4] ; [ 8.4 19.6],0
v2,1,0.781136,0.077195,[81 74] ; [25 25],[80.14634146 74.85365854] ; [25.85365854 24.14634146],0
v1,1,0.79766,0.065729,[59 97] ; [19 34],[58.22009569 97.77990431] ; [19.77990431 33.22009569],0
s2,1,0.800416,0.063912,[68 93] ; [23 29],[68.78403756 92.21596244] ; [22.21596244 29.78403756],0
d4,1,0.807236,0.059533,[133  28] ; [43 10],[132.41121495  28.58878505] ; [43.58878505  9.41121495],0
p12,1,0.869479,0.027001,[  7 153] ; [ 2 50],[  6.79245283 153.20754717] ; [ 2.20754717 49.79245283],0
a4,1,0.886596,0.020338,[ 59 102] ; [20 33],[ 59.43457944 101.56542056] ; [19.56542056 33.43457944],0
u3,1,0.902902,0.014883,[34 17] ; [15  8],[33.77027027 17.22972973] ; [15.22972973  7.77027027],0
b5,1,0.919977,0.010093,[99 62] ; [33 20],[99.30841121 61.69158879] ; [32.69158879 20.30841121],0
n2,1,0.923837,0.00914,[29 11] ; [14  5],[29.15254237 10.84745763] ; [13.84745763  5.15254237],0
v3,1,0.974046,0.001058,[ 45 108] ; [14 34],[ 44.91044776 108.08955224] ; [14.08955224 33.91044776],0
